"year","bildungsniveau","regtyp","mean","median","n","percentile_10","percentile_25","percentile_75","percentile_90","percentile_99","lower_confidence_mean","upper_confidence_mean","minimum","maximum","lower_confidence_median","upper_confidence_median"
"1985","(Fach-)Abitur","Laendlicher Raum","7.12","7.5","56","4","5","9","10","10","6.53","7.71","0","10","7","8"
"1985","(Fach-)Abitur","Staedtischer Raum","7.14","7.5","341","4","6","9","10","10","6.88","7.4","0","10","7","8"
"1985","(noch) kein Abschluss","Laendlicher Raum","7.55","7.5","55","5","6","10","10","10","6.92","8.18","2","10","7","8"
"1985","(noch) kein Abschluss","Staedtischer Raum","7.12","7.5","448","4","5","9","10","10","6.91","7.33","0","10","8","8"
"1985","AkademikerIn","Laendlicher Raum","8.17","7.5","88","6","7","10","10","10","7.81","8.53","3","10","8","9"
"1985","AkademikerIn","Staedtischer Raum","7.55","7.5","495","5","7","9","10","10","7.37","7.73","0","10","8","8"
"1985","Hauptschule","Laendlicher Raum","7.45","7.5","832","5","6","9","10","10","7.3","7.6","0","10","8","8"
"1985","Hauptschule","Staedtischer Raum","","","","","","","","","","","","","",""
"1985","Realschule","Laendlicher Raum","","","","","","","","","","","","","",""
"1985","Realschule","Staedtischer Raum","7.6","7.5","858","5","7","9","10","10","7.46","7.74","0","10","8","8"
"1986","(Fach-)Abitur","Laendlicher Raum","7.04","7.5","68","3","6","9","10","10","6.48","7.6","0","10","7","8"
"1986","(Fach-)Abitur","Staedtischer Raum","7.22","7.5","363","4","6","9","10","10","6.98","7.46","0","10","8","8"
"1986","(noch) kein Abschluss","Laendlicher Raum","7.52","7.5","56","5","6","9","10","10","6.79","8.25","0","10","7","8"
"1986","(noch) kein Abschluss","Staedtischer Raum","7.17","7.5","414","4","6","9","10","10","6.94","7.4","0","10","7","8"
"1986","AkademikerIn","Laendlicher Raum","7.81","7.5","95","6","7","9","10","10","7.51","8.11","4","10","8","8"
"1986","AkademikerIn","Staedtischer Raum","7.55","7.5","486","5","7","9","10","10","7.38","7.72","0","10","8","8"
"1986","Hauptschule","Laendlicher Raum","7.38","7.5","801","5","6","9","10","10","7.23","7.53","0","10","8","8"
"1986","Hauptschule","Staedtischer Raum","","","","","","","","","","","","","",""
"1986","Realschule","Laendlicher Raum","","","","","","","","","","","","","",""
"1986","Realschule","Staedtischer Raum","7.42","7.5","824","5","6","9","10","10","7.28","7.56","0","10","8","8"
"1987","(Fach-)Abitur","Laendlicher Raum","7.64","7.5","57","5","7","9","10","10","7.1","8.18","0","10","8","8"
"1987","(Fach-)Abitur","Staedtischer Raum","7.11","7.5","363","4","5","9","10","10","6.89","7.33","0","10","7","8"
