year,age_gr,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence,n
1984,0,,,,,,,,,,,,
1984,18-29 J.,3.895685613681291,3.8416599427604603,3.9497112846021216,2.0,3.0,5.0,1.0,9.5,3.0,3.0,3.0,2300.0
1984,30-45 J.,3.2522459643800485,3.20894503553993,3.295546893220167,2.0,3.0,4.0,1.0,7.0,3.0,3.0,4.0,2592.0
1984,46-65 J.,3.216633540920655,3.1671738819442,3.2660931998971097,2.0,2.0,4.0,1.0,7.0,2.0,1.0,2.0,2252.0
1984,66 und älter,3.1104218675178026,3.0324319069708645,3.1884118280647407,2.0,2.0,4.0,1.0,7.0,2.0,1.0,2.0,711.0
1984,5,,,,,,,,,,,,
1984,6,,,,,,,,,,,,
1984,7,,,,,,,,,,,,
1984,8,,,,,,,,,,,,
1984,9,,,,,,,,,,,,
1984,10,,,,,,,,,,,,
1984,11,,,,,,,,,,,,
1984,12,,,,,,,,,,,,
1984,13,,,,,,,,,,,,
1984,14,,,,,,,,,,,,
1984,15,,,,,,,,,,,,
1984,16,,,,,,,,,,,,
1984,17,,,,,,,,,,,,
1985,0,,,,,,,,,,,,
1985,18-29 J.,3.2128440822720794,3.160378632608044,3.265309531936115,1.0,3.0,5.0,0.0,11.0,3.0,3.0,4.0,2830.0
1985,30-45 J.,2.4209120272436113,2.3812489358848214,2.460575118602401,1.0,2.0,3.0,0.0,6.0,2.0,2.0,2.0,3437.0
1985,46-65 J.,2.2643016148884647,2.2232001683736526,2.3054030614032768,0.0,2.0,3.0,0.0,7.5,2.0,2.0,2.0,3250.0
1985,66 und älter,1.9936610471962106,1.9214767278821268,2.0658453665102945,0.0,1.0,3.0,0.0,7.5,1.0,0.0,1.0,1081.0
1985,5,,,,,,,,,,,,
1985,6,,,,,,,,,,,,
1985,7,,,,,,,,,,,,
1985,8,,,,,,,,,,,,
1985,9,,,,,,,,,,,,
1985,10,,,,,,,,,,,,
1985,11,,,,,,,,,,,,
1985,12,,,,,,,,,,,,
1985,13,,,,,,,,,,,,
1985,14,,,,,,,,,,,,
1985,15,,,,,,,,,,,,
1985,16,,,,,,,,,,,,
1985,17,,,,,,,,,,,,
1986,0,,,,,,,,,,,,
1986,18-29 J.,3.0625551192814355,3.0108932809623528,3.1142169576005183,1.0,2.0,4.0,0.0,8.5,2.0,1.0,2.0,2767.0
1986,30-45 J.,2.3309808550790523,2.2908486734194025,2.371113036738702,1.0,2.0,3.0,0.0,6.0,2.0,2.0,2.0,3245.0
1986,46-65 J.,2.195358188984597,2.1531246127439077,2.2375917652252864,0.0,2.0,3.0,0.0,7.5,2.0,2.0,2.0,3189.0
1986,66 und älter,1.9441389471640103,1.8757516170888957,2.012526277239125,0.0,1.0,3.0,0.0,7.5,1.0,0.0,1.0,1019.0
1986,5,,,,,,,,,,,,
1986,6,,,,,,,,,,,,
1986,7,,,,,,,,,,,,
1986,8,,,,,,,,,,,,
1986,9,,,,,,,,,,,,
1986,10,,,,,,,,,,,,
1986,11,,,,,,,,,,,,
1986,12,,,,,,,,,,,,
1986,13,,,,,,,,,,,,
1986,14,,,,,,,,,,,,
1986,15,,,,,,,,,,,,
1986,16,,,,,,,,,,,,
1986,17,,,,,,,,,,,,
1987,0,,,,,,,,,,,,
1987,18-29 J.,3.2238432488398017,3.1686973551905853,3.278989142489018,1.0,2.0,4.0,0.0,8.5,2.0,1.0,2.0,2746.0
1987,30-45 J.,2.3586646218306506,2.3173255660553225,2.4000036776059788,1.0,2.0,3.0,0.0,6.0,2.0,2.0,2.0,3150.0
1987,46-65 J.,2.2716472427617598,2.2310244794019347,2.312270006121585,1.0,2.0,3.0,0.0,6.0,2.0,2.0,2.0,3182.0
1987,66 und älter,1.9100313333592285,1.8471298394641122,1.9729328272543447,0.0,2.0,3.0,0.0,7.5,2.0,2.0,3.0,1049.0
1987,5,,,,,,,,,,,,
1987,6,,,,,,,,,,,,
1987,7,,,,,,,,,,,,
1987,8,,,,,,,,,,,,
1987,9,,,,,,,,,,,,
1987,10,,,,,,,,,,,,
1987,11,,,,,,,,,,,,
1987,12,,,,,,,,,,,,
1987,13,,,,,,,,,,,,
1987,14,,,,,,,,,,,,
1987,15,,,,,,,,,,,,
1987,16,,,,,,,,,,,,
1987,17,,,,,,,,,,,,
1988,0,,,,,,,,,,,,
1988,18-29 J.,2.9758440483493187,2.9252155600236707,3.0264725366749667,1.0,2.0,4.0,0.0,8.5,2.0,2.0,2.0,2644.0
1988,30-45 J.,2.4491627952663717,2.406861479034537,2.4914641114982063,1.0,2.0,3.0,0.0,6.0,2.0,2.0,2.0,2932.0
1988,46-65 J.,2.254577002103692,2.2111582305594686,2.2979957736479157,0.0,2.0,3.0,0.0,7.5,2.0,2.0,2.0,3094.0
1988,66 und älter,1.8154570962317682,1.752273641722474,1.8786405507410624,0.0,1.0,3.0,0.0,7.5,1.0,0.0,1.0,1022.0
1988,5,,,,,,,,,,,,
1988,6,,,,,,,,,,,,
1988,7,,,,,,,,,,,,
1988,8,,,,,,,,,,,,
1988,9,,,,,,,,,,,,
1988,10,,,,,,,,,,,,
1988,11,,,,,,,,,,,,
1988,12,,,,,,,,,,,,
1988,13,,,,,,,,,,,,
1988,14,,,,,,,,,,,,
1988,15,,,,,,,,,,,,
1988,16,,,,,,,,,,,,
1988,17,,,,,,,,,,,,
1989,0,,,,,,,,,,,,
1989,18-29 J.,3.0346339676132157,2.9814855123671604,3.087782422859271,1.0,2.0,4.0,0.0,8.5,2.0,1.0,2.0,2633.0
1989,30-45 J.,2.392985896240615,2.349413765888622,2.436558026592608,1.0,2.0,3.0,0.0,6.0,2.0,2.0,2.0,2821.0
1989,46-65 J.,2.288719755277803,2.2451691851150817,2.332270325440524,0.0,2.0,3.0,0.0,7.5,2.0,2.0,2.0,2957.0
1989,66 und älter,1.682442147721324,1.61630877665957,1.748575518783078,0.0,1.0,2.0,0.0,5.0,1.0,1.0,1.0,997.0
1989,5,,,,,,,,,,,,
