"ple0011","year","bildungsniveau","sampreg","n","percent","lower_confidence","upper_confidence"
"Ja","2011","(noch) kein Abschluss","Westdeutschland","35","0.0935900878607324","0.0679320913273348","0.11924808439413"
"Ja","2011","(noch) kein Abschluss","Ostdeutschland","3","","",""
"Ja","2011","Hauptschule","Westdeutschland","727","0.130524690338629","0.121961272716497","0.139088107960762"
"Ja","2011","Hauptschule","Ostdeutschland","150","0.129969865790769","0.110983447250411","0.148956284331127"
"Ja","2011","Realschule","Westdeutschland","304","0.0839496561193784","0.0749667397100458","0.092932572528711"
"Ja","2011","Realschule","Ostdeutschland","124","0.0652293941827442","0.0539893654262963","0.0764694229391922"
"Ja","2011","(Fach-)Abitur","Westdeutschland","121","0.0469363074922526","0.0377470312539547","0.0561255837305506"
"Ja","2011","(Fach-)Abitur","Ostdeutschland","21","","",""
"Ja","2011","AkademikerIn","Westdeutschland","238","0.0805544933887094","0.071269127883706","0.0898398588937127"
"Ja","2011","AkademikerIn","Ostdeutschland","120","0.107545103477314","0.0906259504397593","0.124464256514869"
"Nein","2011","(noch) kein Abschluss","Westdeutschland","460","0.906409912139268","0.88075191560587","0.932067908672665"
"Nein","2011","(noch) kein Abschluss","Ostdeutschland","63","0.962486340357174","0.91664385789682","1.00832882281753"
"Nein","2011","Hauptschule","Westdeutschland","5218","0.869475309661371","0.860911892039238","0.878038727283503"
"Nein","2011","Hauptschule","Ostdeutschland","1055","0.870030134209231","0.851043715668873","0.88901655274959"
"Nein","2011","Realschule","Westdeutschland","3357","0.916050343880622","0.907067427471289","0.925033260289954"
"Nein","2011","Realschule","Ostdeutschland","1730","0.934770605817256","0.923530577060808","0.946010634573704"
"Nein","2011","(Fach-)Abitur","Westdeutschland","1914","0.953063692507747","0.943874416269449","0.962252968746045"
"Nein","2011","(Fach-)Abitur","Ostdeutschland","385","0.914167797344087","0.886920516859396","0.941415077828779"
"Nein","2011","AkademikerIn","Westdeutschland","3062","0.919445506611291","0.910160141106287","0.928730872116294"
"Nein","2011","AkademikerIn","Ostdeutschland","1168","0.892454896522686","0.875535743485131","0.909374049560241"
"Ja","2012","(noch) kein Abschluss","Westdeutschland","","","",""
"Ja","2012","(noch) kein Abschluss","Ostdeutschland","","","",""
"Ja","2012","Hauptschule","Westdeutschland","","","",""
"Ja","2012","Hauptschule","Ostdeutschland","","","",""
"Ja","2012","Realschule","Westdeutschland","","","",""
"Ja","2012","Realschule","Ostdeutschland","","","",""
"Ja","2012","(Fach-)Abitur","Westdeutschland","","","",""
"Ja","2012","(Fach-)Abitur","Ostdeutschland","","","",""
"Ja","2012","AkademikerIn","Westdeutschland","","","",""
"Ja","2012","AkademikerIn","Ostdeutschland","","","",""
"Nein","2012","(noch) kein Abschluss","Westdeutschland","","","",""
"Nein","2012","(noch) kein Abschluss","Ostdeutschland","","","",""
"Nein","2012","Hauptschule","Westdeutschland","","","",""
"Nein","2012","Hauptschule","Ostdeutschland","","","",""
"Nein","2012","Realschule","Westdeutschland","","","",""
"Nein","2012","Realschule","Ostdeutschland","","","",""
"Nein","2012","(Fach-)Abitur","Westdeutschland","","","",""
"Nein","2012","(Fach-)Abitur","Ostdeutschland","","","",""
"Nein","2012","AkademikerIn","Westdeutschland","","","",""
"Nein","2012","AkademikerIn","Ostdeutschland","","","",""
"Ja","2013","(noch) kein Abschluss","Westdeutschland","36","0.104035937158196","0.0747326021212389","0.133339272195153"
"Ja","2013","(noch) kein Abschluss","Ostdeutschland","1","","",""
"Ja","2013","Hauptschule","Westdeutschland","613","0.128597656023528","0.119447043257778","0.137748268789277"
"Ja","2013","Hauptschule","Ostdeutschland","118","0.113275078131158","0.0943384087020091","0.132211747560306"
"Ja","2013","Realschule","Westdeutschland","310","0.105738024862798","0.0953359398325756","0.11614010989302"
"Ja","2013","Realschule","Ostdeutschland","143","0.0914659721259425","0.0776936741899034","0.105238270061981"
"Ja","2013","(Fach-)Abitur","Westdeutschland","143","0.0828720364593689","0.0703934202370492","0.0953506526816886"
"Ja","2013","(Fach-)Abitur","Ostdeutschland","12","","",""
"Ja","2013","AkademikerIn","Westdeutschland","241","0.0770519696335531","0.0678977824820464","0.0862061567850598"
"Ja","2013","AkademikerIn","Ostdeutschland","104","0.0949744627619128","0.0784278814863335","0.111521044037492"
"Nein","2013","(noch) kein Abschluss","Westdeutschland","381","0.895964062841804","0.866660727804847","0.925267397878761"
"Nein","2013","(noch) kein Abschluss","Ostdeutschland","66","0.986075417704285","0.958017409110658","1.01413342629791"
"Nein","2013","Hauptschule","Westdeutschland","4528","0.871402343976472","0.862251731210722","0.880552956742222"
"Nein","2013","Hauptschule","Ostdeutschland","958","0.886724921868842","0.867788252439694","0.905661591297991"
"Nein","2013","Realschule","Westdeutschland","3047","0.894261975137202","0.88385989010698","0.904664060167424"
"Nein","2013","Realschule","Ostdeutschland","1540","0.908534027874057","0.894761729938018","0.922306325810097"
"Nein","2013","(Fach-)Abitur","Westdeutschland","1732","0.917127963540631","0.904649347318311","0.929606579762951"
"Nein","2013","(Fach-)Abitur","Ostdeutschland","328","0.958389885550141","0.937163346034105","0.979616425066177"
"Nein","2013","AkademikerIn","Westdeutschland","3019","0.922948030366447","0.91379384321494","0.932102217517954"
"Nein","2013","AkademikerIn","Ostdeutschland","1102","0.905025537238087","0.888478955962508","0.921572118513666"
"Ja","2014","(noch) kein Abschluss","Westdeutschland","","","",""
"Ja","2014","(noch) kein Abschluss","Ostdeutschland","","","",""
"Ja","2014","Hauptschule","Westdeutschland","","","",""
"Ja","2014","Hauptschule","Ostdeutschland","","","",""
"Ja","2014","Realschule","Westdeutschland","","","",""
"Ja","2014","Realschule","Ostdeutschland","","","",""
"Ja","2014","(Fach-)Abitur","Westdeutschland","","","",""
"Ja","2014","(Fach-)Abitur","Ostdeutschland","","","",""
"Ja","2014","AkademikerIn","Westdeutschland","","","",""
