year,bula_h,pgisced97,ple0019,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2009,Schleswig-Holstein,Lower Secondary Level,No,0.98849,49,49,0.95832,1.01867
2009,Schleswig-Holstein,Upper Secondary Level,No,0.98184,269,269,0.96585,0.99783
2009,Schleswig-Holstein,First Stage of Tertiary Education,No,0.99515,42,42,0.97389,1.01641
2009,Schleswig-Holstein,Second Stage of Tertiary Education,No,0.91793,78,78,0.85662,0.97924
2009,Hamburg,Upper Secondary Level,No,0.92734,110,110,0.87861,0.97607
2009,Hamburg,Second Stage of Tertiary Education,No,0.90749,74,74,0.84103,0.97396
2009,Lower Saxony,Lower Secondary Level,No,0.95378,174,174,0.92249,0.98507
2009,Lower Saxony,Upper Secondary Level,Yes,0.04204,39,866,0.02867,0.05541
2009,Lower Saxony,Upper Secondary Level,No,0.95796,827,866,0.94459,0.97133
2009,Lower Saxony,Post-secondary Non-tertiary Level,No,0.94377,95,95,0.89720,0.99034
2009,Lower Saxony,First Stage of Tertiary Education,No,0.97412,104,104,0.94346,1.00478
2009,Lower Saxony,Second Stage of Tertiary Education,No,0.94360,286,286,0.91681,0.97038
2009,Bremen,Upper Secondary Level,No,0.85883,55,55,0.76596,0.95170
2009,North Rhine-Westphalia,Pre-primary Level,No,0.62517,75,75,0.51488,0.73547
2009,North Rhine-Westphalia,Primary Level,No,0.95262,52,52,0.89431,1.01093
2009,North Rhine-Westphalia,Lower Secondary Level,No,0.92514,388,388,0.89892,0.95136
2009,North Rhine-Westphalia,Upper Secondary Level,Yes,0.05768,96,1755,0.04677,0.06859
2009,North Rhine-Westphalia,Upper Secondary Level,No,0.94187,1659,1755,0.93092,0.95282
2009,North Rhine-Westphalia,Post-secondary Non-tertiary Level,No,0.86587,252,252,0.82371,0.90803
2009,North Rhine-Westphalia,First Stage of Tertiary Education,No,0.93004,240,240,0.89770,0.96238
2009,North Rhine-Westphalia,Second Stage of Tertiary Education,No,0.95256,713,713,0.93694,0.96817
2009,Hesse,Lower Secondary Level,No,0.90672,109,109,0.85187,0.96157
2009,Hesse,Upper Secondary Level,Yes,0.10109,43,573,0.07639,0.12579
2009,Hesse,Upper Secondary Level,No,0.89891,530,573,0.87421,0.92361
