year,age_gr,quintil_oecd,ple0019,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2009,17-29 y.,1st Quintile,No,0.91354,692,692,0.89259,0.93450
2009,17-29 y.,2nd Quintile,No,0.88822,478,478,0.85994,0.91650
2009,17-29 y.,3rd Quintile,No,0.91964,547,547,0.89683,0.94244
2009,17-29 y.,4th Quintile,No,0.93730,577,577,0.91751,0.95710
2009,17-29 y.,5th Quintile,No,0.93887,501,501,0.91787,0.95987
2009,30-45 y.,1st Quintile,Yes,0.08661,49,665,0.06522,0.10800
2009,30-45 y.,1st Quintile,No,0.91339,616,665,0.89200,0.93478
2009,30-45 y.,2nd Quintile,Yes,0.05838,39,850,0.04260,0.07415
2009,30-45 y.,2nd Quintile,No,0.94162,811,850,0.92585,0.95740
2009,30-45 y.,3rd Quintile,Yes,0.07094,47,941,0.05453,0.08735
2009,30-45 y.,3rd Quintile,No,0.92906,894,941,0.91265,0.94547
2009,30-45 y.,4th Quintile,Yes,0.04597,37,1052,0.03331,0.05863
2009,30-45 y.,4th Quintile,No,0.95403,1015,1052,0.94137,0.96669
2009,30-45 y.,5th Quintile,Yes,0.04897,43,1165,0.03658,0.06137
2009,30-45 y.,5th Quintile,No,0.95103,1122,1165,0.93863,0.96342
2009,46-65 y.,1st Quintile,Yes,0.16139,115,778,0.13552,0.18726
2009,46-65 y.,1st Quintile,No,0.83861,663,778,0.81274,0.86448
2009,46-65 y.,2nd Quintile,Yes,0.09661,56,775,0.07579,0.11742
2009,46-65 y.,2nd Quintile,No,0.90339,719,775,0.88258,0.92421
2009,46-65 y.,3rd Quintile,Yes,0.05100,50,1073,0.03783,0.06417
2009,46-65 y.,3rd Quintile,No,0.94900,1023,1073,0.93583,0.96217
2009,46-65 y.,4th Quintile,Yes,0.06294,92,1405,0.05024,0.07564
2009,46-65 y.,4th Quintile,No,0.93706,1313,1405,0.92436,0.94976
2009,46-65 y.,5th Quintile,Yes,0.05949,124,2293,0.04981,0.06918
2009,46-65 y.,5th Quintile,No,0.94051,2169,2293,0.93082,0.95019
2009,66 and older,1st Quintile,Yes,0.05175,31,715,0.03550,0.06800
2009,66 and older,1st Quintile,No,0.94825,684,715,0.93200,0.96450
2009,66 and older,2nd Quintile,Yes,0.03691,39,1048,0.02549,0.04833
2009,66 and older,2nd Quintile,No,0.96309,1009,1048,0.95167,0.97451
2009,66 and older,3rd Quintile,No,0.96173,810,810,0.94851,0.97495
2009,66 and older,4th Quintile,Yes,0.05291,38,725,0.03660,0.06922
2009,66 and older,4th Quintile,No,0.94709,687,725,0.93078,0.96340
2009,66 and older,5th Quintile,Yes,0.05617,43,842,0.04061,0.07174
2009,66 and older,5th Quintile,No,0.94383,799,842,0.92826,0.95939
2011,17-29 y.,1st Quintile,No,0.68527,500,500,0.64452,0.72602
2011,17-29 y.,2nd Quintile,No,0.72473,409,409,0.68139,0.76807
2011,17-29 y.,3rd Quintile,No,0.84457,472,472,0.81185,0.87729
2011,17-29 y.,4th Quintile,No,0.87672,458,458,0.84658,0.90686
2011,17-29 y.,5th Quintile,No,0.91873,369,369,0.89081,0.94664
2011,30-45 y.,1st Quintile,Yes,0.07810,54,520,0.05502,0.10119
2011,30-45 y.,1st Quintile,No,0.42881,466,520,0.38623,0.47139
2011,30-45 y.,2nd Quintile,Yes,0.04811,40,645,0.03158,0.06463
2011,30-45 y.,2nd Quintile,No,0.63866,605,645,0.60156,0.67576
2011,30-45 y.,3rd Quintile,Yes,0.04381,33,763,0.02928,0.05834
2011,30-45 y.,3rd Quintile,No,0.75824,730,763,0.72784,0.78864
2011,30-45 y.,4th Quintile,Yes,0.04605,51,884,0.03222,0.05987
