year,bula_h,pgisced97,ple0018,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2009,Schleswig-Holstein,Upper Secondary Level,Yes,0.23674,70,277,0.18659,0.28689
2009,Schleswig-Holstein,Upper Secondary Level,No,0.76326,207,277,0.71311,0.81341
2009,Schleswig-Holstein,First Stage of Tertiary Education,No,0.76754,36,36,0.62760,0.90748
2009,Schleswig-Holstein,Second Stage of Tertiary Education,No,0.65529,58,58,0.53191,0.77868
2009,Hamburg,Upper Secondary Level,Yes,0.33747,35,116,0.25105,0.42390
2009,Hamburg,Upper Secondary Level,No,0.66253,81,116,0.57610,0.74895
2009,Hamburg,Second Stage of Tertiary Education,No,0.92956,68,68,0.86829,0.99084
2009,Lower Saxony,Lower Secondary Level,Yes,0.35268,59,187,0.28401,0.42135
2009,Lower Saxony,Lower Secondary Level,No,0.64071,128,187,0.57175,0.70966
2009,Lower Saxony,Upper Secondary Level,Yes,0.28460,254,866,0.25453,0.31467
2009,Lower Saxony,Upper Secondary Level,No,0.71540,612,866,0.68533,0.74547
2009,Lower Saxony,Post-secondary Non-tertiary Level,No,0.91709,87,87,0.85881,0.97537
2009,Lower Saxony,First Stage of Tertiary Education,No,0.74180,81,81,0.64590,0.83771
2009,Lower Saxony,Second Stage of Tertiary Education,Yes,0.22063,63,306,0.17410,0.26717
2009,Lower Saxony,Second Stage of Tertiary Education,No,0.77937,243,306,0.73283,0.82590
2009,Bremen,Upper Secondary Level,No,0.65780,41,41,0.51076,0.80483
2009,North Rhine-Westphalia,Pre-primary Level,No,0.62517,75,75,0.51488,0.73547
2009,North Rhine-Westphalia,Primary Level,No,0.76150,40,40,0.62774,0.89525
2009,North Rhine-Westphalia,Lower Secondary Level,Yes,0.27362,113,411,0.23046,0.31677
2009,North Rhine-Westphalia,Lower Secondary Level,No,0.71624,298,411,0.67260,0.75988
2009,North Rhine-Westphalia,Upper Secondary Level,Yes,0.25228,428,1755,0.23195,0.27261
2009,North Rhine-Westphalia,Upper Secondary Level,No,0.74727,1327,1755,0.72694,0.76761
2009,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Yes,0.17378,45,271,0.12859,0.21898
2009,North Rhine-Westphalia,Post-secondary Non-tertiary Level,No,0.82622,226,271,0.78102,0.87141
2009,North Rhine-Westphalia,First Stage of Tertiary Education,Yes,0.22373,55,253,0.17228,0.27519
2009,North Rhine-Westphalia,First Stage of Tertiary Education,No,0.77627,198,253,0.72481,0.82772
2009,North Rhine-Westphalia,Second Stage of Tertiary Education,Yes,0.15677,147,741,0.13058,0.18297
2009,North Rhine-Westphalia,Second Stage of Tertiary Education,No,0.84323,594,741,0.81703,0.86942
2009,Hesse,Lower Secondary Level,Yes,0.34683,36,120,0.26131,0.43235
2009,Hesse,Lower Secondary Level,No,0.64493,84,120,0.55895,0.73091
2009,Hesse,Upper Secondary Level,Yes,0.26763,138,573,0.23134,0.30391
2009,Hesse,Upper Secondary Level,No,0.73237,435,573,0.69609,0.76866
2009,Hesse,Post-secondary Non-tertiary Level,No,0.82014,71,71,0.73017,0.91012
2009,Hesse,First Stage of Tertiary Education,No,0.69060,46,46,0.55554,0.82566
2009,Hesse,Second Stage of Tertiary Education,Yes,0.09964,54,318,0.06667,0.13262
