year,sampreg,sex,ple0017,proportion,n,lower_confidence,upper_confidence
2009,Westdeutschland,weiblich,Nein,0.3609168609168609,21983,0.3545680139785696,0.3672657078551523
2009,Westdeutschland,maennlich,Nein,0.3477633477633478,21983,0.34146745828613334,0.3540592372405622
2009,Ostdeutschland,weiblich,Nein,0.12076812076812077,21983,0.1164604702768921,0.12507577125934943
2009,Ostdeutschland,maennlich,Nein,0.11915861915861915,21983,0.11487585482895113,0.12344138348828718
2009,Westdeutschland,weiblich,Ja,0.031246531246531248,21983,0.028946572041873363,0.03354649045118913
2009,Ostdeutschland,weiblich,Ja,0.00987900987900988,21983,0.008571594964302149,0.011186424793717611
2009,Westdeutschland,maennlich,Ja,0.008047508047508048,21983,0.006866402423092994,0.009228613671923102
2009,Ostdeutschland,maennlich,Ja,0.00222000222000222,21983,0.0015978356206836184,0.0028421688193208216
2011,Westdeutschland,weiblich,Nein,0.369377621366244,41903,0.3647564349062022,0.37399880782628586
2011,Westdeutschland,maennlich,Nein,0.35033505278889265,41903,0.3457671166175675,0.3549029889602178
2011,Ostdeutschland,weiblich,Nein,0.11411078436098925,41903,0.11106649054411803,0.11715507817786046
2011,Ostdeutschland,maennlich,Nein,0.1104468977486381,41903,0.10744568893542626,0.11344810656184993
2011,Westdeutschland,weiblich,Ja,0.03466229571421684,41903,0.03291082931914887,0.03641376210928481
2011,Ostdeutschland,weiblich,Ja,0.010027479149592634,41903,0.009073495422535882,0.010981462876649386
2011,Westdeutschland,maennlich,Ja,0.009207925565250928,41903,0.008293379312099225,0.010122471818402631
2011,Ostdeutschland,maennlich,Ja,0.0018319433061755772,41903,0.001422502275979898,0.0022413843363712563
2013,Westdeutschland,weiblich,Nein,0.36637337008374854,44486,0.36189599938295086,0.3708507407845462
2013,Westdeutschland,maennlich,Nein,0.3462313155941906,44486,0.34181012107902115,0.3506525101093601
2013,Ostdeutschland,weiblich,Nein,0.11390861867910528,44486,0.11095630878847161,0.11686092856973894
2013,Ostdeutschland,maennlich,Nein,0.10908512668292165,44486,0.10618814821412746,0.11198210515171585
2013,Westdeutschland,weiblich,Ja,0.04086716845118202,44486,0.0390273666265087,0.042706970275855335
2013,Ostdeutschland,weiblich,Ja,0.01060108131029365,44486,0.00964937008654516,0.01155279253404214
2013,Westdeutschland,maennlich,Ja,0.010548075903742182,44486,0.009598721510587186,0.011497430296897178
2013,Ostdeutschland,maennlich,Ja,0.0023852432948160713,44486,0.0019319365649275804,0.002838550024704562
2015,Westdeutschland,weiblich,Nein,0.38300251607492314,38036,0.3781171044441566,0.3878879277056897
2015,Westdeutschland,maennlich,Nein,0.35073285674348015,38036,0.3459370840440665,0.3555286294428938
2015,Ostdeutschland,weiblich,Nein,0.10391788809457246,38036,0.10085114276947367,0.10698463341967125
2015,Ostdeutschland,maennlich,Nein,0.09393346379647749,38036,0.0910015657369329,0.09686536185602208
2015,Westdeutschland,weiblich,Ja,0.04540916170773593,38036,0.04331678910302562,0.04750153431244624
2015,Westdeutschland,maennlich,Ja,0.011102679819481608,38036,0.010049631838310178,0.012155727800653039
2015,Ostdeutschland,weiblich,Ja,0.010064299692479732,38036,0.009061177299012756,0.011067422085946708
2015,Ostdeutschland,maennlich,Ja,0.0018371340708494748,38036,0.0014067761682455473,0.002267491973453402
2017,Westdeutschland,weiblich,Nein,0.37813100305096237,45410,0.37367083814042995,0.3825911679614948
2017,Westdeutschland,maennlich,Nein,0.3522166559945761,45410,0.34782326198318725,0.3566100500059649
2017,Ostdeutschland,weiblich,Nein,0.10320539380014312,45410,0.10040719857080506,0.10600358902948119
2017,Ostdeutschland,maennlich,Nein,0.09469283212173717,45410,0.0919998290250253,0.09738583521844903
2017,Westdeutschland,weiblich,Ja,0.04651775961429809,45410,0.044580686472216316,0.048454832756379865
2017,Westdeutschland,maennlich,Ja,0.012580511507024746,45410,0.011555378263327464,0.013605644750722028
2017,Ostdeutschland,weiblich,Ja,0.010320539380014314,45410,0.009390976448978709,0.011250102311049918
2017,Ostdeutschland,maennlich,Ja,0.0023353045312441145,45410,0.0018913439785104658,0.002779265083977763
2019,Westdeutschland,weiblich,Nein,0.3627217781243907,42417,0.3581462898018,0.3672972664469814
2019,Westdeutschland,maennlich,Nein,0.3608110742834861,42417,0.35624081702432353,0.3653813315426486
2019,Ostdeutschland,weiblich,Nein,0.10200818873074674,42417,0.0991278749447505,0.10488850251674298
