year,quintil_oecd,sampreg,plj0587,proportion,n,lower_confidence,upper_confidence
2013,5. Quintil,Westdeutschland,Selten,0.10898518838643775,44486,0.10608937484942363,0.11188100192345188
2013,5. Quintil,Westdeutschland,Manchmal,0.08050131615133777,44486,0.07797305786671166,0.08302957443596387
2013,4. Quintil,Westdeutschland,Selten,0.07629748949043334,44486,0.07383050977456049,0.0787644692063062
2013,4. Quintil,Westdeutschland,Manchmal,0.06396102620516246,44486,0.06168724291781939,0.06623480949250553
2013,3. Quintil,Westdeutschland,Selten,0.05433544179468039,44486,0.05222897532604364,0.05644190826331714
2013,5. Quintil,Westdeutschland,Nie,0.05276391780929556,44486,0.05068641305359061,0.05484142256500051
2013,3. Quintil,Westdeutschland,Manchmal,0.051467410521353084,44486,0.04941418487583532,0.05352063616687085
2013,2. Quintil,Westdeutschland,Manchmal,0.037795151848505085,44486,0.03602301926738487,0.0395672844296253
2013,2. Quintil,Westdeutschland,Selten,0.036970101756178056,44486,0.03521666704038332,0.03872353647197279
2013,4. Quintil,Westdeutschland,Nie,0.03524142537225474,44486,0.033527939811834113,0.03695491093267537
2013,3. Quintil,Westdeutschland,Nie,0.027226653046792126,44486,0.02571432031230621,0.02873898578127804
2013,1. Quintil,Westdeutschland,Selten,0.021647742898675992,44486,0.020295364177136854,0.02300012162021513
2013,3. Quintil,Ostdeutschland,Manchmal,0.021333438101599024,44486,0.01999069727612826,0.022676178927069787
2013,2. Quintil,Westdeutschland,Nie,0.021254861902329784,44486,0.019914542374014608,0.02259518143064496
2013,1. Quintil,Westdeutschland,Manchmal,0.021097709503791303,44486,0.01976224693744227,0.022433172070140336
2013,3. Quintil,Ostdeutschland,Selten,0.02086198090598358,44486,0.019533840096174572,0.022190121715792585
2013,4. Quintil,Ostdeutschland,Selten,0.02031194751109889,44486,0.01900106405874761,0.02162283096345017
2013,4. Quintil,Ostdeutschland,Manchmal,0.019604761717675716,44486,0.018316435712318283,0.02089308772303315
2013,5. Quintil,Ostdeutschland,Selten,0.01744391623777158,44486,0.016227323937744634,0.018660508537798527
2013,2. Quintil,Ostdeutschland,Manchmal,0.016147408949829096,44486,0.01497612866930389,0.017318689230354303
2013,2. Quintil,Ostdeutschland,Selten,0.015440223156405924,44486,0.014294466936345824,0.016585979376466026
2013,5. Quintil,Ostdeutschland,Manchmal,0.014261580167367305,44486,0.013159764209001128,0.015363396125733482
2013,5. Quintil,Westdeutschland,Oft,0.014143715868463443,44486,0.013046396717519742,0.015241035019407144
2013,4. Quintil,Westdeutschland,Oft,0.013947275370290339,44486,0.012857494577901014,0.015037056162679663
2013,3. Quintil,Westdeutschland,Oft,0.013515106274309512,44486,0.012442107206343147,0.014588105342275877
2013,1. Quintil,Ostdeutschland,Manchmal,0.011236396495501512,44486,0.010256897136282092,0.012215895854720932
2013,1. Quintil,Westdeutschland,Nie,0.011197108395866892,44486,0.010219303521849741,0.012174913269884043
2013,2. Quintil,Westdeutschland,Oft,0.010607786901347583,44486,0.009655777954340548,0.011559795848354617
2013,1. Quintil,Westdeutschland,Oft,0.008879110517424273,44486,0.00800735954947034,0.009750861485378206
2013,1. Quintil,Ostdeutschland,Selten,0.008525517620712686,44486,0.007671148503864758,0.009379886737560614
2013,3. Quintil,Ostdeutschland,Nie,0.008407653321808824,44486,0.007559160107260075,0.009256146536357573
2013,4. Quintil,Ostdeutschland,Nie,0.007386162731308686,44486,0.006590472564571993,0.00818185289804538
2013,2. Quintil,Ostdeutschland,Nie,0.0070718579342317215,44486,0.006293158128533346,0.007850557739930096
2013,3. Quintil,Ostdeutschland,Oft,0.005893214945193101,44486,0.005181940750891765,0.006604489139494437
2013,5. Quintil,Ostdeutschland,Nie,0.005500333948846894,44486,0.004813042022118788,0.006187625875575
2013,2. Quintil,Ostdeutschland,Oft,0.005421757749577653,44486,0.00473936575365356,0.006104149745501745
2013,1. Quintil,Ostdeutschland,Nie,0.004164538561269792,44486,0.003566097161429487,0.0047629799611100965
2013,4. Quintil,Ostdeutschland,Oft,0.0038895218638274466,44486,0.0033110979291415005,0.004467945798513393
