year,pgisced97,sampreg,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence,n
1984,-5,Westdeutschland,,,,,,,,,,,,
1984,-1,Westdeutschland,7.154362026716992,6.78921654930442,7.519507504129564,5.0,8.0,10.0,0.0,10.0,8.0,6.0,10.0,58.0
1984,in school,Westdeutschland,7.550650182467211,7.296386879925854,7.804913485008568,6.0,8.0,10.0,0.0,10.0,8.0,7.0,8.0,85.0
1984,inadequately,Westdeutschland,7.266017769266213,7.187786486897302,7.344249051635124,6.0,8.0,10.0,0.0,10.0,8.0,8.0,8.0,976.0
1984,general elemantary,Westdeutschland,7.467193479764633,7.426021058007558,7.508365901521708,6.0,8.0,10.0,0.0,10.0,8.0,8.0,8.0,3285.0
1984,middle vocational,Westdeutschland,7.508385964134294,7.477257506000233,7.539514422268355,6.0,8.0,10.0,0.0,10.0,8.0,8.0,8.0,5661.0
1984,vocational + Abi,Westdeutschland,7.4434512413674145,7.313077628712522,7.573824854022307,6.0,8.0,10.0,0.0,10.0,8.0,8.0,9.0,308.0
1984,higher vocational,Westdeutschland,7.451547039486122,7.357813996101546,7.545280082870697,6.0,8.0,10.0,0.0,10.0,8.0,8.0,8.0,656.0
1984,higher education,Westdeutschland,7.30923136870646,7.2274172415792375,7.391045495833682,6.0,8.0,9.0,1.5,10.0,8.0,8.0,8.0,784.0
1985,-5,Westdeutschland,,,,,,,,,,,,
1985,-1,Westdeutschland,7.139449608874154,6.890868584473207,7.3880306332751005,6.0,8.0,10.0,0.0,10.0,8.0,8.0,9.0,106.0
1985,in school,Westdeutschland,7.252125387362677,7.032297489568243,7.471953285157112,6.0,8.0,9.0,1.5,10.0,8.0,8.0,9.0,89.0
1985,inadequately,Westdeutschland,7.063497608791872,6.98019869908105,7.146796518502694,5.0,8.0,9.0,0.0,10.0,8.0,8.0,9.0,811.0
1985,general elemantary,Westdeutschland,7.433603804472486,7.392433240695816,7.474774368249156,6.0,8.0,9.0,1.5,10.0,8.0,8.0,8.0,2895.0
