year,migback,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1984,No migration background,4802,922.069301154457,905.166352662191,938.972249646723,511.0,869.0,1176.0,0.0,2173.5,869.0,868.8,869.0
1984,Direct migration background,2246,864.9253147475578,843.5584017160396,886.2922277790759,562.0,844.0,1023.0,0.0,1714.5,844.0,819.0,870.0
1984,Indirect migration background,67,636.3764512734306,545.559881067731,727.1930214791302,307.0,614.0,795.2994290287941,61.0,1527.7485725719853,614.0,504.0,883.0
1985,No migration background,4497,927.0764803743161,908.247473191518,945.9054875571143,512.7304635339232,869.0,1176.0,0.0,2170.9043046991155,869.0,858.75,869.0
1985,Direct migration background,1925,861.8107626930489,841.736401227723,881.8851241583748,588.0,844.0,1048.0,0.0,1738.0,844.0,819.0,870.0
1985,Indirect migration background,65,633.6721390961629,541.1085636659612,726.2357145263646,263.2633743523315,644.4301956205846,810.6207217314512,38.0,1584.0,614.0,509.0,870.0
1986,No migration background,4326,963.5292757926361,943.9044850249423,983.1540665603299,556.0,920.0,1227.0,0.0,2233.5,920.0,920.0,945.125
1986,Direct migration background,1856,891.2804546866737,869.8777999370456,912.6831094363018,614.0,869.0,1074.0,0.0,1764.0,869.0,818.0,869.25
1986,Indirect migration background,90,744.4843077012746,648.7649763362568,840.2036390662923,355.26492241710775,725.0134425927631,951.5368969926802,49.0,1845.944858856039,716.0,563.0,875.0
1987,No migration background,4325,979.562655869249,961.0225408616476,998.1027708768505,557.0,920.0,1265.6837726306285,0.0,2328.709431576571,920.0,920.0,930.2
1987,Direct migration background,1848,908.6700993423104,887.5497627112819,929.790435973339,614.0,895.0,1125.0,31.0,1891.5,895.0,870.0,921.0
1987,Indirect migration background,91,659.9120373668097,584.2345949325693,735.5894798010502,374.64893054802803,712.3057792736842,869.0,118.0,1610.526604177958,716.0,664.95,1023.0
1988,No migration background,4116,1014.4422673719747,994.9432792421075,1033.9412555018419,600.6218903884441,966.0,1278.0,0.0,2294.067164417334,966.0,961.0,1012.0
1988,Direct migration background,1727,952.6069441927606,923.6063090571074,981.6075793284137,614.0,920.0,1125.0,0.0,1891.5,920.0,908.0249999999997,953.025
1988,Indirect migration background,120,656.1203614249442,582.936116598612,729.3046062512765,330.360841966019,661.8995098970398,1021.7273265199276,0.0,2058.77705335079,665.0,512.0,921.0
1989,No migration background,4039,1061.7077082900269,1040.8042438826612,1082.6111726973925,629.0,989.8266251256983,1329.0,0.0,2379.0,990.0,957.0,1009.0
1989,Direct migration background,1682,995.3504816728566,970.5780590056619,1020.1229043400514,675.0633320308109,971.0,1227.0,0.0,2054.9050019537835,971.0,919.0,1022.0
1989,Indirect migration background,136,703.7241695877111,628.6424047431858,778.8059344322364,340.2263469293902,614.0,971.0,0.0,1917.1604796059146,614.0,446.0,819.0
1990,No migration background,7269,953.3653657003875,937.710359120968,969.0203722798071,460.0,835.1538909402526,1276.0,0.0,2500.0,836.0,803.0,854.0
1990,Direct migration background,1739,1007.613515785154,979.934350384456,1035.292681185852,614.0,971.0,1268.2540335281751,0.0,2249.635083820438,971.0,919.0,1022.0
1990,Indirect migration background,167,632.8744928820624,558.7139255289597,707.0350602351651,284.1589718736679,517.6173698262542,920.0,0.0,1873.761542189498,519.0,271.0,680.0
1991,No migration background,6752,1029.8464980145839,1013.1184904216095,1046.5745056075582,523.3016414247408,920.0,1329.0,0.0,2537.547537862889,920.0,920.0,963.0
1991,Direct migration background,1732,1054.172217344542,1024.3392372864257,1084.0051974026585,614.6337469989876,1023.0,1304.0,0.0,2338.0493795015186,1023.0,1023.0,1075.0
1991,Indirect migration background,212,650.9088390249117,589.8183770538922,711.9993009959312,307.0,501.2779429029313,920.0,26.0,1839.5,501.0,330.0,644.0
