year,bula_h,regtyp,plb0050,proportion,n,lower_confidence,upper_confidence
2001,Nordrhein-Westfalen,Staedtischer Raum,Ja,0.11049233252623084,27798,0.10680688514513252,0.11417777990732915
2001,Nordrhein-Westfalen,Staedtischer Raum,Nein,0.096045197740113,27798,0.09258133653540189,0.0995090589448241
2001,Baden-Württemberg,Staedtischer Raum,Ja,0.06295399515738499,27798,0.06009876316676552,0.06580922714800447
2001,Baden-Württemberg,Staedtischer Raum,Nein,0.05141242937853107,27798,0.04881632545262686,0.05400853330443528
2001,Bayern,Laendlicher Raum,Ja,0.03946731234866828,27798,0.03717842643270454,0.04175619826463202
2001,Bayern,Laendlicher Raum,Nein,0.03728813559322034,27798,0.03506081469109919,0.039515456495341494
2001,Bayern,Staedtischer Raum,Ja,0.03551251008878128,27798,0.03333686384841745,0.03768815632914511
2001,Bayern,Staedtischer Raum,Nein,0.03462469733656175,27798,0.03247543028499938,0.036773964388124115
2001,Hessen,Staedtischer Raum,Ja,0.031073446327683617,27798,0.029033637642367435,0.0331132550129998
2001,Hessen,Staedtischer Raum,Nein,0.024213075060532687,27798,0.02240610162721017,0.026020048493855204
2001,Niedersachsen,Staedtischer Raum,Ja,0.023809523809523808,27798,0.022017301273357815,0.0256017463456898
2001,Niedersachsen,Laendlicher Raum,Nein,0.021791767554479417,27798,0.020075396500541007,0.023508138608417828
2001,"Rheinland-Pfalz,Saarland",Staedtischer Raum,Nein,0.021630347054075866,27798,0.019920203662383063,0.02334049044576867
2001,Sachsen,Laendlicher Raum,Nein,0.021307506053268765,27798,0.019609892886139055,0.023005119220398475
2001,Niedersachsen,Laendlicher Raum,Ja,0.02122679580306699,27798,0.01953233099809119,0.022921260608042792
2001,"Rheinland-Pfalz,Saarland",Staedtischer Raum,Ja,0.021065375302663437,27798,0.01937722643657679,0.022753524168750084
2001,Sachsen-Anhalt,Laendlicher Raum,Nein,0.020016142050040354,27798,0.01836969054143108,0.021662593558649627
2001,Berlin,Staedtischer Raum,Ja,0.01993543179983858,27798,0.018292235441284443,0.021578628158392718
2001,Sachsen,Staedtischer Raum,Nein,0.019531880548829702,27798,0.01790506593784005,0.021158695159819354
2001,Brandenburg,Laendlicher Raum,Nein,0.019289749798224374,27798,0.017672850581716602,0.020906649014732145
2001,Brandenburg,Laendlicher Raum,Ja,0.01791767554479419,27798,0.01635825203464821,0.019477099054940168
2001,Berlin,Staedtischer Raum,Nein,0.01646489104116223,27798,0.01496891836826525,0.017960863714059208
2001,Niedersachsen,Staedtischer Raum,Nein,0.01646489104116223,27798,0.01496891836826525,0.017960863714059208
2001,Thüringen,Laendlicher Raum,Nein,0.0158999192897498,27798,0.014429414682054003,0.017370423897445593
2001,Sachsen,Laendlicher Raum,Ja,0.015415657788539145,27798,0.013967363596859288,0.016863951980219002
2001,Sachsen,Staedtischer Raum,Ja,0.015012106537530266,27798,0.013582601924135105,0.016441611150925427
