year,bula_h,sampreg,plb0050,proportion,n,lower_confidence,upper_confidence
2001,Nordrhein-Westfalen,Westdeutschland,Ja,0.1122679580306699,27798,0.10855672559069175,0.11597919047064804
2001,Nordrhein-Westfalen,Westdeutschland,Nein,0.09943502824858758,27798,0.09591718468981932,0.10295287180735584
2001,Bayern,Westdeutschland,Ja,0.07497982243744955,27798,0.07188384987653566,0.07807579499836344
2001,Bayern,Westdeutschland,Nein,0.07191283292978208,27798,0.0688758183370375,0.07494984752252666
2001,Baden-Württemberg,Westdeutschland,Ja,0.0675544794188862,27798,0.06460403046430697,0.07050492837346543
2001,Baden-Württemberg,Westdeutschland,Nein,0.05819209039548023,27798,0.05544000160144627,0.06094417918951418
2001,Niedersachsen,Westdeutschland,Ja,0.045036319612590796,27798,0.0425983731197504,0.04747426610543119
2001,Sachsen,Ostdeutschland,Nein,0.04083938660209847,27798,0.038512717783013246,0.04316605542118369
2001,Hessen,Westdeutschland,Ja,0.03922518159806295,27798,0.03694304001992976,0.04150732317619614
2001,Niedersachsen,Westdeutschland,Nein,0.038256658595641646,27798,0.03600173200577213,0.040511585185511165
2001,Sachsen,Ostdeutschland,Ja,0.03042776432606941,27798,0.02840858726708199,0.032446941385056834
2001,"Rheinland-Pfalz,Saarland",Westdeutschland,Nein,0.02929782082324455,27798,0.027315335605621605,0.0312803060408675
2001,Hessen,Westdeutschland,Nein,0.029217110573042777,27798,0.027237275631753946,0.03119694551433161
2001,"Rheinland-Pfalz,Saarland",Westdeutschland,Ja,0.02897497982243745,27798,0.027003119821856783,0.030946839823018116
2001,Sachsen-Anhalt,Ostdeutschland,Nein,0.024051654560129136,27798,0.0222505654889537,0.025852743631304572
2001,Thüringen,Ostdeutschland,Nein,0.022195318805488296,27798,0.02046348566595547,0.02392715194502112
2001,Brandenburg,Ostdeutschland,Nein,0.02066182405165456,27798,0.01898957881462791,0.022334069288681212
2001,Brandenburg,Ostdeutschland,Ja,0.02009685230024213,27798,0.01844715261024775,0.021746551990236514
2001,Thüringen,Ostdeutschland,Ja,0.0192090395480226,27798,0.01759546011871827,0.02082261897732693
2001,Sachsen-Anhalt,Ostdeutschland,Ja,0.018159806295399514,27798,0.016590075041276676,0.019729537549522353
2001,Schleswig-Holstein,Westdeutschland,Nein,0.015173527037933818,27798,0.013736475232499046,0.01661057884336859
2001,Schleswig-Holstein,Westdeutschland,Ja,0.014689265536723164,27798,0.013274983764761432,0.016103547308684896
2001,Mecklenburg-Vorpommern,Ostdeutschland,Nein,0.012590799031476998,27798,0.011280034965304773,0.013901563097649223
2001,Berlin,Westdeutschland,Ja,0.01162227602905569,27798,0.010362317173529442,0.012882234884581937
2001,Mecklenburg-Vorpommern,Ostdeutschland,Ja,0.011380145278450363,27798,0.010133227367299557,0.012627063189601169
2001,Berlin,Westdeutschland,Nein,0.00847457627118644,27798,0.007396969728279588,0.009552182814093292
2001,Berlin,Ostdeutschland,Ja,0.00831315577078289,27798,0.007245774615125997,0.009380536926439783
2001,Berlin,Ostdeutschland,Nein,0.007990314769975786,27798,0.006943694367882096,0.009036935172069476
2001,Hamburg,Westdeutschland,Ja,0.007586763518966909,27798,0.006566707920590078,0.00860681911734374
2001,Hamburg,Westdeutschland,Nein,0.005246166263115416,27798,0.004396930779541145,0.006095401746689687
2001,Bremen,Westdeutschland,Ja,0.00387409200968523,27798,0.003143808692811442,0.004604375326559018
2001,Bremen,Westdeutschland,Nein,0.0030669895076674736,27798,0.0024169519805457024,0.0037170270347892448
2006,Nordrhein-Westfalen,Westdeutschland,Ja,0.11099173553719008,27321,0.10726690948627814,0.11471656158810202
2006,Nordrhein-Westfalen,Westdeutschland,Nein,0.09347107438016529,27321,0.09001934112984035,0.09692280763049023
2006,Bayern,Westdeutschland,Ja,0.07752066115702479,27321,0.07434967144010811,0.08069165087394146
2006,Bayern,Westdeutschland,Nein,0.07322314049586777,27321,0.07013412887431845,0.07631215211741708
2006,Baden-Württemberg,Westdeutschland,Ja,0.06826446280991735,27321,0.06527391021822125,0.07125501540161346
2006,Baden-Württemberg,Westdeutschland,Nein,0.06024793388429752,27321,0.057426398511180275,0.06306946925741477
