year,quintil_oecd,plh0185,proportion,n,lower_confidence,upper_confidence
2007,5. Quintil,Sehr selten,0.12746682336810147,25385,0.12336424350981008,0.13156940322639285
2007,4. Quintil,Sehr selten,0.09416776847363009,25385,0.09057489013185153,0.09776064681540865
2007,3. Quintil,Sehr selten,0.0892218794378336,25385,0.08571509180979174,0.09272866706587547
2007,5. Quintil,Selten,0.08633269673375447,25385,0.08287768773637856,0.08978770573113039
2007,4. Quintil,Selten,0.07825277900200774,25385,0.07494890641307675,0.08155665159093872
2007,3. Quintil,Selten,0.06811615493854366,25385,0.0650167848223387,0.07121552505474861
2007,2. Quintil,Sehr selten,0.06155428235639782,25385,0.058597623607493515,0.06451094110530213
2007,2. Quintil,Selten,0.05117281230106263,25385,0.04846211707895619,0.053883507523169075
2007,5. Quintil,Manchmal,0.04715733803437638,25385,0.04454966746650794,0.049765008602244816
2007,4. Quintil,Manchmal,0.04421918613192302,25385,0.04169016758596683,0.04674820467787921
2007,3. Quintil,Manchmal,0.0404975270554821,25385,0.038072565885502035,0.04292248822546217
2007,1. Quintil,Sehr selten,0.03956711228637187,25385,0.03716900738499731,0.041965217187746436
2007,2. Quintil,Manchmal,0.03271142451398071,25385,0.03052318303868659,0.034899665989274825
2007,1. Quintil,Selten,0.032662455315606485,25385,0.030475797011127015,0.034849113620085956
2007,1. Quintil,Manchmal,0.0251211987659762,25385,0.023196055827008285,0.027046341704944115
2007,4. Quintil,Oft,0.013907252338279222,25385,0.012466640307829626,0.01534786436872882
2007,2. Quintil,Oft,0.013760344743156554,25385,0.012327255041176932,0.015193434445136177
2007,5. Quintil,Oft,0.013662406346408109,25385,0.012234354813934752,0.015090457878881466
2007,3. Quintil,Oft,0.0123402379903041,25385,0.010982134280493851,0.013698341700114348
2007,1. Quintil,Oft,0.01087116203907742,25385,0.009595510950520799,0.012146813127634042
2007,3. Quintil,Sehr oft,0.0040154742666862545,25385,0.003237505419558243,0.004793443113814266
2007,4. Quintil,Sehr oft,0.003819597473189364,25385,0.0030607660913346295,0.004578428855044099
2007,2. Quintil,Sehr oft,0.0034768130845698056,25385,0.002752707556073336,0.004200918613066275
2007,1. Quintil,Sehr oft,0.0033788746878213602,25385,0.0026650056031197146,0.004092743772523006
2007,5. Quintil,Sehr oft,0.002546398315459576,25385,0.00192641927435502,0.003166377356564132
2008,5. Quintil,Sehr selten,0.1291261631231481,23673,0.12485433109728068,0.1333979951490155
2008,5. Quintil,Selten,0.10017154441960804,23673,0.0963469845074424,0.10399610433177368
2008,4. Quintil,Sehr selten,0.09611685813796329,23673,0.0923620707653682,0.09987164551055838
2008,4. Quintil,Selten,0.08956698029838332,23673,0.08592927603781608,0.09320468455895056
2008,3. Quintil,Sehr selten,0.0802619951135832,23673,0.07680087665045711,0.0837231135767093
2008,3. Quintil,Selten,0.07319228569943338,23673,0.06987443455706277,0.076510136841804
2008,2. Quintil,Sehr selten,0.05926079950096169,23673,0.056253007526565056,0.06226859147535833
2008,2. Quintil,Selten,0.05021573010344648,23673,0.047433700164695995,0.052997760042196966
2008,5. Quintil,Manchmal,0.04319800384675365,23673,0.04060816764058293,0.045787840052924376
2008,4. Quintil,Manchmal,0.04137859333575922,23673,0.03884147429231813,0.043915712379200306
2008,1. Quintil,Sehr selten,0.03857150283308208,23673,0.036118369250926666,0.0410246364152375
2008,3. Quintil,Manchmal,0.036492176534802724,23673,0.03410350228096749,0.038880850788637955
2008,1. Quintil,Selten,0.03404896813432448,23673,0.03173871826056566,0.036359218008083304
2008,2. Quintil,Manchmal,0.029734366065394813,23673,0.02757063097232649,0.03189810115846314
2008,1. Quintil,Manchmal,0.022092841919218172,23673,0.02022041865960654,0.023965265178829805
2008,4. Quintil,Oft,0.013567604096272808,23673,0.01209388515019485,0.015041323042350766
2008,5. Quintil,Oft,0.013099755679159952,23673,0.011651325222024844,0.01454818613629506
2008,3. Quintil,Oft,0.012839839891875033,23673,0.011405661957625777,0.014274017826124289
2008,2. Quintil,Oft,0.010760513593595675,23673,0.00944620712854364,0.012074820058647712
2008,1. Quintil,Oft,0.010396631491396788,23673,0.009104501133532242,0.011688761849261334
2008,3. Quintil,Sehr oft,0.004106669439101731,23673,0.0032920013457182658,0.004921337532485196
2008,2. Quintil,Sehr oft,0.0031189894474190362,23673,0.002408662915478295,0.0038293159793597775
2008,5. Quintil,Sehr oft,0.0030670062899620524,23673,0.0023626056525547345,0.0037714069273693702
2008,1. Quintil,Sehr oft,0.0029630399750480846,23673,0.0022706451607308513,0.003655434789365318
2008,4. Quintil,Sehr oft,0.002651141030306181,23673,0.0019960986706617336,0.003306183389950628
2009,5. Quintil,Sehr selten,0.13455520786767994,21983,0.1300441070663604,0.13906630866899947
2009,5. Quintil,Selten,0.1015310683951721,21983,0.09753839669466524,0.10552374009567897
2009,4. Quintil,Sehr selten,0.09359633437639696,21983,0.08974596106719093,0.09744670768560298
2009,4. Quintil,Selten,0.0861086276262852,21983,0.08240025630408389,0.0898169989484865
2009,3. Quintil,Sehr selten,0.0775592311130979,21983,0.07402334243499041,0.08109511979120539
2009,3. Quintil,Selten,0.0706861868573983,21983,0.0672980490612461,0.0740743246535505
2009,2. Quintil,Sehr selten,0.05705185516316495,21983,0.053985719390389035,0.06011799093594087
2009,5. Quintil,Manchmal,0.051072865444792136,21983,0.04816265673298706,0.05398307415659721
2009,2. Quintil,Selten,0.04894948591864104,21983,0.046097230254317695,0.051801741582964383
2009,4. Quintil,Manchmal,0.0436410371032633,21983,0.04094037289375891,0.04634170131276769
