year,migback,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1984,No migration background,,,,,,,,,,,,
1984,Direct migration background,,,,,,,,,,,,
1984,Indirect migration background,,,,,,,,,,,,
1985,No migration background,,,,,,,,,,,,
1985,Direct migration background,,,,,,,,,,,,
1985,Indirect migration background,,,,,,,,,,,,
1986,No migration background,,,,,,,,,,,,
1986,Direct migration background,,,,,,,,,,,,
1986,Indirect migration background,,,,,,,,,,,,
1987,No migration background,,,,,,,,,,,,
1987,Direct migration background,,,,,,,,,,,,
1987,Indirect migration background,,,,,,,,,,,,
1988,No migration background,,,,,,,,,,,,
1988,Direct migration background,,,,,,,,,,,,
1988,Indirect migration background,,,,,,,,,,,,
1989,No migration background,,,,,,,,,,,,
1989,Direct migration background,,,,,,,,,,,,
1989,Indirect migration background,,,,,,,,,,,,
1990,No migration background,,,,,,,,,,,,
1990,Direct migration background,,,,,,,,,,,,
1990,Indirect migration background,,,,,,,,,,,,
1991,No migration background,,,,,,,,,,,,
1991,Direct migration background,,,,,,,,,,,,
1991,Indirect migration background,,,,,,,,,,,,
1992,No migration background,,,,,,,,,,,,
1992,Direct migration background,,,,,,,,,,,,
1992,Indirect migration background,,,,,,,,,,,,
1993,No migration background,,,,,,,,,,,,
1993,Direct migration background,,,,,,,,,,,,
1993,Indirect migration background,,,,,,,,,,,,
1994,No migration background,,,,,,,,,,,,
1994,Direct migration background,,,,,,,,,,,,
1994,Indirect migration background,,,,,,,,,,,,
1995,No migration background,,,,,,,,,,,,
1995,Direct migration background,,,,,,,,,,,,
1995,Indirect migration background,,,,,,,,,,,,
1996,No migration background,,,,,,,,,,,,
1996,Direct migration background,,,,,,,,,,,,
1996,Indirect migration background,,,,,,,,,,,,
1997,No migration background,,,,,,,,,,,,
1997,Direct migration background,,,,,,,,,,,,
1997,Indirect migration background,,,,,,,,,,,,
1998,No migration background,,,,,,,,,,,,
1998,Direct migration background,,,,,,,,,,,,
1998,Indirect migration background,,,,,,,,,,,,
1999,No migration background,6417,2.15473972802413,2.123586870326591,2.185892585721669,0.0,1.0,4.0,0.0,10.0,1.0,1.0,1.0
1999,Direct migration background,1173,2.073214713644756,2.0041452494838445,2.142284177805667,0.0,1.0,3.0,0.0,7.5,1.0,1.0,1.0
1999,Indirect migration background,359,2.4360994893365477,2.2997046289330636,2.572494349740032,0.0,2.0,4.0,0.0,10.0,2.0,2.0,3.0
2000,No migration background,,,,,,,,,,,,
2000,Direct migration background,,,,,,,,,,,,
2000,Indirect migration background,,,,,,,,,,,,
2001,No migration background,10296,1.8227358476832936,1.79870857091492,1.8467631244516671,0.0,0.46160602990373323,3.0,0.0,7.5,0.0,-1.0,0.0
2001,Direct migration background,1578,1.8116560403394544,1.7539401435194877,1.869371937159421,0.0,1.0,3.0,0.0,7.5,1.0,1.0,1.0
2001,Indirect migration background,445,2.0081383903455787,1.8880694209368192,2.1282073597543385,0.0,1.0,3.0,0.0,7.5,1.0,1.0,2.0
2002,No migration background,,,,,,,,,,,,
2002,Direct migration background,,,,,,,,,,,,
2002,Indirect migration background,,,,,,,,,,,,
2003,No migration background,10588,2.1825871092873608,2.1583371031632317,2.20683711541149,0.0,1.0,4.0,0.0,10.0,1.0,1.0,1.0
2003,Direct migration background,1353,2.4696306242720865,2.397265600198844,2.541995648345329,0.0,2.0,5.0,0.0,10.0,2.0,2.0,3.0
2003,Indirect migration background,448,2.4538873842244033,2.333188305285936,2.5745864631628708,0.0,2.0,5.0,0.0,10.0,2.0,2.0,3.0
2004,No migration background,,,,,,,,,,,,
2004,Direct migration background,,,,,,,,,,,,
2004,Indirect migration background,,,,,,,,,,,,
2005,No migration background,9747,2.3433682511804657,2.3175345831223306,2.3692019192386007,0.0,1.0,4.0,0.0,10.0,1.0,0.0,1.0
2005,Direct migration background,1190,2.589559537764211,2.514850766079781,2.664268309448641,0.0,2.0,5.0,0.0,10.0,2.0,2.0,2.0249999999999995
2005,Indirect migration background,451,2.3676729811551085,2.2568909168983375,2.4784550454118794,0.0,2.0,4.0,0.0,10.0,2.0,2.0,3.0
2006,No migration background,,,,,,,,,,,,
2006,Direct migration background,,,,,,,,,,,,
2006,Indirect migration background,,,,,,,,,,,,
2007,No migration background,9922,2.131055858267564,2.106374600508631,2.155737116026497,0.0,1.0,4.0,0.0,10.0,1.0,1.0,1.0
2007,Direct migration background,1077,2.22876579714239,2.154021364709027,2.303510229575753,0.0,1.0,4.0,0.0,10.0,1.0,0.0,1.0
2007,Indirect migration background,499,2.30129157276451,2.1863307887209755,2.4162523568080445,0.0,1.0,3.0,0.0,7.5,1.0,0.0,1.0
2008,No migration background,,,,,,,,,,,,
2008,Direct migration background,,,,,,,,,,,,
2008,Indirect migration background,,,,,,,,,,,,
2009,No migration background,8822,2.432628394698452,2.406216563621925,2.459040225774979,0.0,2.0,4.0,0.0,10.0,2.0,2.0,2.0
2009,Direct migration background,875,2.792517745343275,2.707375543698679,2.8776599469878708,0.0,2.0,5.0,0.0,10.0,2.0,1.0,2.0
2009,Indirect migration background,452,2.5934122965739506,2.4732818125289904,2.7135427806189107,0.0,2.0,4.0,0.0,10.0,2.0,2.0,2.0
2010,No migration background,,,,,,,,,,,,
2010,Direct migration background,,,,,,,,,,,,
2010,Indirect migration background,,,,,,,,,,,,
2011,No migration background,,,,,,,,,,,,
2011,Direct migration background,,,,,,,,,,,,
2011,Indirect migration background,,,,,,,,,,,,
2012,No migration background,,,,,,,,,,,,
2012,Direct migration background,,,,,,,,,,,,
2012,Indirect migration background,,,,,,,,,,,,
2013,No migration background,9192,1.786214723573938,1.7613227924105694,1.8111066547373067,0.0,1.0,3.0,0.0,7.5,1.0,1.0,2.0
2013,Direct migration background,944,1.7154006353157918,1.6416534598123105,1.789147810819273,0.0,1.0,3.0,0.0,7.5,1.0,1.0,2.0
2013,Indirect migration background,481,1.6393550346166763,1.5414277230678288,1.7372823461655238,0.0,1.0,2.0,0.0,5.0,1.0,1.0,2.0
2014,No migration background,,,,,,,,,,,,
2014,Direct migration background,,,,,,,,,,,,
2014,Indirect migration background,,,,,,,,,,,,
2015,No migration background,11461,1.9764533088329383,1.953782123833804,1.9991244938320727,0.0,1.0,3.0,0.0,7.5,1.0,1.0,1.0
2015,Direct migration background,3727,2.0926488712796827,2.05121930321455,2.1340784393448153,0.0,1.0,3.0,0.0,7.5,1.0,1.0,1.0
2015,Indirect migration background,1052,2.0646580746241088,1.9852297798107656,2.144086369437452,0.0,1.0,3.0,0.0,7.5,1.0,1.0,1.0
2016,No migration background,,,,,,,,,,,,
2016,Direct migration background,,,,,,,,,,,,
2016,Indirect migration background,,,,,,,,,,,,
2017,No migration background,,,,,,,,,,,,
2017,Direct migration background,,,,,,,,,,,,
2017,Indirect migration background,,,,,,,,,,,,
2018,No migration background,12046,1.2678214416724773,1.2490061170330269,1.2866367663119278,0.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0
2018,Direct migration background,2923,1.3464587707978135,1.306793369805926,1.386124171789701,0.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0
2018,Indirect migration background,1093,1.4961623284680772,1.4237805445252238,1.5685441124109305,0.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0
2019,No migration background,,,,,,,,,,,,
2019,Direct migration background,,,,,,,,,,,,
2019,Indirect migration background,,,,,,,,,,,,
2020,No migration background,,,,,,,,,,,,
2020,Direct migration background,,,,,,,,,,,,
2020,Indirect migration background,,,,,,,,,,,,
2021,No migration background,8325,1.2875053415098645,1.2632443070050325,1.3117663760146965,0.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0
2021,Direct migration background,2933,1.5830939091974683,1.5411209299010067,1.6250668884939299,0.0,0.0,2.0,0.0,5.0,0.0,-1.0,0.0
2021,Indirect migration background,674,1.7363971514758034,1.6350481665555534,1.8377461363960534,0.0,0.0,2.0,0.0,5.0,0.0,-1.0,0.0
