year,regtyp,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1985,Urban regions,8576,0.14724379571189927,0.14054363606103484,0.1539439553627637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1985,Rural regions,2343,0.17667529487240421,0.1611034030975542,0.19224718664725424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1986,Urban regions,8239,0.17962012510776493,0.16899380375981013,0.19024644645571973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1986,Rural regions,2215,0.1855760047616618,0.15157988333258687,0.21957212619073674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1987,Urban regions,8147,0.16710431879695423,0.15984775732230264,0.17436088027160582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1987,Rural regions,2193,0.22308505380849816,0.19472784595793674,0.2514422616590596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1988,Urban regions,7799,0.1810257648163686,0.17109042173669695,0.19096110789604023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1988,Rural regions,2054,0.19331829708906276,0.17010251772646276,0.21653407645166275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1989,Urban regions,7581,0.16468331656542404,0.15334881099603093,0.17601782213481715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1989,Rural regions,1949,0.22483217118813575,0.19189787364375893,0.2577664687325126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1990,Urban regions,,,,,,,,,,,,
1990,Rural regions,,,,,,,,,,,,
1991,Urban regions,7322,0.19031531338584645,0.1808354528525063,0.1997951739191866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1991,Rural regions,1966,0.21571670361502898,0.1922830558719688,0.23915035135808915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1992,Urban regions,8557,0.1681333522482949,0.16045831749218045,0.17580838700440934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1992,Rural regions,4470,0.170555263316739,0.15831509980766958,0.18279542682580843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1993,Urban regions,,,,,,,,,,,,
1993,Rural regions,,,,,,,,,,,,
1994,Urban regions,8371,0.18000279169310024,0.17161443228082363,0.18839115110537685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994,Rural regions,4361,0.17751490789631566,0.1656708573800063,0.189358958412625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
