year,plh0042,age_gr,sampreg,proportion,n,lower_confidence,upper_confidence
1984,Very concerned,30-45 y.,West,0.4193061840120664,16099,0.4116837117005454,0.42692865632358734
1984,Very concerned,18-29 y.,West,0.2948717948717949,16099,0.28782799057350966,0.3019155991700801
1984,Very concerned,46-65 y.,West,0.28431372549019607,16099,0.27734558531815434,0.2912818656622378
1984,Very concerned,66 and older,West,0.0015082956259426848,16099,0.0009088192302505576,0.002107772021634812
1984,Somewhat concerned,30-45 y.,West,0.4270142180094787,16099,0.4193732265935304,0.434655209425427
1984,Somewhat concerned,18-29 y.,West,0.3023696682464455,16099,0.29527489678805324,0.3094644397048378
1984,Somewhat concerned,46-65 y.,West,0.27061611374407585,16099,0.26375315276043393,0.27747907472771777
1984,Not concerned at all,30-45 y.,West,0.4043800123380629,16099,0.3967988448163553,0.41196117985977054
1984,Not concerned at all,46-65 y.,West,0.31677976557680443,16099,0.30959329424008425,0.3239662369135246
1984,Not concerned at all,18-29 y.,West,0.26989512646514496,16099,0.26303792725994646,0.27675232567034347
1984,Not concerned at all,66 and older,West,0.008945095619987662,16099,0.007490648378246257,0.010399542861729066
1985,Very concerned,30-45 y.,West,0.41067285382830626,14443,0.4026495435601012,0.41869616409651134
1985,Very concerned,18-29 y.,West,0.314385150812065,14443,0.30681336211481675,0.3219569395093132
1985,Very concerned,46-65 y.,West,0.27494199535962877,14443,0.26766027022305017,0.28222372049620736
1985,Somewhat concerned,30-45 y.,West,0.4224137931034483,14443,0.4143580646593636,0.430469521547533
1985,Somewhat concerned,18-29 y.,West,0.3130387931034483,14443,0.30547582006038143,0.32060176614651514
1985,Somewhat concerned,46-65 y.,West,0.2634698275862069,14443,0.25628546767727367,0.27065418749514014
1985,Somewhat concerned,66 and older,West,0.0010775862068965517,14443,0.0005425055438113827,0.0016126668699817208
1985,Not concerned at all,30-45 y.,West,0.3961410913476033,14443,0.38816445025544544,0.4041177324397611
1985,Not concerned at all,46-65 y.,West,0.32800723545372323,14443,0.3203503636461685,0.335664107261278
1985,Not concerned at all,18-29 y.,West,0.2665058788061501,14443,0.2592951513443294,0.27371660626797084
1985,Not concerned at all,66 and older,West,0.009345794392523364,14443,0.007776528553920637,0.010915060231126091
1986,Very concerned,30-45 y.,West,0.33811230585424135,13742,0.33020272005564605,0.34602189165283664
1986,Very concerned,46-65 y.,West,0.3309438470728793,13742,0.3230762965716956,0.33881139757406303
1986,Very concerned,18-29 y.,West,0.32974910394265233,13742,0.3218887588565667,0.33760944902873796
1986,Very concerned,66 and older,West,0.0011947431302270011,13742,0.0006171676073073163,0.001772318653146686
1986,Somewhat concerned,30-45 y.,West,0.411060433295325,13742,0.40283385371297475,0.4192870128776752
1986,Somewhat concerned,18-29 y.,West,0.3198403648802737,13742,0.31204200698482526,0.3276387227757221
1986,Somewhat concerned,46-65 y.,West,0.2690992018244014,13742,0.2616841101934168,0.276514293455386
1986,Not concerned at all,30-45 y.,West,0.39449828071272275,13742,0.3863266007973342,0.4026699606281113
1986,Not concerned at all,46-65 y.,West,0.32166301969365424,13742,0.31385295891746434,0.32947308046984414
1986,Not concerned at all,18-29 y.,West,0.2769615504845264,13742,0.2694794844557958,0.28444361651325706
1986,Not concerned at all,66 and older,West,0.006877149109096593,13742,0.005495375775892244,0.00825892244230094
1987,Very concerned,30-45 y.,West,0.3693181818181818,13496,0.36117565802161555,0.3774607056147481
1987,Very concerned,18-29 y.,West,0.32670454545454547,13496,0.3187916766301419,0.33461741427894903
1987,Very concerned,46-65 y.,West,0.3039772727272727,13496,0.29621684240144464,0.3117377030531008
1987,Somewhat concerned,30-45 y.,West,0.391304347826087,13496,0.38307034573209375,0.3995383499200802
1987,Somewhat concerned,18-29 y.,West,0.3273657289002558,13496,0.3194487472519538,0.33528271054855774
1987,Somewhat concerned,46-65 y.,West,0.27979539641943735,13496,0.27222180686017067,0.28736898597870403
1987,Somewhat concerned,66 and older,West,0.001534526854219949,13496,0.0008741264827785695,0.0021949272256613283
1987,Not concerned at all,30-45 y.,West,0.38691588785046727,13496,0.37869872584996467,0.39513304985096986
1987,Not concerned at all,46-65 y.,West,0.3249221183800623,13496,0.3170204260758419,0.3328238106842827
1987,Not concerned at all,18-29 y.,West,0.2794392523364486,13496,0.27186861326004097,0.28700989141285627
1987,Not concerned at all,66 and older,West,0.008722741433021807,13496,0.007153905212739051,0.010291577653304563
1988,Very concerned,30-45 y.,West,0.3411910669975186,12817,0.3329829895638756,0.3493991444311616
1988,Very concerned,18-29 y.,West,0.337468982630273,12817,0.329282771941116,0.34565519331942995
1988,Very concerned,46-65 y.,West,0.3213399503722084,12817,0.31325511124686994,0.3294247894975469
1988,Somewhat concerned,30-45 y.,West,0.3855042016806723,12817,0.3770779020918261,0.39393050126951845
1988,Somewhat concerned,18-29 y.,West,0.3135504201680672,12817,0.3055184720500625,0.32158236828607195
1988,Somewhat concerned,46-65 y.,West,0.29884453781512604,12817,0.290919657697871,0.3067694179323811
1988,Somewhat concerned,66 and older,West,0.0021008403361344537,12817,0.0013081515192415842,0.002893529153027323
1988,Not concerned at all,30-45 y.,West,0.38596491228070173,12817,0.377536740356117,0.39439308420528646
1988,Not concerned at all,46-65 y.,West,0.3235087719298246,12817,0.315409667580068,0.33160787627958116
1988,Not concerned at all,18-29 y.,West,0.28210526315789475,12817,0.27431416172937256,0.28989636458641693
1988,Not concerned at all,66 and older,West,0.008421052631578947,12817,0.006839040830530468,0.010003064432627426
1989,Very concerned,18-29 y.,West,0.346,12393,0.33762480803646583,0.3543751919635341
1989,Very concerned,30-45 y.,West,0.342,12393,0.33364793536977183,0.3503520646302282
1989,Very concerned,46-65 y.,West,0.312,12393,0.3038428328306626,0.3201571671693374
1989,Somewhat concerned,30-45 y.,West,0.37845968712394706,12393,0.36992058297516717,0.38699879127272696
1989,Somewhat concerned,18-29 y.,West,0.33273164861612514,12393,0.3244357169559202,0.34102758027633007
1989,Somewhat concerned,46-65 y.,West,0.28760529482551145,12393,0.27963587645534727,0.29557471319567563
