year,migback,regtyp,plh0244,proportion,n,lower_confidence,upper_confidence
1999,kein Migrationshintergrund,Staedtischer Raum,Eher optimistisch als pessimistisch,0.228099049899005,17396,0.22186351236484797,0.23433458743316204
1999,kein Migrationshintergrund,Laendlicher Raum,Eher optimistisch als pessimistisch,0.16114311363806388,17396,0.15567948485390568,0.1666067424222221
1999,kein Migrationshintergrund,Staedtischer Raum,Optimistisch,0.13383706141991472,17396,0.12877742433960515,0.1388966985002243
1999,kein Migrationshintergrund,Staedtischer Raum,Eher pessimistisch als optimistisch,0.09800254357746689,17396,0.0935842689988381,0.10242081815609569
1999,kein Migrationshintergrund,Laendlicher Raum,Optimistisch,0.08079599012493455,17396,0.0767462026703685,0.0848457775795006
1999,kein Migrationshintergrund,Laendlicher Raum,Eher pessimistisch als optimistisch,0.06560933642552555,17396,0.061929924262399974,0.06928874858865113
1999,direkter Migrationshintergrund,Staedtischer Raum,Eher optimistisch als pessimistisch,0.05775417071893469,17396,0.05428755932671507,0.06122078211115431
1999,direkter Migrationshintergrund,Staedtischer Raum,Optimistisch,0.04324081693723349,17396,0.040218224184533094,0.04626340968993388
1999,direkter Migrationshintergrund,Staedtischer Raum,Eher pessimistisch als optimistisch,0.026931996708311513,17396,0.0245263201056695,0.029337673310953525
1999,kein Migrationshintergrund,Staedtischer Raum,Pessimistisch,0.01810428667614274,17396,0.016122966040232087,0.020085607312053392
1999,indirekter Migrationshintergrund,Staedtischer Raum,Eher optimistisch als pessimistisch,0.01585995361711678,17396,0.014003385959765384,0.01771652127446818
1999,indirekter Migrationshintergrund,Staedtischer Raum,Optimistisch,0.014812598189571332,17396,0.013017424734547844,0.016607771644594822
1999,direkter Migrationshintergrund,Laendlicher Raum,Eher optimistisch als pessimistisch,0.013316376150220693,17396,0.011612989030041928,0.015019763270399458
1999,kein Migrationshintergrund,Laendlicher Raum,Pessimistisch,0.010997231989227202,17396,0.009447445684534147,0.012547018293920256
1999,direkter Migrationshintergrund,Staedtischer Raum,Pessimistisch,0.007256676890850603,17396,0.005995375855072972,0.008517977926628232
1999,direkter Migrationshintergrund,Laendlicher Raum,Optimistisch,0.007107054686915538,17396,0.0058587304204081635,0.008355378953422914
1999,direkter Migrationshintergrund,Laendlicher Raum,Eher pessimistisch als optimistisch,0.005386399341662303,17396,0.0042987025616593325,0.006474096121665273
1999,indirekter Migrationshintergrund,Staedtischer Raum,Eher pessimistisch als optimistisch,0.004563477220019451,17396,0.0035618961658372343,0.005565058274201668
1999,indirekter Migrationshintergrund,Laendlicher Raum,Optimistisch,0.0025435774668960873,17396,0.0017950619257171298,0.003292093008075045
1999,indirekter Migrationshintergrund,Laendlicher Raum,Eher optimistisch als pessimistisch,0.0024687663649285555,17396,0.0017313129023027157,0.0032062198275543954
1999,direkter Migrationshintergrund,Laendlicher Raum,Pessimistisch,0.0009725443255779157,17396,0.0005093376753412113,0.00143575097581462
1999,indirekter Migrationshintergrund,Laendlicher Raum,Eher pessimistisch als optimistisch,0.0008977332236103837,17396,0.00045268200655827686,0.0013427844406624905
1999,indirekter Migrationshintergrund,Staedtischer Raum,Pessimistisch,0.0002992444078701279,17396,4.221701935188131e-05,0.0005562717963883745
2005,kein Migrationshintergrund,Staedtischer Raum,Eher optimistisch als pessimistisch,0.26348311829551635,25520,0.258078270274548,0.2688879663164847
2005,kein Migrationshintergrund,Laendlicher Raum,Eher optimistisch als pessimistisch,0.14246873300706905,25520,0.13818028154058687,0.14675718447355124
2005,kein Migrationshintergrund,Staedtischer Raum,Eher pessimistisch als optimistisch,0.1408374116367591,25520,0.1365695293495137,0.14510529392400454
2005,kein Migrationshintergrund,Staedtischer Raum,Optimistisch,0.10618419101290227,25520,0.10240438350317432,0.10996399852263022
2005,kein Migrationshintergrund,Laendlicher Raum,Eher pessimistisch als optimistisch,0.09115626081368333,25520,0.0876248064574904,0.09468771516987626
2005,kein Migrationshintergrund,Laendlicher Raum,Optimistisch,0.05595926639972317,25520,0.053139279379189545,0.0587792534202568
2005,direkter Migrationshintergrund,Staedtischer Raum,Eher optimistisch als pessimistisch,0.042068317761629344,25520,0.03960533950560358,0.044531296017655105
2005,kein Migrationshintergrund,Staedtischer Raum,Pessimistisch,0.027188689505165852,25520,0.025193316099955104,0.0291840629103766
2005,direkter Migrationshintergrund,Staedtischer Raum,Eher pessimistisch als optimistisch,0.024766424440160167,25520,0.022859639494308727,0.026673209386011608
2005,direkter Migrationshintergrund,Staedtischer Raum,Optimistisch,0.0219981215087251,25520,0.020198511586078785,0.023797731431371413
2005,kein Migrationshintergrund,Laendlicher Raum,Pessimistisch,0.021009441890355432,25520,0.01924984880855597,0.022769034972154895
2005,indirekter Migrationshintergrund,Staedtischer Raum,Eher optimistisch als pessimistisch,0.015621137970240744,25520,0.014099703645267839,0.017142572295213647
2005,indirekter Migrationshintergrund,Staedtischer Raum,Optimistisch,0.010331702011963024,25520,0.009091059948765709,0.01157234407516034
2005,direkter Migrationshintergrund,Laendlicher Raum,Eher optimistisch als pessimistisch,0.009787928221859706,25520,0.008580044210637199,0.010995812233082212
2005,direkter Migrationshintergrund,Staedtischer Raum,Pessimistisch,0.0058332097483810375,25520,0.0048988821903048,0.006767537306457275
2005,indirekter Migrationshintergrund,Staedtischer Raum,Eher pessimistisch als optimistisch,0.0052894359582777205,25520,0.004399479450620183,0.006179392465935258
