year,regtyp,sex,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1985,Urban regions,male,,,,,,,,,,,,
1985,Urban regions,female,,,,,,,,,,,,
1985,Rural regions,male,,,,,,,,,,,,
1985,Rural regions,female,,,,,,,,,,,,
1986,Urban regions,male,,,,,,,,,,,,
1986,Urban regions,female,,,,,,,,,,,,
1986,Rural regions,male,,,,,,,,,,,,
1986,Rural regions,female,,,,,,,,,,,,
1987,Urban regions,male,,,,,,,,,,,,
1987,Urban regions,female,,,,,,,,,,,,
1987,Rural regions,male,,,,,,,,,,,,
1987,Rural regions,female,,,,,,,,,,,,
1988,Urban regions,male,,,,,,,,,,,,
1988,Urban regions,female,,,,,,,,,,,,
1988,Rural regions,male,,,,,,,,,,,,
1988,Rural regions,female,,,,,,,,,,,,
1989,Urban regions,male,,,,,,,,,,,,
1989,Urban regions,female,,,,,,,,,,,,
1989,Rural regions,male,,,,,,,,,,,,
1989,Rural regions,female,,,,,,,,,,,,
1990,Urban regions,male,,,,,,,,,,,,
1990,Urban regions,female,,,,,,,,,,,,
1990,Rural regions,male,,,,,,,,,,,,
1990,Rural regions,female,,,,,,,,,,,,
1991,Urban regions,male,,,,,,,,,,,,
1991,Urban regions,female,,,,,,,,,,,,
1991,Rural regions,male,,,,,,,,,,,,
1991,Rural regions,female,,,,,,,,,,,,
1992,Urban regions,male,,,,,,,,,,,,
1992,Urban regions,female,,,,,,,,,,,,
1992,Rural regions,male,,,,,,,,,,,,
1992,Rural regions,female,,,,,,,,,,,,
1993,Urban regions,male,,,,,,,,,,,,
1993,Urban regions,female,,,,,,,,,,,,
1993,Rural regions,male,,,,,,,,,,,,
1993,Rural regions,female,,,,,,,,,,,,
1994,Urban regions,male,,,,,,,,,,,,
1994,Urban regions,female,,,,,,,,,,,,
1994,Rural regions,male,,,,,,,,,,,,
1994,Rural regions,female,,,,,,,,,,,,
1995,Urban regions,male,,,,,,,,,,,,
1995,Urban regions,female,,,,,,,,,,,,
1995,Rural regions,male,,,,,,,,,,,,
1995,Rural regions,female,,,,,,,,,,,,
1996,Urban regions,male,,,,,,,,,,,,
1996,Urban regions,female,,,,,,,,,,,,
1996,Rural regions,male,,,,,,,,,,,,
1996,Rural regions,female,,,,,,,,,,,,
1997,Urban regions,male,,,,,,,,,,,,
1997,Urban regions,female,,,,,,,,,,,,
1997,Rural regions,male,,,,,,,,,,,,
1997,Rural regions,female,,,,,,,,,,,,
1998,Urban regions,male,,,,,,,,,,,,
1998,Urban regions,female,,,,,,,,,,,,
1998,Rural regions,male,,,,,,,,,,,,
1998,Rural regions,female,,,,,,,,,,,,
1999,Urban regions,male,,,,,,,,,,,,
1999,Urban regions,female,,,,,,,,,,,,
1999,Rural regions,male,,,,,,,,,,,,
1999,Rural regions,female,,,,,,,,,,,,
2000,Urban regions,male,,,,,,,,,,,,
2000,Urban regions,female,,,,,,,,,,,,
2000,Rural regions,male,,,,,,,,,,,,
2000,Rural regions,female,,,,,,,,,,,,
2001,Urban regions,male,,,,,,,,,,,,
2001,Urban regions,female,,,,,,,,,,,,
2001,Rural regions,male,,,,,,,,,,,,
2001,Rural regions,female,,,,,,,,,,,,
2002,Urban regions,male,2463,18.87432964648106,18.391552221497292,19.431891000218968,10.0,20.0,20.0,1.0,35.0,20.0,20.0,20.0
2002,Urban regions,female,2092,15.413136905436039,14.997636692525113,15.880434606628109,10.0,15.0,20.0,1.0,35.0,15.0,15.0,15.0
2002,Rural regions,male,1250,17.70141294519549,17.061997739875025,18.20452181935905,10.0,20.0,20.0,1.0,35.0,20.0,20.0,21.0
2002,Rural regions,female,985,13.882108062806386,13.27680907664315,14.3770711774427,10.0,15.0,20.0,1.0,35.0,15.0,15.0,18.0
2003,Urban regions,male,,,,,,,,,,,,
2003,Urban regions,female,,,,,,,,,,,,
2003,Rural regions,male,,,,,,,,,,,,
2003,Rural regions,female,,,,,,,,,,,,
2004,Urban regions,male,2132,18.329190955473198,17.67145501758195,18.867354792196377,10.0,20.0,20.0,1.0,35.0,20.0,20.0,21.0
2004,Urban regions,female,1934,14.51843358096194,14.092110731008207,14.957397718970494,10.0,15.0,20.0,1.0,35.0,15.0,15.0,15.0
2004,Rural regions,male,1129,17.242092899721325,16.610097775159808,17.918099451573962,10.0,19.0,20.0,1.0,35.0,19.0,18.0,22.025
2004,Rural regions,female,900,13.729275586619837,12.917281929766263,14.422291152604027,8.0,12.0,20.0,1.0,38.0,12.0,9.0,14.0
2005,Urban regions,male,,,,,,,,,,,,
2005,Urban regions,female,,,,,,,,,,,,
2005,Rural regions,male,,,,,,,,,,,,
2005,Rural regions,female,,,,,,,,,,,,
2006,Urban regions,male,2030,17.67189662608849,17.046705009414424,18.245140777119445,10.0,18.0,20.0,1.0,35.0,18.0,16.0,19.025
2006,Urban regions,female,1928,14.151544727634763,13.676216722695937,14.556881907942074,9.0,15.0,20.0,1.0,36.5,15.0,15.0,18.0
2006,Rural regions,male,1092,17.04001042529297,16.363811581292595,17.72778581424908,10.0,16.0,20.0,1.0,35.0,16.0,13.0,17.0
2006,Rural regions,female,925,13.525079198783878,12.790998892277798,13.99083685162203,8.0,12.0,20.0,1.0,38.0,12.0,9.0,13.0
2007,Urban regions,male,,,,,,,,,,,,
2007,Urban regions,female,,,,,,,,,,,,
2007,Rural regions,male,,,,,,,,,,,,
2007,Rural regions,female,,,,,,,,,,,,
2008,Urban regions,male,1668,16.764291931427536,16.136392552597325,17.257631436593396,10.0,17.0,20.0,1.0,35.0,17.0,16.0,19.0
2008,Urban regions,female,1523,13.900223140553212,13.45524487202378,14.401759727386123,8.0,12.0,20.0,1.0,38.0,12.0,9.0,12.0
2008,Rural regions,male,921,16.59119998160387,15.714240750273007,17.390632190704416,10.0,15.0,20.0,1.0,35.0,15.0,13.0,15.0
2008,Rural regions,female,801,13.155465174660181,12.583690388534576,13.928793108045687,8.0,12.0,20.0,1.0,38.0,12.0,12.0,14.0
2009,Urban regions,male,,,,,,,,,,,,
2009,Urban regions,female,,,,,,,,,,,,
2009,Rural regions,male,,,,,,,,,,,,
2009,Rural regions,female,,,,,,,,,,,,
2010,Urban regions,male,1378,17.10906735473425,16.34092408531043,17.904947236242748,10.0,17.0,20.0,1.0,35.0,17.0,15.0,19.0
2010,Urban regions,female,1280,13.159486610666029,12.60973137542315,13.64904663441858,7.0,11.11663385697658,20.0,1.0,39.5,11.0,10.0,12.0
2010,Rural regions,male,799,16.38206464362721,15.525617390432313,17.32666574122052,10.0,15.0,20.0,1.0,35.0,15.0,13.0,15.0
2010,Rural regions,female,662,12.820879651313456,11.994465698359289,13.651057129586528,8.0,12.0,20.0,1.0,38.0,12.0,11.0,14.0
2011,Urban regions,male,,,,,,,,,,,,
2011,Urban regions,female,,,,,,,,,,,,
2011,Rural regions,male,,,,,,,,,,,,
2011,Rural regions,female,,,,,,,,,,,,
2012,Urban regions,male,1552,16.369208601200093,15.71597627322016,17.031976325115338,10.0,15.0,20.0,1.0,35.0,15.0,12.0,15.0
