year,age_gr,migback,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1984,0-16 y.,No migration background,,,,,,,,,,,,
1984,0-16 y.,Direct migration background,,,,,,,,,,,,
1984,0-16 y.,Indirect migration background,,,,,,,,,,,,
1984,17-29 y.,No migration background,2185,11.11027,11.02948,11.19106,10.00000,10.50000,12.00000,7.00000,15.00000,10.5,10.50000,10.50000
1984,17-29 y.,Direct migration background,946,10.28404,10.14229,10.42579,9.00000,10.00000,11.00000,7.0,14.00000,10.0,10.00000,10.50000
1984,17-29 y.,Indirect migration background,82,10.52168,10.05708,10.98628,9.00000,10.00000,10.80080,7.0,13.50200,10.0,9.97500,10.50000
1984,30-45 y.,No migration background,2489,11.46120,11.36787,11.55452,10.50000,10.50000,11.50000,9.00000,13.00000,10.5,10.50000,10.50000
1984,30-45 y.,Direct migration background,1357,10.13336,9.99332,10.27340,9.00000,10.50000,10.50000,7.0,12.75000,10.5,9.00000,10.50000
1984,30-45 y.,Indirect migration background,,,,,,,,,,,,
1984,46-65 y.,No migration background,2590,10.73030,10.65327,10.80733,9.00000,10.50000,11.00000,7.0,14.00000,10.5,10.50000,10.50000
1984,46-65 y.,Direct migration background,927,9.95699,9.80850,10.10547,9.00000,10.00000,10.50000,7.0,12.75000,10.0,9.00000,10.50000
1984,46-65 y.,Indirect migration background,,,,,,,,,,,,
1984,66 and older,No migration background,1227,10.46952,10.36455,10.57450,9.00000,10.50000,11.00000,7.0,14.00000,10.5,10.50000,10.50000
1984,66 and older,Direct migration background,35,9.81899,9.09718,10.54081,9.00000,9.00000,10.50000,7.0,12.75000,9.0,9.00000,10.50000
1984,66 and older,Indirect migration background,,,,,,,,,,,,
1985,0-16 y.,No migration background,,,,,,,,,,,,
1985,0-16 y.,Direct migration background,,,,,,,,,,,,
1985,0-16 y.,Indirect migration background,,,,,,,,,,,,
1985,17-29 y.,No migration background,2014,11.10068,11.01490,11.18647,10.00000,10.50000,12.00000,7.00000,15.00000,10.5,10.50000,10.50000
1985,17-29 y.,Direct migration background,768,10.30189,10.15322,10.45055,9.00000,10.50000,11.00000,7.0,14.00000,10.5,10.00000,10.50000
