year,age_gr,quintil_oecd,pld0044,proportion,n,lower_confidence,upper_confidence
2003,46-65 J.,5. Quintil,Nie,0.06375404530744337,27727,0.0608782797321746,0.06662981088271215
2003,46-65 J.,4. Quintil,Nie,0.0454461396208969,27727,0.04299451853195808,0.04789776070983572
2003,46-65 J.,5. Quintil,Selten,0.04234858992140546,27727,0.03997815610842021,0.044719023734390705
2003,46-65 J.,3. Quintil,Nie,0.041932501155802125,27727,0.03957322886114796,0.04429177345045629
2003,30-45 J.,4. Quintil,Nie,0.03629218677762367,27727,0.03409086318165168,0.03849351037359566
2003,30-45 J.,3. Quintil,Nie,0.035922330097087375,27727,0.033731831942067754,0.038112828252106996
2003,66 und älter,2. Quintil,Nie,0.034119278779472954,27727,0.03198246684711347,0.03625609071183244
2003,30-45 J.,4. Quintil,Selten,0.03407304669440592,27727,0.03193763185314802,0.036208461535663816
2003,30-45 J.,5. Quintil,Selten,0.03333333333333333,27727,0.031220416639709973,0.03544625002695669
2003,66 und älter,3. Quintil,Nie,0.031853906611188164,27727,0.029786830680338324,0.033920982542038
2003,46-65 J.,2. Quintil,Nie,0.03083680073971336,27727,0.028801925699154112,0.03287167578027261
2003,30-45 J.,5. Quintil,Nie,0.02954230235783634,27727,0.02754926653811477,0.03153533817755791
2003,46-65 J.,4. Quintil,Selten,0.027461858529819694,27727,0.02553822244937518,0.02938549461026421
2003,30-45 J.,2. Quintil,Nie,0.02713823393435044,27727,0.02522564786177853,0.029050820006922346
2003,30-45 J.,3. Quintil,Selten,0.025705039297272306,27727,0.02384227032936589,0.027567808265178722
2003,46-65 J.,1. Quintil,Nie,0.021914008321775313,27727,0.020190735412572634,0.023637281230977993
2003,66 und älter,1. Quintil,Nie,0.021590383726306055,27727,0.01987959977724223,0.02330116767536988
2003,66 und älter,4. Quintil,Nie,0.0207582061950994,27727,0.019080003124740515,0.022436409265458285
2003,46-65 J.,3. Quintil,Selten,0.018816458622283865,27727,0.01721708951781548,0.02041582772675225
2003,30-45 J.,2. Quintil,Selten,0.01849283402681461,27727,0.016907016901691215,0.020078651151938003
2003,66 und älter,5. Quintil,Nie,0.01701340730466944,27727,0.015491199035148692,0.018535615574190187
2003,18-29 J.,4. Quintil,Selten,0.015164123901987979,27727,0.013725672404336333,0.016602575399639625
2003,18-29 J.,3. Quintil,Selten,0.014794267221451687,27727,0.013373199336859688,0.016215335106043685
2003,30-45 J.,1. Quintil,Nie,0.01437817845584836,27727,0.012976941057153779,0.01577941585454294
2003,30-45 J.,5. Quintil,Manchmal,0.012112806287563569,27727,0.010825207100332777,0.01340040547479436
2003,46-65 J.,5. Quintil,Manchmal,0.012020342117429497,27727,0.010737606819246666,0.013303077415612327
2003,18-29 J.,2. Quintil,Selten,0.011373092926490984,27727,0.010124962020815738,0.012621223832166231
2003,18-29 J.,4. Quintil,Manchmal,0.011003236245954692,27727,0.009775338267983706,0.012231134223925678
2003,30-45 J.,4. Quintil,Manchmal,0.010957004160887657,27727,0.009731659876665506,0.012182348445109807
2003,18-29 J.,3. Quintil,Nie,0.010818307905686546,27727,0.009600658295611941,0.01203595751576115
2003,18-29 J.,5. Quintil,Selten,0.010725843735552474,27727,0.009513352257831249,0.011938335213273699
2003,46-65 J.,2. Quintil,Selten,0.010540915395284327,27727,0.009338809535776087,0.011743021254792568
2003,18-29 J.,3. Quintil,Manchmal,0.010402219140083218,27727,0.009207964366605502,0.011596473913560935
2003,18-29 J.,5. Quintil,Manchmal,0.009801202034211743,27727,0.00864160926581439,0.010960794802609097
2003,30-45 J.,3. Quintil,Manchmal,0.009754969949144706,27727,0.0085980882958023,0.010911851602487112
2003,30-45 J.,1. Quintil,Selten,0.00957004160887656,27727,0.008424071137033959,0.010716012080719161
2003,18-29 J.,2. Quintil,Nie,0.00943134535367545,27727,0.008293629670704305,0.010569061036646597
2003,18-29 J.,1. Quintil,Selten,0.009292649098474342,27727,0.008163250896903129,0.010422047300045555
2003,18-29 J.,4. Quintil,Nie,0.008876560332871012,27727,0.007772504952939234,0.00998061571280279
