year,quintil_oecd,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1984,1. Quintil,800,1.3709389389920505,1.3299478221849326,1.4119300557991685,2.9107311752949743,1.0,1.0,5.776827938237435,-1.8660967629424614,1.0,1.0,1.0
1984,2. Quintil,293,1.325837789312418,1.2719614303403959,1.3797141482844402,1.0,1.0,1.7191387893731935,1.0,1.0,1.0,1.0,1.0
1984,3. Quintil,103,1.2086111004972393,1.1386108216618986,1.27861137933258,3.893408385410946,2.0,1.0,8.233520963527365,-3.3401125781164183,1.0,1.0,1.0
1984,4. Quintil,54,1.3825974453896008,1.2812924423523298,1.483902448426872,1.0,1.0,1.5006674187001847,1.0,1.0,1.0,1.0,1.0
1984,5. Quintil,,,,,,,,,,,,
1985,1. Quintil,710,1.5090163514682202,1.4472505129795905,1.57078218995685,1.9224876582703698,1.0,1.0,3.3062191456759242,-0.3837314874055546,1.0,1.0,1.0
1985,2. Quintil,266,1.3735089406931569,1.2899605486748582,1.4570573327114555,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1985,3. Quintil,114,1.4024800779891,1.2796537509440506,1.5253064050341494,1.0,1.0,1.0,12.0,1.0,1.0,1.0,1.0
1985,4. Quintil,41,1.2721429680060536,1.1793154818331049,1.3649704541790024,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1985,5. Quintil,,,,,,,,,,,,
1986,1. Quintil,660,1.8113957399594502,1.6521216829177967,1.9706697970011038,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1986,2. Quintil,306,1.3516097513156895,1.297220556206594,1.405998946424785,1.2249507675874889,1.0,1.1663308433002664,1.3128806540183227,1.0,1.0,1.0,1.0
1986,3. Quintil,138,1.3913841397924587,1.2675296637640636,1.5152386158208537,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1986,4. Quintil,46,1.2842152502979267,1.2018396675967695,1.366590832999084,1.0,1.7009154526915347,1.0,1.0,1.0,1.0,1.0,1.0
1986,5. Quintil,,,,,,,,,,,,
1987,1. Quintil,615,1.489223284843543,1.4193507490919468,1.559095820595139,0.19470286487579314,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1987,2. Quintil,270,1.600050157705155,1.4354586866777943,1.7646416287325155,1.697217482431912,1.9324192004389382,1.0,2.7430437060797797,-0.045826223647867925,1.0,1.0,1.0
1987,3. Quintil,159,1.501009230550018,1.3761376506629117,1.6258808104371243,1.028772837790022,1.0,5.358442908147859,1.0,2.0,1.0,1.0,1.0
1987,4. Quintil,64,1.9202434295148274,1.4539770302386201,2.3865098287910347,2.0,1.0,1.795065832220871,2.3074012516686935,1.0,1.0,1.0,1.0
1987,5. Quintil,,,,,,,,,,,,
1988,1. Quintil,523,1.6810350713043472,1.5646569994193635,1.7974131431893308,1.0067201754253936,1.0,1.0,4.0,0.9899197368619096,1.0,1.0,1.0
1988,2. Quintil,309,1.519714624584597,1.3841847097668787,1.6552445394023152,1.0,2.0,1.8048764091600766,1.0,1.0,1.0,1.0,1.0
1988,3. Quintil,152,1.35538503592408,1.25986034061626,1.4509097312319,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1988,4. Quintil,81,1.6252448025609,1.4491860065906332,1.801303598531167,2.0,1.4968837499853178,3.075440199049839,2.0,1.0,1.0,1.0,1.0
1988,5. Quintil,34,1.4873297677792812,1.2463542142415907,1.7283053213169717,1.0,1.0,1.8383663059361446,1.0,3.0,1.0,1.0,1.0
1989,1. Quintil,452,1.4791335245429709,1.3956231384657607,1.562643910620181,1.0,1.5429726759250202,1.0,1.0,1.0,1.0,1.0,1.0
1989,2. Quintil,330,1.4726659770441421,1.347894467663928,1.5974374864243563,1.1577597905391532,1.890121499997958,1.0,1.394399476347883,0.7633603141912702,1.0,1.0,1.0
1989,3. Quintil,166,2.0357625067359373,1.5895638405061772,2.4819611729656974,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
