year,migback,sex,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1984,No migration background,male,,,,,,,,,,,,
1984,No migration background,female,,,,,,,,,,,,
1984,Direct migration background,male,,,,,,,,,,,,
1984,Direct migration background,female,,,,,,,,,,,,
1984,Indirect migration background,male,,,,,,,,,,,,
1984,Indirect migration background,female,,,,,,,,,,,,
1985,No migration background,male,,,,,,,,,,,,
1985,No migration background,female,,,,,,,,,,,,
1985,Direct migration background,male,,,,,,,,,,,,
1985,Direct migration background,female,,,,,,,,,,,,
1985,Indirect migration background,male,,,,,,,,,,,,
1985,Indirect migration background,female,,,,,,,,,,,,
1986,No migration background,male,,,,,,,,,,,,
1986,No migration background,female,,,,,,,,,,,,
1986,Direct migration background,male,,,,,,,,,,,,
1986,Direct migration background,female,,,,,,,,,,,,
1986,Indirect migration background,male,,,,,,,,,,,,
1986,Indirect migration background,female,,,,,,,,,,,,
1987,No migration background,male,,,,,,,,,,,,
1987,No migration background,female,,,,,,,,,,,,
1987,Direct migration background,male,,,,,,,,,,,,
1987,Direct migration background,female,,,,,,,,,,,,
1987,Indirect migration background,male,,,,,,,,,,,,
1987,Indirect migration background,female,,,,,,,,,,,,
1988,No migration background,male,,,,,,,,,,,,
1988,No migration background,female,,,,,,,,,,,,
1988,Direct migration background,male,,,,,,,,,,,,
1988,Direct migration background,female,,,,,,,,,,,,
1988,Indirect migration background,male,,,,,,,,,,,,
1988,Indirect migration background,female,,,,,,,,,,,,
1989,No migration background,male,,,,,,,,,,,,
1989,No migration background,female,,,,,,,,,,,,
1989,Direct migration background,male,,,,,,,,,,,,
1989,Direct migration background,female,,,,,,,,,,,,
1989,Indirect migration background,male,,,,,,,,,,,,
1989,Indirect migration background,female,,,,,,,,,,,,
1990,No migration background,male,,,,,,,,,,,,
1990,No migration background,female,,,,,,,,,,,,
1990,Direct migration background,male,,,,,,,,,,,,
1990,Direct migration background,female,,,,,,,,,,,,
1990,Indirect migration background,male,,,,,,,,,,,,
1990,Indirect migration background,female,,,,,,,,,,,,
1991,No migration background,male,,,,,,,,,,,,
1991,No migration background,female,,,,,,,,,,,,
1991,Direct migration background,male,,,,,,,,,,,,
1991,Direct migration background,female,,,,,,,,,,,,
1991,Indirect migration background,male,,,,,,,,,,,,
1991,Indirect migration background,female,,,,,,,,,,,,
1992,No migration background,male,,,,,,,,,,,,
1992,No migration background,female,,,,,,,,,,,,
1992,Direct migration background,male,,,,,,,,,,,,
1992,Direct migration background,female,,,,,,,,,,,,
1992,Indirect migration background,male,,,,,,,,,,,,
1992,Indirect migration background,female,,,,,,,,,,,,
1993,No migration background,male,,,,,,,,,,,,
1993,No migration background,female,,,,,,,,,,,,
1993,Direct migration background,male,,,,,,,,,,,,
1993,Direct migration background,female,,,,,,,,,,,,
1993,Indirect migration background,male,,,,,,,,,,,,
1993,Indirect migration background,female,,,,,,,,,,,,
1994,No migration background,male,,,,,,,,,,,,
1994,No migration background,female,,,,,,,,,,,,
1994,Direct migration background,male,,,,,,,,,,,,
1994,Direct migration background,female,,,,,,,,,,,,
1994,Indirect migration background,male,,,,,,,,,,,,
1994,Indirect migration background,female,,,,,,,,,,,,
1995,No migration background,male,,,,,,,,,,,,
1995,No migration background,female,,,,,,,,,,,,
1995,Direct migration background,male,,,,,,,,,,,,
1995,Direct migration background,female,,,,,,,,,,,,
1995,Indirect migration background,male,,,,,,,,,,,,
1995,Indirect migration background,female,,,,,,,,,,,,
1996,No migration background,male,,,,,,,,,,,,
1996,No migration background,female,,,,,,,,,,,,
1996,Direct migration background,male,,,,,,,,,,,,
1996,Direct migration background,female,,,,,,,,,,,,
1996,Indirect migration background,male,,,,,,,,,,,,
1996,Indirect migration background,female,,,,,,,,,,,,
1997,No migration background,male,,,,,,,,,,,,
1997,No migration background,female,,,,,,,,,,,,
1997,Direct migration background,male,,,,,,,,,,,,
1997,Direct migration background,female,,,,,,,,,,,,
1997,Indirect migration background,male,,,,,,,,,,,,
1997,Indirect migration background,female,,,,,,,,,,,,
1998,No migration background,male,,,,,,,,,,,,
1998,No migration background,female,,,,,,,,,,,,
1998,Direct migration background,male,,,,,,,,,,,,
1998,Direct migration background,female,,,,,,,,,,,,
1998,Indirect migration background,male,,,,,,,,,,,,
1998,Indirect migration background,female,,,,,,,,,,,,
1999,No migration background,male,,,,,,,,,,,,
1999,No migration background,female,,,,,,,,,,,,
1999,Direct migration background,male,,,,,,,,,,,,
1999,Direct migration background,female,,,,,,,,,,,,
1999,Indirect migration background,male,,,,,,,,,,,,
1999,Indirect migration background,female,,,,,,,,,,,,
2000,No migration background,male,,,,,,,,,,,,
2000,No migration background,female,,,,,,,,,,,,
2000,Direct migration background,male,,,,,,,,,,,,
2000,Direct migration background,female,,,,,,,,,,,,
2000,Indirect migration background,male,,,,,,,,,,,,
2000,Indirect migration background,female,,,,,,,,,,,,
2001,No migration background,male,,,,,,,,,,,,
2001,No migration background,female,,,,,,,,,,,,
2001,Direct migration background,male,,,,,,,,,,,,
2001,Direct migration background,female,,,,,,,,,,,,
2001,Indirect migration background,male,,,,,,,,,,,,
2001,Indirect migration background,female,,,,,,,,,,,,
2002,No migration background,male,,,,,,,,,,,,
2002,No migration background,female,,,,,,,,,,,,
2002,Direct migration background,male,,,,,,,,,,,,
2002,Direct migration background,female,,,,,,,,,,,,
2002,Indirect migration background,male,,,,,,,,,,,,
2002,Indirect migration background,female,,,,,,,,,,,,
2003,No migration background,male,,,,,,,,,,,,
2003,No migration background,female,,,,,,,,,,,,
2003,Direct migration background,male,,,,,,,,,,,,
2003,Direct migration background,female,,,,,,,,,,,,
2003,Indirect migration background,male,,,,,,,,,,,,
2003,Indirect migration background,female,,,,,,,,,,,,
2004,No migration background,male,,,,,,,,,,,,
2004,No migration background,female,,,,,,,,,,,,
2004,Direct migration background,male,,,,,,,,,,,,
2004,Direct migration background,female,,,,,,,,,,,,
2004,Indirect migration background,male,,,,,,,,,,,,
2004,Indirect migration background,female,,,,,,,,,,,,
2005,No migration background,male,8298,3.75121,3.72535,3.77706,3.00000,3.66667,4.66667,1.0,7.0,3.6666667,3.66667,3.66667
2005,No migration background,female,9040,4.19887,4.17341,4.22433,3.33333,4.33333,5.00000,1.0,7.0,4.3333335,4.00000,4.33333
2005,Direct migration background,male,1097,3.83462,3.76530,3.90395,3.00000,3.66667,4.66667,1.0,7.0,3.6666667,3.66667,4.00000
2005,Direct migration background,female,1232,4.31059,4.24285,4.37833,3.33333,4.33333,5.00000,1.0,7.0,4.3333335,4.32500,4.33333
2005,Indirect migration background,male,394,3.68464,3.57573,3.79355,3.00000,3.66667,4.33333,1.0,6.33333,3.6666667,3.33333,4.00000
2005,Indirect migration background,female,419,4.05325,3.94036,4.16614,3.33333,4.00000,5.00000,1.0,7.0,4.0,3.99167,4.33333
2006,No migration background,male,,,,,,,,,,,,
2006,No migration background,female,,,,,,,,,,,,
2006,Direct migration background,male,,,,,,,,,,,,
2006,Direct migration background,female,,,,,,,,,,,,
2006,Indirect migration background,male,,,,,,,,,,,,
2006,Indirect migration background,female,,,,,,,,,,,,
2007,No migration background,male,,,,,,,,,,,,
2007,No migration background,female,,,,,,,,,,,,
2007,Direct migration background,male,,,,,,,,,,,,
2007,Direct migration background,female,,,,,,,,,,,,
2007,Indirect migration background,male,,,,,,,,,,,,
2007,Indirect migration background,female,,,,,,,,,,,,
2008,No migration background,male,,,,,,,,,,,,
2008,No migration background,female,,,,,,,,,,,,
2008,Direct migration background,male,,,,,,,,,,,,
2008,Direct migration background,female,,,,,,,,,,,,
2008,Indirect migration background,male,,,,,,,,,,,,
2008,Indirect migration background,female,,,,,,,,,,,,
2009,No migration background,male,7428,3.60726,3.58052,3.63401,2.66667,3.66667,4.33333,1.0,6.83333,3.6666667,3.66667,3.66667
2009,No migration background,female,8046,4.09891,4.07202,4.12579,3.33333,4.00000,5.00000,1.0,7.0,4.0,4.00000,4.00000
2009,Direct migration background,male,748,3.77334,3.68625,3.86042,3.00000,3.66667,4.66667,1.0,7.0,3.6666667,3.66667,4.00000
2009,Direct migration background,female,879,4.16389,4.08384,4.24394,3.33333,4.00000,5.00000,1.0,7.0,4.0,4.00000,4.33333
2009,Indirect migration background,male,335,3.45072,3.32560,3.57584,2.33333,3.33333,4.33333,1.0,7.0,3.3333333,3.33333,3.66667
2009,Indirect migration background,female,367,3.97173,3.84973,4.09374,3.33333,4.00000,4.66667,1.33333,6.66667,4.0,3.66667,4.00000
2010,No migration background,male,,,,,,,,,,,,
2010,No migration background,female,,,,,,,,,,,,
2010,Direct migration background,male,,,,,,,,,,,,
2010,Direct migration background,female,,,,,,,,,,,,
2010,Indirect migration background,male,,,,,,,,,,,,
2010,Indirect migration background,female,,,,,,,,,,,,
2011,No migration background,male,,,,,,,,,,,,
2011,No migration background,female,,,,,,,,,,,,
2011,Direct migration background,male,,,,,,,,,,,,
2011,Direct migration background,female,,,,,,,,,,,,
2011,Indirect migration background,male,,,,,,,,,,,,
2011,Indirect migration background,female,,,,,,,,,,,,
2012,No migration background,male,2198,3.53655,3.48704,3.58605,2.66667,3.33333,4.33333,1.0,6.83333,3.3333333,3.33333,3.66667
