"ple0021","year","bildungsniveau","migback","n","percent","lower_confidence_percent","upper_confidence_percent"
"Ja","2011","(noch) kein Abschluss","kein Migrationshintergrund","34","0.134097235588123","0.0989947167321541","0.169199754444092"
"Ja","2011","(noch) kein Abschluss","direkter Migrationshintergrund","34","0.310905272292126","0.231943910012164","0.389866634572088"
"Ja","2011","(noch) kein Abschluss","indirekter Migrationshintergrund","1","","",""
"Ja","2011","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2011","Hauptschule","kein Migrationshintergrund","1818","","",""
"Ja","2011","Hauptschule","direkter Migrationshintergrund","196","","",""
"Ja","2011","Hauptschule","indirekter Migrationshintergrund","13","","",""
"Ja","2011","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2011","Realschule","kein Migrationshintergrund","905","0.184306281713559","0.173721853935941","0.194890709491176"
"Ja","2011","Realschule","direkter Migrationshintergrund","26","","",""
"Ja","2011","Realschule","indirekter Migrationshintergrund","11","","",""
"Ja","2011","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2011","(Fach-)Abitur","kein Migrationshintergrund","219","","",""
"Ja","2011","(Fach-)Abitur","direkter Migrationshintergrund","66","0.154055369784812","0.118364165241244","0.189746574328379"
"Ja","2011","(Fach-)Abitur","indirekter Migrationshintergrund","8","0.0245861570585872","-0.000795493195588928","0.0499678073127632"
"Ja","2011","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2011","AkademikerIn","kein Migrationshintergrund","672","0.160209187095376","0.148995293055942","0.171423081134809"
"Ja","2011","AkademikerIn","direkter Migrationshintergrund","56","0.142702283872956","0.1070630364828","0.178341531263112"
"Ja","2011","AkademikerIn","indirekter Migrationshintergrund","10","","",""
"Ja","2011","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2011","(noch) kein Abschluss","kein Migrationshintergrund","328","0.865902764411877","0.830800245555908","0.901005283267846"
"Nein","2011","(noch) kein Abschluss","direkter Migrationshintergrund","98","0.689094727707874","0.610133365427912","0.768056089987836"
"Nein","2011","(noch) kein Abschluss","indirekter Migrationshintergrund","66","0.999053974749322","0.991692640633815","1.00641530886483"
"Nein","2011","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2011","Hauptschule","kein Migrationshintergrund","4234","0.690477765094796","0.678830622123433","0.702124908066159"
"Nein","2011","Hauptschule","direkter Migrationshintergrund","694","0.768103997155335","0.7403765598684","0.795831434442269"
"Nein","2011","Hauptschule","indirekter Migrationshintergrund","195","","",""
"Nein","2011","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2011","Realschule","kein Migrationshintergrund","4250","0.815693718286441","0.805109290508824","0.826278146064059"
"Nein","2011","Realschule","direkter Migrationshintergrund","145","","",""
"Nein","2011","Realschule","indirekter Migrationshintergrund","178","","",""
"Nein","2011","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2011","(Fach-)Abitur","kein Migrationshintergrund","1686","","",""
"Nein","2011","(Fach-)Abitur","direkter Migrationshintergrund","327","0.845944630215188","0.810253425671621","0.881635834758756"
"Nein","2011","(Fach-)Abitur","indirekter Migrationshintergrund","135","","",""
"Nein","2011","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2011","AkademikerIn","kein Migrationshintergrund","3438","0.839790812904624","0.828576918865191","0.851004706944058"
"Nein","2011","AkademikerIn","direkter Migrationshintergrund","314","0.857297716127044","0.821658468736888","0.8929369635172"
"Nein","2011","AkademikerIn","indirekter Migrationshintergrund","98","0.92726787974682","0.878289778410622","0.976245981083018"
"Nein","2011","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2012","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Ja","2012","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Ja","2012","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Ja","2012","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2012","Hauptschule","kein Migrationshintergrund","","","",""
"Ja","2012","Hauptschule","direkter Migrationshintergrund","","","",""
"Ja","2012","Hauptschule","indirekter Migrationshintergrund","","","",""
"Ja","2012","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2012","Realschule","kein Migrationshintergrund","","","",""
