year,quintil_oecd,sex,pli0083,proportion,n,lower_confidence,upper_confidence
1990,1. Quintil,weiblich,Taeglich,0.16371107266435986,18165,0.15833016461647098,0.16909198071224874
1990,1. Quintil,maennlich,Taeglich,0.1363538062283737,18165,0.13136335363150373,0.14134425882524368
1990,2. Quintil,weiblich,Taeglich,0.11786332179930796,18165,0.11317415535360462,0.1225524882450113
1990,2. Quintil,maennlich,Taeglich,0.11570069204152249,18165,0.11104905316915632,0.12035233091388865
1990,3. Quintil,maennlich,Taeglich,0.07785467128027682,18165,0.0739581200258029,0.08175122253475073
1990,3. Quintil,weiblich,Taeglich,0.07060986159169551,18165,0.06688448586664067,0.07433523731675035
1990,4. Quintil,maennlich,Taeglich,0.040008650519031144,18165,0.03715862347177489,0.0428586775662874
1990,4. Quintil,weiblich,Taeglich,0.03687283737024222,18165,0.034132314284615814,0.03961336045586862
1990,1. Quintil,weiblich,Min 1x pro Woche,0.02541089965397924,18165,0.023122356185285985,0.027699443122672494
1990,2. Quintil,maennlich,Min 1x pro Woche,0.025086505190311418,18165,0.022812237962898666,0.02736077241772417
1990,1. Quintil,maennlich,Min 1x pro Woche,0.023572664359861592,18165,0.02136637398095755,0.025778954738765635
1990,2. Quintil,weiblich,Min 1x pro Woche,0.020653114186851212,18165,0.018584881408875157,0.022721346964827267
1990,3. Quintil,maennlich,Min 1x pro Woche,0.017084775086505192,18165,0.015200253856816679,0.018969296316193703
1990,3. Quintil,weiblich,Min 1x pro Woche,0.01481401384083045,18165,0.01305716718588761,0.016570860495773287
1990,5. Quintil,maennlich,Taeglich,0.014273356401384083,18165,0.012548393842141736,0.01599831896062643
1990,5. Quintil,weiblich,Taeglich,0.012975778546712802,18165,0.01133000912875461,0.014621547964670994
1990,4. Quintil,maennlich,Min 1x pro Woche,0.008109861591695501,18165,0.006805563443651972,0.00941415973973903
1990,1. Quintil,weiblich,Seltener,0.008001730103806228,18165,0.006706085839069957,0.009297374368542497
1990,4. Quintil,weiblich,Min 1x pro Woche,0.007461072664359861,18165,0.006209624748198991,0.008712520580520732
1990,2. Quintil,maennlich,Seltener,0.005622837370242215,18165,0.004535431427055063,0.006710243313429367
1990,2. Quintil,weiblich,Seltener,0.005298442906574394,18165,0.004242698233931694,0.006354187579217094
1990,5. Quintil,maennlich,Min 1x pro Woche,0.004433391003460208,18165,0.003467247697598631,0.005399534309321785
1990,5. Quintil,weiblich,Min 1x pro Woche,0.004325259515570935,18165,0.003370919355108428,0.005279599676033441
1990,1. Quintil,maennlich,Seltener,0.0038927335640138406,18165,0.0029871703666541154,0.004798296761373565
1990,3. Quintil,weiblich,Seltener,0.0037846020761245673,18165,0.0028916562595868085,0.004677547892662326
1990,4. Quintil,maennlich,Seltener,0.003027681660899654,18165,0.002228703285091763,0.003826660036707545
1990,1. Quintil,weiblich,Min 1x pro Monat,0.0028114186851211074,18165,0.0020414203571641073,0.0035814170130781075
1990,1. Quintil,maennlich,Min 1x pro Monat,0.0027032871972318337,18165,0.0019482007804453897,0.003458373614018278
