year,migback,pgfamstd,proportion,n,lower_confidence,upper_confidence
1984,kein Migrationshintergrund,Verheiratet,0.4733346168656142,16099,0.46562188662610443,0.4810473471051239
1984,direkter Migrationshintergrund,Verheiratet,0.20668078552175587,16099,0.20042573733791053,0.2129358337056012
1984,kein Migrationshintergrund,Ledig,0.15489025798998846,16099,0.14930137230347273,0.16047914367650418
1984,kein Migrationshintergrund,Verwitwet,0.05862533692722372,16099,0.05499639056126661,0.062254283293180834
1984,direkter Migrationshintergrund,Ledig,0.04129765113592607,16099,0.0382239531503984,0.04437134912145373
1984,kein Migrationshintergrund,Geschieden,0.027339237581825184,16099,0.02482022394254671,0.02985825122110366
1984,direkter Migrationshintergrund,"Verheiratet, getrennt lebend",0.009241432422025414,16099,0.007763310746979089,0.010719554097071739
1984,kein Migrationshintergrund,"Verheiratet, getrennt lebend",0.008086253369272238,16099,0.006702791326222824,0.00946971541232165
1984,direkter Migrationshintergrund,Verwitwet,0.006064690026954178,16099,0.0048653564704597575,0.007264023583448598
1984,indirekter Migrationshintergrund,Ledig,0.005583365421640354,16099,0.00443232960494294,0.006734401238337769
1984,direkter Migrationshintergrund,Geschieden,0.005583365421640354,16099,0.00443232960494294,0.006734401238337769
1984,indirekter Migrationshintergrund,Verheiratet,0.002791682710820177,16099,0.001976635818784997,0.0036067296028553576
1984,indirekter Migrationshintergrund,Geschieden,0.0002887947631882942,16099,2.6319392339448598e-05,0.0005512701340371398
1984,indirekter Migrationshintergrund,Verwitwet,9.626492106276473e-05,16099,-5.528989647202081e-05,0.00024781973859755023
1984,indirekter Migrationshintergrund,"Verheiratet, getrennt lebend",9.626492106276473e-05,16099,-5.528989647202081e-05,0.00024781973859755023
1985,kein Migrationshintergrund,Verheiratet,0.4558036165269219,14443,0.447681035081213,0.46392619797263085
1985,direkter Migrationshintergrund,Verheiratet,0.2012324477219921,14443,0.1946938205044457,0.20777107493953853
1985,kein Migrationshintergrund,Ledig,0.17163349833316496,14443,0.16548400043927006,0.17778299622705987
1985,kein Migrationshintergrund,Verwitwet,0.06000606121830488,14443,0.05613270488033212,0.06387941755627764
1985,direkter Migrationshintergrund,Ledig,0.04232750782907364,14443,0.03904393070305133,0.04561108495509596
1985,kein Migrationshintergrund,Geschieden,0.028285685422769977,14443,0.02558185145615852,0.030989519389381433
1985,kein Migrationshintergrund,"Verheiratet, getrennt lebend",0.010102030508132135,14443,0.008471132056857863,0.011732928959406407
1985,direkter Migrationshintergrund,"Verheiratet, getrennt lebend",0.0089908071522376,14443,0.007451357292139344,0.010530257012335854
1985,indirekter Migrationshintergrund,Ledig,0.0072734619658551365,14443,0.0058876230018327,0.008659300929877574
1985,direkter Migrationshintergrund,Verwitwet,0.005960197999797959,14443,0.004704863118432637,0.007215532881163281
1985,direkter Migrationshintergrund,Geschieden,0.00525305586422871,14443,0.004074121349831119,0.006431990378626301
1985,indirekter Migrationshintergrund,Verheiratet,0.0025255076270330338,14443,0.001706943690053332,0.0033440715640127355
1985,indirekter Migrationshintergrund,Geschieden,0.000303060915243964,14443,1.9186330359522428e-05,0.0005869355001284056
1985,indirekter Migrationshintergrund,"Verheiratet, getrennt lebend",0.0002020406101626427,14443,-2.9753728436965083e-05,0.0004338349487622505
1985,indirekter Migrationshintergrund,Verwitwet,0.00010102030508132135,14443,-6.289132383008816e-05,0.00026493193399273085
1986,kein Migrationshintergrund,Verheiratet,0.45770704391394046,13742,0.44937710380357687,0.46603698402430405
1986,direkter Migrationshintergrund,Verheiratet,0.19520581589547106,13742,0.18857877134341733,0.2018328604475248
1986,kein Migrationshintergrund,Ledig,0.17064544650751548,13742,0.16435547659530542,0.17693541641972554
1986,kein Migrationshintergrund,Verwitwet,0.05570291777188329,13742,0.051868279562332704,0.05953755598143388
1986,direkter Migrationshintergrund,Ledig,0.044012181943216426,13742,0.0405825799084562,0.04744178397797665
1986,kein Migrationshintergrund,Geschieden,0.0280970625798212,13742,0.025334112705416953,0.030860012454225448
1986,direkter Migrationshintergrund,"Verheiratet, getrennt lebend",0.012083701738874153,13742,0.010256901023737976,0.013910502454010331
1986,kein Migrationshintergrund,"Verheiratet, getrennt lebend",0.011788977306218685,13742,0.009984323042241852,0.013593631570195518
1986,indirekter Migrationshintergrund,Ledig,0.009824147755182238,13742,0.008175094399982931,0.011473201110381545
1986,direkter Migrationshintergrund,Verwitwet,0.0058944886531093425,13742,0.004614605248091682,0.007174372058127003
1986,direkter Migrationshintergrund,Geschieden,0.005698005698005698,13742,0.004439510119421623,0.006956501276589774
1986,indirekter Migrationshintergrund,Verheiratet,0.0027507613714510266,13742,0.0018750531753769068,0.0036264695675251465
1986,indirekter Migrationshintergrund,Geschieden,0.0002947244326554671,13742,7.728883611184416e-06,0.0005817199816997498
1986,indirekter Migrationshintergrund,"Verheiratet, getrennt lebend",0.00019648295510364477,13742,-3.785944304922646e-05,0.00043082535325651597
1986,indirekter Migrationshintergrund,Verwitwet,9.824147755182238e-05,13742,-6.747176225808455e-05,0.0002639547173617293
1987,kein Migrationshintergrund,Verheiratet,0.4488748519542045,13496,0.44048331931221035,0.45726638459619867
1987,direkter Migrationshintergrund,Verheiratet,0.19838136596920647,13496,0.19165333662854217,0.20510939530987077
1987,kein Migrationshintergrund,Ledig,0.17153572838531386,13496,0.1651755730308924,0.17789588373973533
1987,kein Migrationshintergrund,Verwitwet,0.05763916304776944,13496,0.053707095370198125,0.06157123072534076
1987,direkter Migrationshintergrund,Ledig,0.0436241610738255,13496,0.04017803327873202,0.04707028886891899
1987,kein Migrationshintergrund,Geschieden,0.029806553493880773,13496,0.026937500396092308,0.03267560659166924
1987,direkter Migrationshintergrund,"Verheiratet, getrennt lebend",0.011350177654954599,13496,0.009562965487396788,0.01313738982251241
1987,indirekter Migrationshintergrund,Ledig,0.011054086063955783,13496,0.009290075313449987,0.012818096814461579
1987,kein Migrationshintergrund,"Verheiratet, getrennt lebend",0.010363205684958547,13496,0.008654613118897909,0.012071798251019185
1987,direkter Migrationshintergrund,Geschieden,0.006908803789972365,13496,0.005511311141511157,0.008306296438433574
1987,direkter Migrationshintergrund,Verwitwet,0.006316620607974733,13496,0.004979963704089036,0.007653277511860431
1987,indirekter Migrationshintergrund,Verheiratet,0.0034544018949861826,13496,0.0024645082052881942,0.004444295584684171
1987,indirekter Migrationshintergrund,"Verheiratet, getrennt lebend",0.00029609159099881565,13496,5.821513836277872e-06,0.0005863616681613534
1987,indirekter Migrationshintergrund,Geschieden,0.00029609159099881565,13496,5.821513836277872e-06,0.0005863616681613534
1987,indirekter Migrationshintergrund,Verwitwet,9.869719699960521e-05,13496,-6.890685468737058e-05,0.000266301248686581
1988,kein Migrationshintergrund,Verheiratet,0.4441695020105165,12817,0.4355673238486192,0.45277168017241387
1988,direkter Migrationshintergrund,Verheiratet,0.20032993092071347,12817,0.19340060130595035,0.20725926053547658
1988,kein Migrationshintergrund,Ledig,0.1686771832147644,12817,0.16219418503845082,0.175160181391078
1988,kein Migrationshintergrund,Verwitwet,0.0570161872357975,12817,0.05300184787202356,0.06103052659957144
1988,direkter Migrationshintergrund,Ledig,0.04484998453448809,12817,0.04126671215847086,0.04843325691050532
1988,kein Migrationshintergrund,Geschieden,0.02845654191153727,12817,0.02557791715235722,0.03133516667071733
1988,kein Migrationshintergrund,"Verheiratet, getrennt lebend",0.01453758119393752,12817,0.012465393981674837,0.016609768406200202
1988,indirekter Migrationshintergrund,Ledig,0.012372409526755336,12817,0.010458653243791204,0.014286165809719469
