year,migback,quintil_oecd,ple0022,proportion,n,lower_confidence,upper_confidence
2011,kein Migrationshintergrund,5. Quintil,Nein,0.24813189991804463,41903,0.24399623215225338,0.25226756768383585
2011,kein Migrationshintergrund,4. Quintil,Nein,0.18063925179578652,41903,0.17695561202436405,0.184322891567209
2011,kein Migrationshintergrund,3. Quintil,Nein,0.12852528563852866,41903,0.12532082311308873,0.1317297481639686
2011,kein Migrationshintergrund,2. Quintil,Nein,0.09227209179000144,41903,0.0895010278940061,0.09504315568599678
2011,kein Migrationshintergrund,1. Quintil,Nein,0.06103263751627055,41903,0.05874050442789269,0.0633247706046484
2011,kein Migrationshintergrund,5. Quintil,Ja,0.04141156052644265,41903,0.039503859098867763,0.04331926195401754
2011,kein Migrationshintergrund,4. Quintil,Ja,0.03871185460155233,41903,0.03686478910725546,0.0405589200958492
2011,kein Migrationshintergrund,3. Quintil,Ja,0.03157691751434219,41903,0.02990254939835044,0.033251285630333936
2011,kein Migrationshintergrund,2. Quintil,Ja,0.024441980427132044,41903,0.02296345682879257,0.025920504025471518
2011,kein Migrationshintergrund,1. Quintil,Ja,0.018078387889890565,41903,0.016802678440102883,0.019354097339678248
2011,direkter Migrationshintergrund,3. Quintil,Nein,0.017740924649279274,41903,0.016476960768705216,0.019004888529853332
2011,direkter Migrationshintergrund,5. Quintil,Nein,0.015716145205611532,41903,0.014525268747516602,0.016907021663706463
2011,direkter Migrationshintergrund,2. Quintil,Nein,0.01561972713686545,41903,0.014432451146974726,0.016807003126756172
2011,direkter Migrationshintergrund,4. Quintil,Nein,0.015282263896254158,41903,0.014107682168678788,0.016456845623829527
2011,direkter Migrationshintergrund,1. Quintil,Nein,0.014607337415031577,41903,0.013458592226092279,0.015756082603970874
2011,indirekter Migrationshintergrund,5. Quintil,Nein,0.009738224943354384,41903,0.008797963946211585,0.010678485940497183
2011,indirekter Migrationshintergrund,4. Quintil,Nein,0.007906281637178807,41903,0.007058281342536252,0.008754281931821362
2011,indirekter Migrationshintergrund,3. Quintil,Nein,0.006797473846598853,41903,0.006010742973336151,0.007584204719861555
2011,indirekter Migrationshintergrund,2. Quintil,Nein,0.006170756399749313,41903,0.005420933672297442,0.006920579127201184
2011,direkter Migrationshintergrund,3. Quintil,Ja,0.004290604059200695,41903,0.003664770229784179,0.00491643788861721
2011,indirekter Migrationshintergrund,1. Quintil,Nein,0.004290604059200695,41903,0.003664770229784179,0.00491643788861721
2011,direkter Migrationshintergrund,2. Quintil,Ja,0.0039049317842163624,41903,0.0033077718884089273,0.004502091680023797
2011,direkter Migrationshintergrund,4. Quintil,Ja,0.0037120956467241962,41903,0.00312981075655211,0.004294380536896283
