year,regtyp,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1985,Urban regions,,,,,,,,,,,,
1985,Rural regions,,,,,,,,,,,,
1986,Urban regions,,,,,,,,,,,,
1986,Rural regions,,,,,,,,,,,,
1987,Urban regions,,,,,,,,,,,,
1987,Rural regions,,,,,,,,,,,,
1988,Urban regions,,,,,,,,,,,,
1988,Rural regions,,,,,,,,,,,,
1989,Urban regions,,,,,,,,,,,,
1989,Rural regions,,,,,,,,,,,,
1990,Urban regions,,,,,,,,,,,,
1990,Rural regions,,,,,,,,,,,,
1991,Urban regions,,,,,,,,,,,,
1991,Rural regions,,,,,,,,,,,,
1992,Urban regions,,,,,,,,,,,,
1992,Rural regions,,,,,,,,,,,,
1993,Urban regions,,,,,,,,,,,,
1993,Rural regions,,,,,,,,,,,,
1994,Urban regions,,,,,,,,,,,,
1994,Rural regions,,,,,,,,,,,,
1995,Urban regions,,,,,,,,,,,,
1995,Rural regions,,,,,,,,,,,,
1996,Urban regions,,,,,,,,,,,,
1996,Rural regions,,,,,,,,,,,,
1997,Urban regions,,,,,,,,,,,,
1997,Rural regions,,,,,,,,,,,,
1998,Urban regions,,,,,,,,,,,,
1998,Rural regions,,,,,,,,,,,,
1999,Urban regions,552,53.12463,48.23438,58.01489,18.00000,38.00000,72.00000,1.00000,153.00000,38.00000,33.00000,41.02500
1999,Rural regions,229,48.66567,41.67103,55.66031,13.00000,31.00000,60.45077,1.00000,131.62691,31.00000,22.97500,41.05000
2000,Urban regions,1153,56.15408,52.83447,59.47368,16.00000,41.00000,75.00000,1.00000,163.50000,41.00000,36.00000,43.00000
2000,Rural regions,360,46.70972,41.51993,51.89950,13.00000,31.00000,66.00000,1.00000,145.50000,31.00000,26.00000,40.00000
2001,Urban regions,1046,51.65984,48.69291,54.62678,15.00000,41.00000,67.00000,1.00000,145.00000,41.00000,36.00000,42.00000
2001,Rural regions,370,39.33074,34.64624,44.01525,13.00000,26.00000,51.00000,1.00000,108.00000,26.00000,20.00000,31.00000
2002,Urban regions,1330,54.81641,51.86798,57.76484,17.00000,40.00000,72.00000,1.00000,154.50000,40.00000,36.00000,47.02500
2002,Rural regions,444,39.72591,35.98995,43.46188,12.00000,25.52102,54.28089,1.00000,117.70223,26.00000,20.00000,30.00000
2003,Urban regions,1286,55.98365,52.37398,59.59331,16.00000,40.00000,73.00000,1.00000,158.50000,40.00000,35.00000,45.00000
