year,migback,sampreg,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1984,No migration background,West,,,,,,,,,,,,
1984,Direct migration background,West,,,,,,,,,,,,
1984,Indirect migration background,West,,,,,,,,,,,,
1985,No migration background,West,,,,,,,,,,,,
1985,Direct migration background,West,,,,,,,,,,,,
1985,Indirect migration background,West,,,,,,,,,,,,
1986,No migration background,West,4195,6.450222959142265,6.249480575428045,6.650965342856486,0.0,0.0,8.0,0.0,20.0,0.0,0.0,0.0
1986,Direct migration background,West,1819,4.980290104783956,4.721962307302594,5.238617902265318,0.0,0.0,2.876668568169668,0.0,7.1916714204241705,0.0,0.0,0.0
1986,Indirect migration background,West,84,7.418305246627436,5.719055591850586,9.117554901404286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1987,No migration background,West,,,,,,,,,,,,
1987,Direct migration background,West,,,,,,,,,,,,
1987,Indirect migration background,West,,,,,,,,,,,,
1988,No migration background,West,3988,6.685341851606656,6.475859178025865,6.894824525187446,0.0,0.0,8.0,0.0,20.0,0.0,0.0,0.0
1988,Direct migration background,West,1689,5.352004946383243,5.087386697708297,5.616623195058189,0.0,0.0,5.0,0.0,12.5,0.0,0.0,0.0
1988,Indirect migration background,West,100,3.836663681172433,3.0856865077103657,4.5876408546345,0.0,0.0,3.2993944870983567,0.0,8.248486217745892,0.0,0.0,0.0
1989,No migration background,West,3953,7.338373116619383,7.113888225778034,7.562858007460733,0.0,0.0,10.0,0.0,25.0,0.0,0.0,0.0
1989,Direct migration background,West,1644,5.586163467537046,5.314856637727354,5.8574702973467385,0.0,0.0,7.0,0.0,17.5,0.0,0.0,0.0
1989,Indirect migration background,West,123,8.032243396150271,6.682581217200973,9.38190557509957,0.0,0.0,7.592160089342713,0.0,18.98040022335678,0.0,0.0,0.0
1990,No migration background,West,3853,7.261420404143726,7.0473217385991465,7.475519069688305,0.0,0.0,10.0,0.0,25.0,0.0,0.0,0.0
1990,No migration background,East,3238,6.221294974941191,6.00641608106766,6.4361738688147225,0.0,0.0,8.0,0.0,20.0,0.0,0.0,0.0
1990,Direct migration background,West,1615,6.362403859595877,6.030966950475507,6.693840768716247,0.0,0.0,8.0,0.0,20.0,0.0,0.0,0.0
1990,Direct migration background,East,92,4.768327937152424,3.6987346267270222,5.837921247577826,0.0,0.0,5.0,0.0,12.5,0.0,0.0,0.0
1990,Indirect migration background,West,150,5.250897790975945,4.2667024177885935,6.235093164163297,0.0,0.0,8.0,0.0,20.0,0.0,0.0,0.0
1990,Indirect migration background,East,,,,,,,,,,,,
1991,No migration background,West,3918,8.21404509096923,7.977280492694586,8.450809689243876,0.0,0.0,10.0,0.0,25.0,0.0,0.0,0.0
1991,No migration background,East,2690,6.117617954019545,5.854910999779102,6.380324908259989,0.0,0.0,5.0,0.0,12.5,0.0,0.0,0.0
1991,Direct migration background,West,1615,5.760572846180417,5.4810797444739645,6.04006594788687,0.0,0.0,7.0,0.0,17.5,0.0,0.0,0.0
1991,Direct migration background,East,73,5.549161352599576,3.7968832215086485,7.301439483690503,0.0,0.0,4.023024228699939,0.0,10.05756057174985,0.0,0.0,0.0
1991,Indirect migration background,West,189,4.495047610323406,3.865301808373974,5.124793412272837,0.0,0.0,4.912859075506091,0.0,12.282147688765228,0.0,0.0,0.0
1991,Indirect migration background,East,,,,,,,,,,,,
1992,No migration background,West,3843,7.865357970154103,7.643425518394259,8.087290421913949,0.0,0.0,10.0,0.0,25.0,0.0,0.0,0.0
1992,No migration background,East,2316,8.544239559522376,8.21999863757777,8.868480481466982,0.0,0.0,10.0,0.0,25.0,0.0,0.0,0.0
1992,Direct migration background,West,1519,5.186101674249407,4.905866810478665,5.466336538020149,0.0,0.0,5.0,0.0,12.5,0.0,0.0,0.0
1992,Direct migration background,East,57,8.713344521594921,6.662303379076574,10.764385664113268,0.0,0.0,11.834156968827752,0.0,29.58539242206938,0.0,0.0,0.0
1992,Indirect migration background,West,211,5.3837389844290495,4.608916439781079,6.15856152907702,0.0,0.0,6.0,0.0,15.0,0.0,0.0,0.0
1992,Indirect migration background,East,,,,,,,,,,,,
1993,No migration background,West,3804,7.163115404557308,6.9409254599737835,7.3853053491408325,0.0,0.0,10.0,0.0,25.0,0.0,0.0,0.0
1993,No migration background,East,2159,8.53856863302601,8.214435826093355,8.862701439958665,0.0,0.0,10.0,0.0,25.0,0.0,0.0,0.0
1993,Direct migration background,West,1448,4.472246479629866,4.194604821826839,4.749888137432893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1993,Direct migration background,East,46,7.587975953892757,6.180976476127067,8.994975431658448,0.0,5.590370252661691,10.0,0.0,25.0,5.0,0.0,10.0
1993,Indirect migration background,West,251,5.658058964170949,4.9375074001009525,6.378610528240945,0.0,0.0,5.2607176198154555,0.0,13.151794049538639,0.0,0.0,0.0
1993,Indirect migration background,East,,,,,,,,,,,,
1994,No migration background,West,3697,7.41861317243971,7.19078822836699,7.646438116512431,0.0,0.0,10.0,0.0,25.0,0.0,0.0,0.0
1994,No migration background,East,2122,9.37098260421496,9.034816249603592,9.707148958826329,0.0,0.0,12.0,0.0,30.0,0.0,0.0,0.0
1994,Direct migration background,West,1288,5.292531041377642,4.96386665970845,5.621195423046834,0.0,0.0,4.0,0.0,10.0,0.0,0.0,0.0
1994,Direct migration background,East,51,10.307696181726667,8.573268435859292,12.042123927594043,0.0,8.0,15.137175792507213,0.0,37.84293948126803,8.0,4.0,16.0
1994,Indirect migration background,West,270,4.252011693137675,3.705495751278531,4.798527634996819,0.0,0.0,4.482664229031397,0.0,11.206660572578492,0.0,0.0,0.0
1994,Indirect migration background,East,,,,,,,,,,,,
1995,No migration background,West,3806,8.480526046209592,8.248353028949746,8.712699063469438,0.0,0.0,12.0,0.0,30.0,0.0,0.0,0.0
1995,No migration background,East,2110,9.08068510857725,8.742011699533805,9.419358517620694,0.0,0.0,10.0,0.0,25.0,0.0,0.0,0.0
1995,Direct migration background,West,1465,5.957381739293111,5.656258428525537,6.258505050060685,0.0,0.0,9.0,0.0,22.5,0.0,0.0,0.0
