year,migback,sampreg,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1984,No migration background,West,,,,,,,,,,,,
1984,Direct migration background,West,,,,,,,,,,,,
1984,Indirect migration background,West,,,,,,,,,,,,
1985,No migration background,West,,,,,,,,,,,,
1985,Direct migration background,West,,,,,,,,,,,,
1985,Indirect migration background,West,,,,,,,,,,,,
1986,No migration background,West,4195,6.4502229591422635,6.249480575428043,6.650965342856484,0.0,0.0,8.0,0.0,20.0,0.0,0.0,0.0
1986,Direct migration background,West,1819,4.980290104783955,4.721962307302594,5.238617902265316,0.0,0.0,2.863920659481596,0.0,7.159801648703989,0.0,0.0,0.0
1986,Indirect migration background,West,84,7.418305246627439,5.719055591850588,9.117554901404288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1987,No migration background,West,,,,,,,,,,,,
1987,Direct migration background,West,,,,,,,,,,,,
1987,Indirect migration background,West,,,,,,,,,,,,
1988,No migration background,West,3988,6.6853418516066565,6.475859178025866,6.894824525187447,0.0,0.0,8.0,0.0,20.0,0.0,0.0,0.0
1988,Direct migration background,West,1689,5.352004946383241,5.087386697708295,5.616623195058187,0.0,0.0,5.0,0.0,12.5,0.0,0.0,0.0
1988,Indirect migration background,West,100,3.836663681172433,3.0856865077103657,4.5876408546345,0.0,0.0,3.2993944870983514,0.0,8.248486217745878,0.0,0.0,0.0
1989,No migration background,West,3953,7.338373116619383,7.113888225778034,7.562858007460733,0.0,0.0,10.0,0.0,25.0,0.0,0.0,0.0
1989,Direct migration background,West,1644,5.586163467537046,5.314856637727354,5.8574702973467385,0.0,0.0,7.0,0.0,17.5,0.0,0.0,0.0
1989,Indirect migration background,West,123,8.032243396150271,6.682581217200973,9.38190557509957,0.0,0.0,7.5921600893427605,0.0,18.980400223356902,0.0,0.0,0.0
1990,No migration background,West,3853,7.261420404143725,7.047321738599146,7.475519069688304,0.0,0.0,10.0,0.0,25.0,0.0,0.0,0.0
1990,No migration background,East,3238,6.2212949749411885,6.006416081067657,6.43617386881472,0.0,0.0,8.0,0.0,20.0,0.0,0.0,0.0
1990,Direct migration background,West,1615,6.362403859595875,6.030966950475505,6.693840768716245,0.0,0.0,8.0,0.0,20.0,0.0,0.0,0.0
1990,Direct migration background,East,92,4.768327937152424,3.6987346267270222,5.837921247577826,0.0,0.0,5.0,0.0,12.5,0.0,0.0,0.0
1990,Indirect migration background,West,150,5.250897790975946,4.266702417788594,6.235093164163298,0.0,0.0,8.0,0.0,20.0,0.0,0.0,0.0
1990,Indirect migration background,East,,,,,,,,,,,,
1991,No migration background,West,3918,8.214045090969233,7.977280492694588,8.450809689243878,0.0,0.0,10.0,0.0,25.0,0.0,0.0,0.0
1991,No migration background,East,2690,6.117617954019546,5.8549109997791025,6.38032490825999,0.0,0.0,5.0,0.0,12.5,0.0,0.0,0.0
1991,Direct migration background,West,1615,5.760572846180417,5.4810797444739645,6.04006594788687,0.0,0.0,7.0,0.0,17.5,0.0,0.0,0.0
1991,Direct migration background,East,73,5.549161352599577,3.796883221508649,7.301439483690505,0.0,0.0,4.02603511985138,0.0,10.06508779962845,0.0,0.0,0.0
1991,Indirect migration background,West,189,4.495047610323406,3.865301808373974,5.124793412272837,0.0,0.0,4.9128590755060575,0.0,12.282147688765143,0.0,0.0,0.0
1991,Indirect migration background,East,,,,,,,,,,,,
1992,No migration background,West,3843,7.865357970154102,7.643425518394258,8.087290421913947,0.0,0.0,10.0,0.0,25.0,0.0,0.0,0.0
1992,No migration background,East,2316,8.544239559522378,8.219998637577772,8.868480481466984,0.0,0.0,10.0,0.0,25.0,0.0,0.0,0.0
1992,Direct migration background,West,1519,5.186101674249406,4.905866810478664,5.4663365380201485,0.0,0.0,5.0,0.0,12.5,0.0,0.0,0.0
1992,Direct migration background,East,57,8.713344521594921,6.662303379076574,10.764385664113268,0.0,0.0,11.834156968827731,0.0,29.58539242206933,0.0,-0.025000000000005684,0.0
1992,Indirect migration background,West,211,5.3837389844290495,4.608916439781079,6.15856152907702,0.0,0.0,6.0,0.0,15.0,0.0,0.0,0.0
1992,Indirect migration background,East,,,,,,,,,,,,
1993,No migration background,West,3804,7.16311540455731,6.940925459973785,7.385305349140834,0.0,0.0,10.0,0.0,25.0,0.0,0.0,0.0
1993,No migration background,East,2159,8.53856863302601,8.214435826093355,8.862701439958665,0.0,0.0,10.0,0.0,25.0,0.0,0.0,0.0
1993,Direct migration background,West,1448,4.472246479629866,4.194604821826839,4.749888137432893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1993,Direct migration background,East,46,7.587975953892759,6.180976476127069,8.99497543165845,0.0,5.590370252661691,10.0,0.0,25.0,5.0,0.0,10.0
1993,Indirect migration background,West,251,5.658058964170948,4.937507400100952,6.378610528240944,0.0,0.0,5.384880220112543,0.0,13.46220055028136,0.0,0.0,0.0
1993,Indirect migration background,East,,,,,,,,,,,,
1994,No migration background,West,3697,7.418613172439709,7.190788228366989,7.64643811651243,0.0,0.0,10.0,0.0,25.0,0.0,0.0,0.0
1994,No migration background,East,2122,9.370982604214959,9.03481624960359,9.707148958826327,0.0,0.0,12.0,0.0,30.0,0.0,0.0,0.0
1994,Direct migration background,West,1288,5.292531041377642,4.96386665970845,5.621195423046834,0.0,0.0,4.0,0.0,10.0,0.0,0.0,0.0
1994,Direct migration background,East,51,10.307696181726667,8.573268435859292,12.042123927594043,0.0,8.0,15.336180161125512,0.0,38.34045040281378,8.0,5.0,10.149999999999997
1994,Indirect migration background,West,270,4.252011693137675,3.705495751278531,4.798527634996819,0.0,0.0,4.0,0.0,10.0,0.0,0.0,0.0
1994,Indirect migration background,East,,,,,,,,,,,,
1995,No migration background,West,3806,8.480526046209592,8.248353028949746,8.712699063469438,0.0,0.0,12.0,0.0,30.0,0.0,0.0,0.0
1995,No migration background,East,2110,9.08068510857725,8.742011699533805,9.419358517620694,0.0,0.0,10.0,0.0,25.0,0.0,0.0,0.0
1995,Direct migration background,West,1465,5.95738173929311,5.656258428525536,6.258505050060684,0.0,0.0,9.0,0.0,22.5,0.0,0.0,0.0
