year,sampreg,sex,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1984,West,male,,,,,,,,,,,,
1984,West,female,,,,,,,,,,,,
1985,West,male,,,,,,,,,,,,
1985,West,female,,,,,,,,,,,,
1986,West,male,,,,,,,,,,,,
1986,West,female,,,,,,,,,,,,
1987,West,male,,,,,,,,,,,,
1987,West,female,,,,,,,,,,,,
1988,West,male,,,,,,,,,,,,
1988,West,female,,,,,,,,,,,,
1989,West,male,,,,,,,,,,,,
1989,West,female,,,,,,,,,,,,
1990,West,male,,,,,,,,,,,,
1990,West,female,,,,,,,,,,,,
1990,East,male,,,,,,,,,,,,
1990,East,female,,,,,,,,,,,,
1991,West,male,,,,,,,,,,,,
1991,West,female,,,,,,,,,,,,
1991,East,male,,,,,,,,,,,,
1991,East,female,,,,,,,,,,,,
1992,West,male,,,,,,,,,,,,
1992,West,female,,,,,,,,,,,,
1992,East,male,,,,,,,,,,,,
1992,East,female,,,,,,,,,,,,
1993,West,male,,,,,,,,,,,,
1993,West,female,,,,,,,,,,,,
1993,East,male,,,,,,,,,,,,
1993,East,female,,,,,,,,,,,,
1994,West,male,,,,,,,,,,,,
1994,West,female,,,,,,,,,,,,
1994,East,male,,,,,,,,,,,,
1994,East,female,,,,,,,,,,,,
1995,West,male,,,,,,,,,,,,
1995,West,female,,,,,,,,,,,,
1995,East,male,,,,,,,,,,,,
1995,East,female,,,,,,,,,,,,
1996,West,male,,,,,,,,,,,,
1996,West,female,,,,,,,,,,,,
1996,East,male,,,,,,,,,,,,
1996,East,female,,,,,,,,,,,,
1997,West,male,,,,,,,,,,,,
1997,West,female,,,,,,,,,,,,
1997,East,male,,,,,,,,,,,,
1997,East,female,,,,,,,,,,,,
1998,West,male,,,,,,,,,,,,
1998,West,female,,,,,,,,,,,,
1998,East,male,,,,,,,,,,,,
1998,East,female,,,,,,,,,,,,
1999,West,male,,,,,,,,,,,,
1999,West,female,,,,,,,,,,,,
1999,East,male,,,,,,,,,,,,
1999,East,female,,,,,,,,,,,,
2000,West,male,,,,,,,,,,,,
2000,West,female,,,,,,,,,,,,
2000,East,male,,,,,,,,,,,,
2000,East,female,,,,,,,,,,,,
2001,West,male,,,,,,,,,,,,
2001,West,female,,,,,,,,,,,,
2001,East,male,,,,,,,,,,,,
2001,East,female,,,,,,,,,,,,
2002,West,male,8339,82.0867787793577,81.94731448557684,82.22624307313856,73.0,80.0,90.0,47.5,115.5,80.0,80.0,80.0
2002,West,female,8834,67.66865575640526,67.54142981126208,67.79588170154844,60.0,65.0,75.0,37.5,97.5,65.0,64.0,65.0
2002,East,male,2570,81.7879083414862,81.54901167117737,82.02680501179503,73.0,80.0,90.0,50.0,115.5,80.0,79.0,80.0
2002,East,female,2728,68.37850153377777,68.1448384323355,68.61216463522003,60.0,67.0,75.0,37.5,97.5,67.0,66.0,68.0
2003,West,male,,,,,,,,,,,,
2003,West,female,,,,,,,,,,,,
2003,East,male,,,,,,,,,,,,
2003,East,female,,,,,,,,,,,,
2004,West,male,7704,82.68313344212346,82.53411236711449,82.83215451713244,74.0,80.0,90.0,50.0,114.0,80.0,79.0,80.0
2004,West,female,8233,68.41915367791859,68.28105215264489,68.55725520319228,60.0,66.0,75.0,37.5,97.5,66.0,65.0,67.0
2004,East,male,2440,82.12730789168623,81.8709679280695,82.38364785530295,73.0,80.0,90.0,48.0,115.5,80.0,78.0,80.0
2004,East,female,2646,68.87417105899851,68.6284383842972,69.11990373369983,60.0,68.0,76.0,36.0,100.0,68.0,68.0,70.0
2005,West,male,,,,,,,,,,,,
2005,West,female,,,,,,,,,,,,
