"year","bildungsniveau","sex","mean","median","n","percentile_10","percentile_25","percentile_75","percentile_90","percentile_99","lower_confidence_mean","upper_confidence_mean","minimum","maximum","lower_confidence_median","upper_confidence_median"
"1990","(Fach-)Abitur","maennlich","7.45","7.5","68","5","6","8","9","10","7.11","7.79","4","10","7","8"
"1990","(Fach-)Abitur","weiblich","7.48","7.5","60","5","7","9","9","10","7.06","7.9","2","10","7","8"
"1990","(noch) kein Abschluss","maennlich","","","","","","","","","","","","","",""
"1990","(noch) kein Abschluss","weiblich","","","","","","","","","","","","","",""
"1990","AkademikerIn","maennlich","7.23","7.5","449","5","6","9","9","10","7.05","7.41","0","10","8","8"
"1990","AkademikerIn","weiblich","7.22","7.5","538","5","6","9","10","10","7.05","7.39","0","10","8","8"
"1990","Hauptschule","maennlich","7.34","7.5","720","5","6","9","10","10","7.18","7.5","0","10","8","8"
"1990","Hauptschule","weiblich","7.27","7.5","931","5","6","9","10","10","7.13","7.41","0","10","8","8"
"1990","Realschule","maennlich","7.69","7.5","817","5","7","9","10","10","7.57","7.81","0","10","8","8"
"1990","Realschule","weiblich","7.7","7.5","741","5","7","9","10","10","7.57","7.83","0","10","8","8"
"1991","(Fach-)Abitur","maennlich","7.5","7.5","500","5","7","9","9","10","7.35","7.65","0","10","8","8"
"1991","(Fach-)Abitur","weiblich","7.55","7.5","368","6","7","8","9","10","7.39","7.71","0","10","8","8"
"1991","(noch) kein Abschluss","maennlich","7.48","7.5","381","5","7","9","10","10","7.29","7.67","1","10","7","8"
"1991","(noch) kein Abschluss","weiblich","7.32","7.5","480","5","6","9","9","10","7.16","7.48","0","10","7","8"
"1991","AkademikerIn","maennlich","7.32","7.5","910","5","7","8","9","10","7.21","7.43","0","10","8","8"
"1991","AkademikerIn","weiblich","7.41","7.5","744","5","7","9","9","10","7.29","7.53","0","10","8","8"
"1991","Hauptschule","maennlich","7.13","7.5","3193","5","6","8","9","10","7.06","7.2","0","10","8","8"
"1991","Hauptschule","weiblich","6.92","6.5","3388","4","6","8","9","10","6.85","6.99","0","10","7","8"
"1991","Realschule","maennlich","","","","","","","","","","","","","",""
"1991","Realschule","weiblich","","","","","","","","","","","","","",""
"1992","(Fach-)Abitur","maennlich","7.46","7.5","497","5","7","9","9","10","7.3","7.62","0","10","8","8"
"1992","(Fach-)Abitur","weiblich","7.61","7.5","385","6","7","9","9","10","7.45","7.77","0","10","8","8"
"1992","(noch) kein Abschluss","maennlich","7.28","7.5","365","5","6","9","9","10","7.08","7.48","0","10","7","8"
"1992","(noch) kein Abschluss","weiblich","7.1","7.5","488","5","6","9","9","10","6.92","7.28","0","10","7","8"
"1992","AkademikerIn","maennlich","7.23","7.5","896","5","6","8","9","10","7.12","7.34","0","10","7","8"
"1992","AkademikerIn","weiblich","7.23","7.5","732","5","6","8","9","10","7.1","7.36","0","10","8","8"
"1992","Hauptschule","maennlich","6.79","6.5","3103","4","5","8","9","10","6.72","6.86","0","10","7","7"
"1992","Hauptschule","weiblich","6.68","6.5","3289","4","5","8","9","10","6.61","6.75","0","10","7","7"
"1992","Realschule","maennlich","","","","","","","","","","","","","",""
"1992","Realschule","weiblich","","","","","","","","","","","","","",""
