year,bula_h,sampreg,ple0008,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
1992,Schleswig-Holstein,West,Very good,0.16146405103163275,47,12997,0.16098224780811177,0.16194585425515373
1992,Schleswig-Holstein,West,Good,0.39235936718244646,104,12997,0.3917200205934871,0.3929987137714058
1992,Schleswig-Holstein,West,Satisfactory,0.28328398204891103,71,12997,0.2826939773089178,0.28387398678890424
1992,Schleswig-Holstein,West,Poor,0.16289259973700976,42,12997,0.16240908222938882,0.1633761172446307
1992,Hamburg,West,Good,0.5248882416311345,58,12997,0.5236975303087162,0.5260789529535527
1992,Hamburg,West,Satisfactory,0.4751117583688655,44,12997,0.4739210470464473,0.4763024696912837
1992,Lower Saxony,West,Very good,0.1431134531960801,157,12997,0.14282785733622413,0.14339904905593606
1992,Lower Saxony,West,Good,0.3545905980158356,362,12997,0.3542004483254712,0.3549807477062
1992,Lower Saxony,West,Satisfactory,0.3260470520898755,293,12997,0.32566475152271834,0.32642935265703266
1992,Lower Saxony,West,Poor,0.12876975426065515,114,12997,0.12849659028795116,0.12904291823335914
1992,Lower Saxony,West,Bad,0.04747914243755371,42,12997,0.047305706658710936,0.047652578216396485
1992,Bremen,West,Good,1.0,36,12997,1.0,1.0
1992,North Rhine-Westphalia,West,Very good,0.14487105046949283,437,12997,0.14468734211938092,0.14505475881960475
1992,North Rhine-Westphalia,West,Good,0.3909305970523537,1016,12997,0.39067591079562175,0.3911852833090857
1992,North Rhine-Westphalia,West,Satisfactory,0.3056472042933224,694,12997,0.3054067555034993,0.3058876530831455
1992,North Rhine-Westphalia,West,Poor,0.12330863295696456,289,12997,0.12313702303491715,0.12348024287901198
1992,North Rhine-Westphalia,West,Bad,0.035242515227866505,80,12997,0.03514627318922345,0.03533875726650956
1992,Hesse,West,Very good,0.1342118686353903,155,12997,0.13390775078856212,0.1345159864822185
1992,Hesse,West,Good,0.40003540465408355,397,12997,0.39959833298373587,0.4004724763244312
1992,Hesse,West,Satisfactory,0.27412383685258596,243,12997,0.27372587146660793,0.274521802238564
1992,Hesse,West,Poor,0.13491925105482064,108,12997,0.1346144574038948,0.13522404470574648
1992,Hesse,West,Bad,0.05670963880311965,47,12997,0.05650329483863033,0.056915982767608966
1992,"Rhineland-Palatinate, Saarland",West,Very good,0.12415700335323511,92,12997,0.12382203923968646,0.12449196746678376
1992,"Rhineland-Palatinate, Saarland",West,Good,0.3831874753001251,251,12997,0.382693640394184,0.38368131020606616
1992,"Rhineland-Palatinate, Saarland",West,Satisfactory,0.35375386086479405,208,12997,0.35326818210096295,0.35423953962862514
1992,"Rhineland-Palatinate, Saarland",West,Poor,0.1389016604818458,80,12997,0.13855035928116108,0.1392529616825305
1992,Baden-Wuerttemberg,West,Very good,0.12629156621727874,271,12997,0.1260668276700284,0.1265163047645291
1992,Baden-Wuerttemberg,West,Good,0.39543689698598294,716,12997,0.3951060961910421,0.3957676977809238
1992,Baden-Wuerttemberg,West,Satisfactory,0.30353338433318194,487,12997,0.3032223126245642,0.30384445604179966
1992,Baden-Wuerttemberg,West,Poor,0.12553191842255068,217,12997,0.12530775941524505,0.1257560774298563
1992,Baden-Wuerttemberg,West,Bad,0.04920623404100558,68,12997,0.04905989494855553,0.04935257313345563
1992,Bavaria,West,Very good,0.1420975298274536,272,12997,0.14187473420184463,0.14232032545306258
1992,Bavaria,West,Good,0.3886160614259657,667,12997,0.3883050245924861,0.3889270982594453
1992,Bavaria,West,Satisfactory,0.31057401553502584,474,12997,0.3102787445187219,0.3108692865513298
1992,Bavaria,West,Poor,0.108082345934847,153,12997,0.10788422325322013,0.10828046861647388
1992,Bavaria,West,Bad,0.05063004727670785,70,12997,0.050490147718224014,0.05076994683519168
1992,Berlin,West,Very good,0.09721594846230848,39,12997,0.09676156267839243,0.09767033424622452
1992,Berlin,West,Good,0.35247809903592675,111,12997,0.35174534648792977,0.35321085158392374
1992,Berlin,West,Satisfactory,0.3536070267678708,86,12997,0.3528737417798533,0.3543403117558883
1992,Berlin,West,Poor,0.19669892573389397,62,12997,0.19608924256577884,0.1973086089020091
1992,Berlin,East,Very good,0.21036606024235513,54,12997,0.20955281894297492,0.21117930154173534
1992,Berlin,East,Good,0.5245577273254798,132,12997,0.5235612573292238,0.5255541973217358
1992,Berlin,East,Satisfactory,0.2650762124321651,69,12997,0.2641955180703481,0.26595690679398215
1992,Brandenburg,East,Very good,0.15170156126798012,113,12997,0.15122745063637602,0.15217567189958423
1992,Brandenburg,East,Good,0.4262484625810422,281,12997,0.42559487516922395,0.42690204999286047
1992,Brandenburg,East,Satisfactory,0.3372025187753988,197,12997,0.3365777113750524,0.33782732617574524
1992,Brandenburg,East,Poor,0.08484745737557886,49,12997,0.08447917876447167,0.08521573598668605
1992,Mecklenburg-Western Pomerania,East,Very good,0.148271961685782,63,12997,0.1476642715110275,0.14887965186053648
1992,Mecklenburg-Western Pomerania,East,Good,0.5435759117768947,207,12997,0.5427241530230398,0.5444276705307496
1992,Mecklenburg-Western Pomerania,East,Satisfactory,0.3081521265373232,107,12997,0.3073625574885374,0.308941695586109
1992,Saxony,East,Very good,0.131923615741772,162,12997,0.13158425303318833,0.13226297845035567
1992,Saxony,East,Good,0.4225138831345396,526,12997,0.4220185297443867,0.42300923652469247
1992,Saxony,East,Satisfactory,0.33840808828653357,348,12997,0.337933584880062,0.33888259169300516
1992,Saxony,East,Poor,0.10715441283715482,97,12997,0.10684423048680922,0.10746459518750043
1992,Saxony-Anhalt,East,Very good,0.1713501015615087,128,12997,0.1708702031666337,0.1718299999563837
1992,Saxony-Anhalt,East,Good,0.37282190534635934,329,12997,0.3722060655855939,0.3734377451071248
1992,Saxony-Anhalt,East,Satisfactory,0.2839681544762429,208,12997,0.28339387597010096,0.28454243298238485
1992,Saxony-Anhalt,East,Poor,0.10945152309837172,74,12997,0.10905390947067828,0.10984913672606517
1992,Saxony-Anhalt,East,Bad,0.062408315517517333,32,12997,0.062100245326922904,0.06271638570811176
1992,Thuringa,East,Very good,0.14237628217633302,103,12997,0.14188704932582988,0.14286551502683617
1992,Thuringa,East,Good,0.4494069811361498,325,12997,0.4487105412227845,0.4501034210495151
1992,Thuringa,East,Satisfactory,0.28379364791874573,170,12997,0.2831624452668872,0.28442485057060424
1992,Thuringa,East,Poor,0.1244230887687715,63,12997,0.12396097805778762,0.12488519947975539
1994,Schleswig-Holstein,West,Very good,0.11523480047647973,36,12568,0.11483230858334899,0.11563729236961047
1994,Schleswig-Holstein,West,Good,0.38894646631055746,112,12568,0.3883319465690195,0.38956098605209544
1994,Schleswig-Holstein,West,Satisfactory,0.3317568623193885,85,12568,0.33116335168434485,0.33235037295443215
1994,Schleswig-Holstein,West,Poor,0.1640618708935743,47,12568,0.1635950587002289,0.1645286830869197
1994,Hamburg,West,Good,0.6429840131317881,61,12568,0.6418684613522996,0.6440995649112766
1994,Hamburg,West,Satisfactory,0.3570159868682119,35,12568,0.3559004350887233,0.3581315386477005
1994,Lower Saxony,West,Very good,0.08426476718575573,95,12568,0.08403839056747626,0.0844911438040352
1994,Lower Saxony,West,Good,0.386255993230945,377,12568,0.3858592086007449,0.3866527778611451
1994,Lower Saxony,West,Satisfactory,0.3240572275188339,326,12568,0.32367581985637844,0.3244386351812894
1994,Lower Saxony,West,Poor,0.15585575154457654,126,12568,0.15556015909053764,0.15615134399861544
1994,Lower Saxony,West,Bad,0.04956626051988881,41,12568,0.04938938098261594,0.04974314005716169
1994,Bremen,West,Good,1.0,33,12568,1.0,1.0
1994,North Rhine-Westphalia,West,Very good,0.09298304389811271,275,12568,0.09283255296554774,0.09313353483067768
1994,North Rhine-Westphalia,West,Good,0.37154993209751475,974,12568,0.3712995260964086,0.3718003380986209
1994,North Rhine-Westphalia,West,Satisfactory,0.32530199716221525,734,12568,0.3250592250326158,0.3255447692918147
1994,North Rhine-Westphalia,West,Poor,0.17031054474603746,375,12568,0.17011574907325372,0.1705053404188212
1994,North Rhine-Westphalia,West,Bad,0.039854482096119796,84,12568,0.03975311246519733,0.03995585172704226
1994,Hesse,West,Very good,0.0844978671527683,104,12568,0.08425240732594971,0.08474332697958689
1994,Hesse,West,Good,0.41831585847167474,406,12568,0.4178805234101596,0.4187511935331899
1994,Hesse,West,Satisfactory,0.2919725882030734,239,12568,0.2915713299799078,0.29237384642623904
1994,Hesse,West,Poor,0.15225309408427445,125,12568,0.1519360321972263,0.15257015597132262
1994,Hesse,West,Bad,0.052960592088209094,42,12568,0.052762945959943824,0.05315823821647436
1994,"Rhineland-Palatinate, Saarland",West,Very good,0.08624603815448909,63,12568,0.08596748256657581,0.08652459374240236
1994,"Rhineland-Palatinate, Saarland",West,Good,0.3957454249733708,263,12568,0.39526019727207123,0.39623065267467034
1994,"Rhineland-Palatinate, Saarland",West,Satisfactory,0.33644331044046766,181,12568,0.3359744726332402,0.3369121482476951
1994,"Rhineland-Palatinate, Saarland",West,Poor,0.18156522643167242,102,12568,0.1811827223834597,0.18194773047988513
1994,Baden-Wuerttemberg,West,Very good,0.08084745505559271,192,12568,0.08066583842884283,0.0810290716823426
1994,Baden-Wuerttemberg,West,Good,0.3841350182883182,711,12568,0.38381096731030423,0.38445906926633217
1994,Baden-Wuerttemberg,West,Satisfactory,0.3484848204918354,531,12568,0.3481673650081598,0.34880227597551094
1994,Baden-Wuerttemberg,West,Poor,0.1408909107180332,234,12568,0.1406591209417057,0.14112270049436068
1994,Baden-Wuerttemberg,West,Bad,0.045641795446220636,58,12568,0.04550274714187918,0.04578084375056209
1994,Bavaria,West,Very good,0.103973520868898,203,12568,0.10377751378023108,0.10416952795756491
1994,Bavaria,West,Good,0.3698954715987217,634,12568,0.3695854472610693,0.37020549593637414
1994,Bavaria,West,Satisfactory,0.34808345962307086,493,12568,0.3477775538493004,0.3483893653968413
1994,Bavaria,West,Poor,0.13622876116832539,196,12568,0.13600847676259303,0.13644904557405774
1994,Bavaria,West,Bad,0.041818786740984125,58,12568,0.041690240458703696,0.04194733302326455
1994,Berlin,West,Good,0.32644890750974703,95,12568,0.3257045403908959,0.32719327462859815
1994,Berlin,West,Satisfactory,0.4290946136829023,95,12568,0.42830892065345005,0.42988030671235455
1994,Berlin,West,Poor,0.24445647880735072,61,12568,0.2437742582257837,0.24513869938891775
1994,Berlin,East,Good,0.42000390794756365,102,12568,0.419002054290372,0.4210057616047553
1994,Berlin,East,Satisfactory,0.3928941895418063,84,12568,0.39190282110819097,0.3938855579754217
1994,Berlin,East,Poor,0.18710190251063,41,12568,0.18631027251098142,0.18789353251027857
1994,Brandenburg,East,Very good,0.08639869069644354,57,12568,0.08602625585417585,0.08677112553871123
1994,Brandenburg,East,Good,0.3476601413172174,225,12568,0.3470288456986402,0.3482914369357946
1994,Brandenburg,East,Satisfactory,0.41958179183826144,232,12568,0.4189276119367225,0.4202359717398004
1994,Brandenburg,East,Poor,0.1463593761480777,74,12568,0.14589081510428653,0.14682793719186887
1994,Mecklenburg-Western Pomerania,East,Very good,0.08544370399787149,34,12568,0.0849886964259154,0.08589871156982758
1994,Mecklenburg-Western Pomerania,East,Good,0.44919863762219875,180,12568,0.4483890011073709,0.4500082741370266
1994,Mecklenburg-Western Pomerania,East,Satisfactory,0.35148374300969093,137,12568,0.35070662598446717,0.3522608600349147
1994,Mecklenburg-Western Pomerania,East,Poor,0.11387391537023879,49,12568,0.11335686452095703,0.11439096621952055
1994,Saxony,East,Very good,0.06944401766532741,94,12568,0.06919230832668659,0.06969572700396824
1994,Saxony,East,Good,0.3894226684781203,472,12568,0.3889398414106177,0.38990549554562287
1994,Saxony,East,Satisfactory,0.37546889186541943,400,12568,0.37498940725270047,0.3759483764781384
