year,migback,sampreg,ple0008,proportion,n,proportion_lower_confidence,proportion_upper_confidence
1992,No migration background,West,Good,0.39975493950068924,17350,0.3924659462414911,0.4070439327598874
1992,No migration background,West,Satisfactory,0.2995864604074131,17350,0.29277022330225516,0.30640269751257104
1992,No migration background,West,Very good,0.14764895083473734,17350,0.14237020484529514,0.15292769682417953
1992,No migration background,West,Poor,0.11196201562260683,17350,0.10727002152431854,0.11665400972089511
1992,No migration background,West,Bad,0.04104763363455353,17350,0.0380954123155842,0.043999854953522856
1992,No migration background,East,Good,0.45724029380902415,17350,0.4498274921729041,0.4646530954451442
1992,No migration background,East,Satisfactory,0.2738719832109129,17350,0.2672362833834188,0.28050768303840695
1992,No migration background,East,Very good,0.1587093389296957,17350,0.15327207258921988,0.1641466052701715
1992,No migration background,East,Poor,0.08342077649527807,17350,0.07930616864690947,0.08753538434364667
1992,No migration background,East,Bad,0.026757607555089193,17350,0.024356340400245268,0.029158874709933117
1992,Direct migration background,West,Good,0.39508742714404665,17350,0.387812992571959,0.4023618617161343
1992,Direct migration background,West,Satisfactory,0.2622814321398834,17350,0.2557360431405787,0.26882682113918815
1992,Direct migration background,West,Very good,0.15445462114904246,17350,0.14907718521172558,0.15983205708635934
1992,Direct migration background,West,Poor,0.14279766860949208,17350,0.13759161588586813,0.14800372133311604
1992,Direct migration background,West,Bad,0.04537885095753539,17350,0.042281798189007465,0.048475903726063314
1992,Direct migration background,East,Satisfactory,0.3819444444444444,17350,0.37471474591995724,0.3891741429689316
1992,Direct migration background,East,Good,0.3541666666666667,17350,0.3470501019676287,0.36128323136570467
1992,Direct migration background,East,Poor,0.10416666666666667,17350,0.09962113880215161,0.10871219453118174
1992,Direct migration background,East,Very good,0.10416666666666667,17350,0.09962113880215161,0.10871219453118174
1992,Direct migration background,East,Bad,0.05555555555555555,17350,0.052147094883118736,0.05896401622799237
1992,Indirect migration background,West,Very good,0.42493638676844786,17350,0.4175806490289307,0.432292124507965
1992,Indirect migration background,West,Good,0.40458015267175573,17350,0.3972768336418589,0.41188347170165257
1992,Indirect migration background,West,Satisfactory,0.10687022900763359,17350,0.10227304396676036,0.11146741404850681
1992,Indirect migration background,West,Poor,0.05343511450381679,17350,0.050088583146605054,0.05678164586102853
1992,Indirect migration background,West,Bad,0.010178117048346057,17350,0.008684571135414796,0.011671662961277317
1992,Indirect migration background,East,Good,0.6,17350,0.5927102614460847,0.6072897385539152
1992,Indirect migration background,East,Very good,0.3,17350,0.29318107397302307,0.3068189260269769
1992,Indirect migration background,East,Poor,0.1,17350,0.0955359650461534,0.10446403495384661
1994,No migration background,West,Good,0.40256490459806066,16642,0.39511386908515883,0.4100159401109625
1994,No migration background,West,Satisfactory,0.3248357835470754,16642,0.3177205370005933,0.3319510300935575
1994,No migration background,West,Poor,0.1401313731623397,16642,0.13485741047157251,0.1454053358531069
1994,No migration background,West,Very good,0.09477635283077886,16642,0.09032613515990517,0.09922657050165254
1994,No migration background,West,Bad,0.03769158586174538,16642,0.03479802474760685,0.04058514697588392
1994,No migration background,East,Good,0.4153761061946903,16642,0.40788902835111635,0.42286318403826423
1994,No migration background,East,Satisfactory,0.3478982300884956,16642,0.34066158770124577,0.3551348724757454
1994,No migration background,East,Poor,0.1172566371681416,16642,0.11236854641662349,0.1221447279196597
1994,No migration background,East,Very good,0.08821902654867257,16642,0.0839099946823066,0.09252805841503854
1994,No migration background,East,Bad,0.03125,16642,0.028606470378771915,0.03389352962122808
1994,Direct migration background,West,Good,0.40480507706255664,16642,0.3973473600993688,0.4122627940257445
1994,Direct migration background,West,Satisfactory,0.2665457842248413,16642,0.2598280050133259,0.2732635634363567
1994,Direct migration background,West,Poor,0.16908431550317315,16642,0.1633894502479925,0.1747791807583538
1994,Direct migration background,West,Very good,0.11378059836808703,16642,0.10895603465542426,0.1186051620807498
1994,Direct migration background,West,Bad,0.04578422484134179,16642,0.04260856087366271,0.04895988880902088
1994,Direct migration background,East,Satisfactory,0.4195804195804196,16642,0.41208265247270476,0.4270781866881344
1994,Direct migration background,East,Good,0.32867132867132864,16642,0.32153455670315395,0.33580810063950334
1994,Direct migration background,East,Poor,0.18181818181818182,16642,0.17595819175055014,0.1876781718858135
1994,Direct migration background,East,Very good,0.03496503496503497,16642,0.03217415074314917,0.03775591918692076
1994,Direct migration background,East,Bad,0.03496503496503497,16642,0.03217415074314917,0.03775591918692076
1994,Indirect migration background,West,Good,0.42071881606765327,16642,0.4132182508537331,0.42821938128157344
1994,Indirect migration background,West,Very good,0.3276955602536998,16642,0.32056421305963445,0.3348269074477651
1994,Indirect migration background,West,Satisfactory,0.17547568710359407,16642,0.1696965430305946,0.18125483117659355
1994,Indirect migration background,West,Poor,0.06553911205073996,16642,0.06177914401104758,0.06929908009043236
1994,Indirect migration background,West,Bad,0.010570824524312896,16642,0.00901700669490855,0.012124642353717243
1994,Indirect migration background,East,Good,0.4666666666666667,16642,0.4590868959801386,0.47424643735319477
1994,Indirect migration background,East,Satisfactory,0.26666666666666666,16642,0.25994791805729084,0.2733854152760425
1994,Indirect migration background,East,Very good,0.26666666666666666,16642,0.25994791805729084,0.2733854152760425
1995,No migration background,West,Good,0.4105508145849496,17246,0.4032087445055793,0.41789288466431984
1995,No migration background,West,Satisfactory,0.32800620636152056,17246,0.32099915110739996,0.33501326161564116
1995,No migration background,West,Poor,0.13747090768037237,17246,0.1323316054681498,0.14261020989259496
1995,No migration background,West,Very good,0.08844065166795965,17246,0.08420295055860294,0.09267835277731637
1995,No migration background,West,Bad,0.035531419705197825,17246,0.03276853855873754,0.03829430085165811
1995,No migration background,East,Good,0.41219858156028366,17246,0.40485208225553415,0.41954508086503317
1995,No migration background,East,Satisfactory,0.3534751773049645,17246,0.3463403421601618,0.36061001244976726
1995,No migration background,East,Poor,0.12482269503546099,17246,0.11988974539819208,0.1297556446727299
1995,No migration background,East,Very good,0.07886524822695036,17246,0.07484256067659532,0.0828879357773054
1995,No migration background,East,Bad,0.030638297872340424,17246,0.02806620215495171,0.03321039358972914
1995,Direct migration background,West,Good,0.41422594142259417,17246,0.4068741090767531,0.42157777376843525
1995,Direct migration background,West,Satisfactory,0.2731076454925827,17246,0.2664577647013093,0.27975752628385614
1995,Direct migration background,West,Poor,0.1506276150627615,17246,0.1452891887941462,0.15596604133137681
1995,Direct migration background,West,Very good,0.11563332065424116,17246,0.11086056100010477,0.12040608030837754
1995,Direct migration background,West,Bad,0.04640547736782046,17246,0.04326584804409016,0.049545106691550767
1995,Direct migration background,East,Satisfactory,0.4154929577464789,17246,0.4081378576393571,0.42284805785360063
1995,Direct migration background,East,Good,0.3028169014084507,17246,0.2959592506929912,0.30967455212391015
1995,Direct migration background,East,Poor,0.20422535211267606,17246,0.198208605020052,0.21024209920530013
1995,Direct migration background,East,Bad,0.04225352112676056,17246,0.03925112068387487,0.04525592156964626
1995,Direct migration background,East,Very good,0.035211267605633804,17246,0.03246040549314842,0.037962129718119186
1995,Indirect migration background,West,Good,0.45790554414784396,17246,0.45046957953694894,0.465341508758739
1995,Indirect migration background,West,Very good,0.2936344969199179,17246,0.2868372951898625,0.30043169864997327
1995,Indirect migration background,West,Satisfactory,0.15811088295687886,17246,0.15266560303433843,0.1635561628794193
1995,Indirect migration background,West,Poor,0.07597535934291581,17246,0.07202087338091984,0.07992984530491179
1995,Indirect migration background,West,Bad,0.014373716632443531,17246,0.012597268392885093,0.016150164872001972
1995,Indirect migration background,East,Satisfactory,0.4,17246,0.39268831452259684,0.4073116854774032
1995,Indirect migration background,East,Good,0.3333333333333333,17246,0.32629766070231897,0.34036900596434766
1995,Indirect migration background,East,Very good,0.2,17246,0.1940300338068814,0.2059699661931186
1995,Indirect migration background,East,Poor,0.06666666666666667,17246,0.06294373864912117,0.07038959468421216
1996,No migration background,West,Good,0.4027974225994028,16862,0.39539445741319607,0.4102003877856096
1996,No migration background,West,Satisfactory,0.3312902718843313,16862,0.32418591628901006,0.33839462747965254
1996,No migration background,West,Poor,0.134999214207135,16862,0.12984128472636458,0.14015714368790544
1996,No migration background,West,Very good,0.09649536382209649,16862,0.09203859666007363,0.10095213098411934
1996,No migration background,West,Bad,0.034417727487034415,16862,0.03166611503215644,0.03716933994191239
1996,No migration background,East,Good,0.40999432140829073,16862,0.4025706533353404,0.41741798948124104
1996,No migration background,East,Satisfactory,0.3733674048835889,16862,0.3660665079051743,0.38066830186200346
1996,No migration background,East,Poor,0.11925042589437819,16862,0.11435874949627887,0.1241421022924775
1996,No migration background,East,Very good,0.07013060760931289,16862,0.06627612308757164,0.07398509213105414
1996,No migration background,East,Bad,0.027257240204429302,16862,0.024799468878837806,0.029715011530020798
1996,Direct migration background,West,Good,0.386873216469629,16862,0.37952196964174717,0.3942244632975109
1996,Direct migration background,West,Satisfactory,0.3037097431716266,16862,0.29676867914941196,0.3106508071938412
1996,Direct migration background,West,Poor,0.14757439869547492,16862,0.14222092981669449,0.15292786757425536
1996,Direct migration background,West,Very good,0.11088463106400326,16862,0.10614530853096135,0.11562395359704516
1996,Direct migration background,West,Bad,0.050958010599266204,16862,0.047638680262460695,0.054277340936071714
1996,Direct migration background,East,Satisfactory,0.5,16862,0.4924530489487733,0.5075469510512267
1996,Direct migration background,East,Good,0.2785714285714286,16862,0.2718048912180465,0.28533796592481064
1996,Direct migration background,East,Poor,0.1357142857142857,16862,0.1305448519056343,0.1408837195229371
1996,Direct migration background,East,Bad,0.07142857142857142,16862,0.06754129728734073,0.07531584556980211
1996,Direct migration background,East,Very good,0.014285714285714285,16862,0.012494580465874441,0.01607684810555413
1996,Indirect migration background,West,Good,0.44274809160305345,16862,0.4352507782960629,0.450245404910044
1996,Indirect migration background,West,Very good,0.2862595419847328,16862,0.2794369142948747,0.2930821696745909
1996,Indirect migration background,West,Satisfactory,0.2099236641221374,16862,0.20377661398979047,0.21607071425448432
1996,Indirect migration background,West,Poor,0.05534351145038168,16862,0.051892297841282624,0.05879472505948074
1996,Indirect migration background,West,Bad,0.0057251908396946565,16862,0.004586384880963637,0.006863996798425676
1996,Indirect migration background,East,Good,0.47368421052631576,16862,0.46614771956473305,0.4812207014878985
1996,Indirect migration background,East,Satisfactory,0.21052631578947367,16862,0.2043727966871487,0.21667983489179865
1996,Indirect migration background,East,Very good,0.15789473684210525,16862,0.1523908620366484,0.16339861164756211
1996,Indirect migration background,East,Poor,0.10526315789473684,16862,0.10063095699658366,0.10989535879289002
1996,Indirect migration background,East,Bad,0.05263157894736842,16862,0.04926115772698608,0.056002000167750754
1997,No migration background,West,Good,0.41709021601016516,16487,0.40956357979069274,0.4246168522296376
1997,No migration background,West,Satisfactory,0.3340216010165184,16487,0.32682209663117723,0.34122110540185957
1997,No migration background,West,Poor,0.12658831003811943,16487,0.1215126613631098,0.13166395871312908
1997,No migration background,West,Very good,0.08783354510800508,16487,0.08351286108647037,0.09215422912953979
1997,No migration background,West,Bad,0.03446632782719187,16487,0.031681704405827564,0.03725095124855617
1997,No migration background,East,Good,0.42873563218390803,16487,0.42118125595606526,0.4362900084117508
1997,No migration background,East,Satisfactory,0.3560344827586207,16487,0.34872540487063486,0.36334356064660656
1997,No migration background,East,Poor,0.11120689655172414,16487,0.10640788880537955,0.11600590429806873
1997,No migration background,East,Very good,0.07011494252873564,16487,0.06621727152621963,0.07401261353125164
1997,No migration background,East,Bad,0.0339080459770115,16487,0.031145268755761863,0.036670823198261135
