year,age_gr,regtyp,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1985,under 18 y.,Urban regions,,,,,,,,,,,,
1985,under 18 y.,Rural regions,,,,,,,,,,,,
1985,18-29 y.,Urban regions,,,,,,,,,,,,
1985,18-29 y.,Rural regions,,,,,,,,,,,,
1985,30-45 y.,Urban regions,,,,,,,,,,,,
1985,30-45 y.,Rural regions,,,,,,,,,,,,
1985,46-65 y.,Urban regions,,,,,,,,,,,,
1985,46-65 y.,Rural regions,,,,,,,,,,,,
1985,66 and older,Urban regions,,,,,,,,,,,,
1985,66 and older,Rural regions,,,,,,,,,,,,
1986,under 18 y.,Urban regions,,,,,,,,,,,,
1986,under 18 y.,Rural regions,,,,,,,,,,,,
1986,18-29 y.,Urban regions,,,,,,,,,,,,
1986,18-29 y.,Rural regions,,,,,,,,,,,,
1986,30-45 y.,Urban regions,,,,,,,,,,,,
1986,30-45 y.,Rural regions,,,,,,,,,,,,
1986,46-65 y.,Urban regions,,,,,,,,,,,,
1986,46-65 y.,Rural regions,,,,,,,,,,,,
1986,66 and older,Urban regions,,,,,,,,,,,,
1986,66 and older,Rural regions,,,,,,,,,,,,
1987,under 18 y.,Urban regions,,,,,,,,,,,,
1987,under 18 y.,Rural regions,,,,,,,,,,,,
1987,18-29 y.,Urban regions,,,,,,,,,,,,
1987,18-29 y.,Rural regions,,,,,,,,,,,,
1987,30-45 y.,Urban regions,,,,,,,,,,,,
1987,30-45 y.,Rural regions,,,,,,,,,,,,
1987,46-65 y.,Urban regions,,,,,,,,,,,,
1987,46-65 y.,Rural regions,,,,,,,,,,,,
1987,66 and older,Urban regions,,,,,,,,,,,,
1987,66 and older,Rural regions,,,,,,,,,,,,
1988,under 18 y.,Urban regions,,,,,,,,,,,,
1988,under 18 y.,Rural regions,,,,,,,,,,,,
1988,18-29 y.,Urban regions,2115,2.428301246539258,2.346747003629427,2.509855489449089,0.0,1.0,3.0,0.0,7.5,1.0,1.0,1.0
1988,18-29 y.,Rural regions,536,2.235441124960091,2.087104086480711,2.383778163439471,0.0,1.0,3.0,0.0,7.5,1.0,1.0,1.0
1988,30-45 y.,Urban regions,2326,2.3805972932758084,2.2853652737401573,2.4758293128114595,0.0,1.0,3.0,0.0,7.5,1.0,1.0,1.0
1988,30-45 y.,Rural regions,616,2.15519418875896,1.9930966632980287,2.3172917142198908,0.0,1.0,3.0,0.0,7.5,1.0,1.0,1.0
1988,46-65 y.,Urban regions,2472,3.9509399202378335,3.8252419199063388,4.076637920569328,0.0,2.0,5.0,0.0,12.5,2.0,2.0,2.0
1988,46-65 y.,Rural regions,627,3.50250452776015,3.2892075952920923,3.7158014602282075,0.0,2.0,4.0,0.0,10.0,2.0,2.0,3.0
1988,66 and older,Urban regions,777,4.885427559544396,4.685512359911985,5.085342759176807,1.0,3.0,6.0,0.0,13.5,3.0,3.0,3.0
1988,66 and older,Rural regions,253,4.851853792373372,4.538112092583508,5.165595492163237,1.0,3.0,6.404472818523867,0.0,14.511182046309667,3.0,3.0,3.0
1989,under 18 y.,Urban regions,,,,,,,,,,,,
1989,under 18 y.,Rural regions,,,,,,,,,,,,
1989,18-29 y.,Urban regions,2111,2.3391448689941963,2.2513197288832725,2.42697000910512,0.0,1.0,3.0,0.0,7.5,1.0,1.0,1.0
