year,age_gr,regtyp,m11126,proportion,n,lower_confidence,upper_confidence
1992,30-45 J.,Urban regions,2.0,0.10363677776934174,13316,0.09845989722895648,0.108813658309727
1992,17-29 J.,Urban regions,2.0,0.08723711183661073,13316,0.08244420701781804,0.09203001665540342
1992,46-65 J.,Urban regions,3.0,0.07698732062865386,13316,0.07245956880456333,0.08151507245274439
1992,46-65 J.,Urban regions,2.0,0.0656745881102422,13316,0.06146715773995636,0.06988201848052804
1992,30-45 J.,Rural regions,2.0,0.059676562144104474,13316,0.05565300932546134,0.0637001149627476
1992,17-29 J.,Urban regions,1.0,0.05830992331637689,13316,0.05432981940890895,0.06229002722384483
1992,30-45 J.,Urban regions,3.0,0.048819375901602007,13316,0.04515924357301195,0.05247950823019206
1992,17-29 J.,Rural regions,2.0,0.04327689621137347,13316,0.03982076388625395,0.04673302853649299
1992,46-65 J.,Rural regions,3.0,0.04266950117682788,13316,0.039236618915771425,0.04610238343788433
1992,46-65 J.,Rural regions,2.0,0.03545668514159897,13316,0.03231560431980397,0.03859776596339397
1992,46-65 J.,Urban regions,4.0,0.03538076076228077,13316,0.03224292129352496,0.03851860023103658
1992,30-45 J.,Urban regions,1.0,0.032799331865462,13316,0.02977409091439783,0.03582457281652617
1992,66 und älter,Urban regions,3.0,0.030749373623870625,13316,0.027817094151912778,0.03368165309582847
1992,17-29 J.,Rural regions,1.0,0.029838281072052237,13316,0.02694841214425101,0.03272814999985346
1992,30-45 J.,Rural regions,3.0,0.026725381520006072,13316,0.023986023261255585,0.02946473977875656
1992,17-29 J.,Urban regions,3.0,0.02528281831296029,13316,0.022616443300230223,0.02794919332569036
1992,30-45 J.,Urban regions,4.0,0.017614456001822185,13316,0.015380139066957378,0.019848772936686992
1992,30-45 J.,Rural regions,1.0,0.01715890972591299,13316,0.01495316283714997,0.01936465661467601
1992,66 und älter,Rural regions,3.0,0.016931136587958393,13316,0.014739824647286813,0.019122448528629973
1992,66 und älter,Urban regions,4.0,0.01556449776023081,13316,0.013462025049558074,0.01766697047090355
1992,66 und älter,Urban regions,2.0,0.01397008579454863,13316,0.011976597177603823,0.015963574411493438
1992,46-65 J.,Rural regions,4.0,0.01313491762204844,13316,0.01120111677448927,0.01506871846960761
1992,17-29 J.,Rural regions,3.0,0.012983068863412042,13316,0.011060330641380676,0.014905807085443408
1992,46-65 J.,Urban regions,1.0,0.012451598208184648,13316,0.010568118600404663,0.014335077815964633
1992,46-65 J.,Urban regions,5.0,0.010629413104547871,13316,0.008887592921360602,0.01237123328773514
1992,66 und älter,Rural regions,4.0,0.010173866828638675,13316,0.00846938780734373,0.01187834584993362
1992,66 und älter,Urban regions,5.0,0.008427606104320097,13316,0.006874920572397542,0.009980291636242651
1992,30-45 J.,Rural regions,4.0,0.007136891655910713,13316,0.005707114292159701,0.008566669019661724
1992,66 und älter,Rural regions,2.0,0.006225799104092324,13316,0.00488978639828234,0.007561811809902307
1992,17-29 J.,Urban regions,4.0,0.006149874724774125,13316,0.004821982704563217,0.007477766744985033
1992,46-65 J.,Rural regions,1.0,0.005846177207501329,13316,0.004551289943799588,0.0071410644712030695
1992,46-65 J.,Rural regions,5.0,0.005466555310910334,13316,0.004214176394743089,0.006718934227077578
1992,66 und älter,Rural regions,5.0,0.0048591602763647405,13316,0.003678045602603721,0.00604027495012576
1992,30-45 J.,Urban regions,5.0,0.002961050793409764,13316,0.0020381645574707374,0.0038839370293487904
1992,17-29 J.,Rural regions,4.0,0.002809202034773366,13316,0.001910222518177563,0.0037081815513691687
1992,30-45 J.,Rural regions,5.0,0.0025055045175005693,13316,0.00165637873646809,0.0033546302985330485
1992,17-29 J.,Urban regions,5.0,0.0015184875863639815,13316,0.0008571170932330884,0.0021798580794948745
1992,66 und älter,Urban regions,1.0,0.0015184875863639815,13316,0.0008571170932330884,0.0021798580794948745
1992,66 und älter,Rural regions,1.0,0.0008351681725001898,13316,0.0003445148821674261,0.0013258214628329534
1992,17-29 J.,Rural regions,5.0,0.0006073950345455926,13316,0.00018891681188895696,0.0010258732572022281
1994,30-45 J.,Urban regions,2.0,0.09916712072857477,12873,0.09400388262382367,0.10433035883332586
1994,17-29 J.,Urban regions,2.0,0.08998209698762356,12873,0.08503877146721757,0.09492542250802956
1994,46-65 J.,Urban regions,3.0,0.07612672219195143,12873,0.07154539874129932,0.08070804564260355
