year,migback,sex,m11126,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1992,No migration background,male,Very good,0.15119,836,4928,0.14119,0.16119
1992,No migration background,male,Good,0.42294,2171,4928,0.40914,0.43673
1992,No migration background,male,Satisfactory,0.28916,1348,4928,0.27650,0.30182
1992,No migration background,male,Poor,0.09744,418,4928,0.08916,0.10572
1992,No migration background,male,Bad,0.03927,155,4928,0.03384,0.04469
1992,No migration background,female,Very good,0.11758,733,5414,0.10900,0.12617
1992,No migration background,female,Good,0.35943,2183,5414,0.34664,0.37221
1992,No migration background,female,Satisfactory,0.33048,1652,5414,0.31795,0.34302
1992,No migration background,female,Poor,0.13931,631,5414,0.13009,0.14853
1992,No migration background,female,Bad,0.05319,215,5414,0.04721,0.05917
1992,Direct migration background,male,Very good,0.16329,235,1322,0.14335,0.18322
1992,Direct migration background,male,Good,0.39324,535,1322,0.36690,0.41959
1992,Direct migration background,male,Satisfactory,0.28300,338,1322,0.25871,0.30729
1992,Direct migration background,male,Poor,0.11552,161,1322,0.09828,0.13276
1992,Direct migration background,male,Bad,0.04495,53,1322,0.03378,0.05613
1992,Direct migration background,female,Very good,0.12987,151,1224,0.11103,0.14871
1992,Direct migration background,female,Good,0.36918,465,1224,0.34214,0.39623
1992,Direct migration background,female,Satisfactory,0.27789,347,1224,0.25279,0.30300
1992,Direct migration background,female,Poor,0.17221,197,1224,0.15105,0.19337
1992,Direct migration background,female,Bad,0.05085,64,1224,0.03854,0.06316
1992,Indirect migration background,male,Very good,0.43584,98,182,0.36360,0.50808
1992,Indirect migration background,male,Good,0.42217,84,182,0.35022,0.49413
1992,Indirect migration background,female,Very good,0.33389,72,152,0.25867,0.40911
1992,Indirect migration background,female,Good,0.39365,80,152,0.31572,0.47157
1994,No migration background,male,Very good,0.09285,478,4751,0.08460,0.10111
1994,No migration background,male,Good,0.41516,2069,4751,0.40115,0.42917
1994,No migration background,male,Satisfactory,0.33380,1547,4751,0.32039,0.34721
1994,No migration background,male,Poor,0.12220,506,4751,0.11289,0.13152
1994,No migration background,male,Bad,0.03599,151,4751,0.03069,0.04128
1994,No migration background,female,Very good,0.07156,447,5260,0.06460,0.07853
1994,No migration background,female,Good,0.34702,2008,5260,0.33415,0.35989
