year,pgisced97,sampreg,m11126,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1992,No answer / don't know,West,Very good,0.29165,52,152,0.21915,0.36415
1992,No answer / don't know,West,Good,0.37461,65,152,0.29741,0.45181
1992,No answer / don't know,West,Satisfactory,0.20406,35,152,0.13978,0.26834
1992,Pre-primary Level,West,Very good,0.45022,68,126,0.36300,0.53744
1992,Pre-primary Level,West,Good,0.42806,58,126,0.34132,0.51480
1992,Primary Level,West,Very good,0.13658,62,604,0.10917,0.16399
1992,Primary Level,West,Good,0.32405,199,604,0.28670,0.36141
1992,Primary Level,West,Satisfactory,0.28852,178,604,0.25235,0.32468
1992,Primary Level,West,Poor,0.16171,124,604,0.13232,0.19109
1992,Primary Level,West,Bad,0.08915,41,604,0.06640,0.11189
1992,Lower Secondary Level,West,Very good,0.10461,342,2325,0.09217,0.11705
1992,Lower Secondary Level,West,Good,0.29842,818,2325,0.27982,0.31703
1992,Lower Secondary Level,West,Satisfactory,0.36457,716,2325,0.34500,0.38413
1992,Lower Secondary Level,West,Poor,0.16901,331,2325,0.15377,0.18424
1992,Lower Secondary Level,West,Bad,0.06339,118,2325,0.05349,0.07330
1992,Lower Secondary Level,East,Very good,0.13418,84,432,0.10200,0.16636
1992,Lower Secondary Level,East,Good,0.25325,142,432,0.21219,0.29430
1992,Lower Secondary Level,East,Satisfactory,0.35678,139,432,0.31155,0.40200
1992,Lower Secondary Level,East,Poor,0.18716,67,432,0.15033,0.22398
1992,Upper Secondary Level,West,Very good,0.13008,696,4496,0.12024,0.13991
1992,Upper Secondary Level,West,Good,0.40055,1875,4496,0.38622,0.41487
1992,Upper Secondary Level,West,Satisfactory,0.30138,1269,4496,0.28797,0.31480
1992,Upper Secondary Level,West,Poor,0.12393,495,4496,0.11430,0.13356
1992,Upper Secondary Level,West,Bad,0.04406,161,4496,0.03806,0.05006
1992,Upper Secondary Level,East,Very good,0.14420,327,2213,0.12956,0.15884
1992,Upper Secondary Level,East,Good,0.42830,1008,2213,0.40768,0.44892
1992,Upper Secondary Level,East,Satisfactory,0.29824,632,2213,0.27917,0.31730
1992,Upper Secondary Level,East,Poor,0.09136,183,2213,0.07935,0.10336
1992,Upper Secondary Level,East,Bad,0.03791,63,2213,0.02995,0.04587
1992,Post-secondary Non-tertiary Level,West,Very good,0.17097,60,280,0.12680,0.21515
1992,Post-secondary Non-tertiary Level,West,Good,0.49473,147,280,0.43607,0.55340
1992,Post-secondary Non-tertiary Level,West,Satisfactory,0.22595,73,280,0.17688,0.27502
1992,Post-secondary Non-tertiary Level,East,Good,0.50966,34,34,0.33910,0.68023
1992,First Stage of Tertiary Education,West,Very good,0.12101,75,510,0.09268,0.14934
1992,First Stage of Tertiary Education,West,Good,0.36618,206,510,0.32433,0.40804
1992,First Stage of Tertiary Education,West,Satisfactory,0.34433,174,510,0.30305,0.38561
1992,First Stage of Tertiary Education,West,Poor,0.12089,55,510,0.09257,0.14921
1992,First Stage of Tertiary Education,East,Good,0.47050,115,184,0.39819,0.54282
1992,First Stage of Tertiary Education,East,Satisfactory,0.29561,69,184,0.22949,0.36172
1992,Second Stage of Tertiary Education,West,Very good,0.18258,147,717,0.15428,0.21088
1992,Second Stage of Tertiary Education,West,Good,0.45950,350,717,0.42300,0.49601
1992,Second Stage of Tertiary Education,West,Satisfactory,0.24539,171,717,0.21387,0.27691
1992,Second Stage of Tertiary Education,West,Poor,0.07522,49,717,0.05590,0.09454
1992,Second Stage of Tertiary Education,East,Very good,0.15181,141,895,0.12829,0.17533
1992,Second Stage of Tertiary Education,East,Good,0.48449,474,895,0.45173,0.51725
1992,Second Stage of Tertiary Education,East,Satisfactory,0.27207,223,895,0.24290,0.30124
1992,Second Stage of Tertiary Education,East,Poor,0.07115,57,895,0.05429,0.08800
1994,No answer / don't know,West,Very good,0.17572,38,180,0.11997,0.23147
