year,level_1,0
1984,mean,
1984,mean_lower_confidence,
1984,mean_upper_confidence,
1984,lower_quartile,
1984,boxplot_median,
1984,upper_quartile,
1984,lower_whisker,
1984,upper_whisker,
1984,median,
1984,median_lower_confidence,
1984,median_upper_confidence,
1984,n,
1985,mean,
1985,mean_lower_confidence,
1985,mean_upper_confidence,
1985,lower_quartile,
1985,boxplot_median,
1985,upper_quartile,
1985,lower_whisker,
1985,upper_whisker,
1985,median,
1985,median_lower_confidence,
1985,median_upper_confidence,
1985,n,
1986,mean,
1986,mean_lower_confidence,
1986,mean_upper_confidence,
1986,lower_quartile,
1986,boxplot_median,
1986,upper_quartile,
1986,lower_whisker,
1986,upper_whisker,
1986,median,
1986,median_lower_confidence,
1986,median_upper_confidence,
1986,n,
1987,mean,
1987,mean_lower_confidence,
1987,mean_upper_confidence,
1987,lower_quartile,
1987,boxplot_median,
1987,upper_quartile,
1987,lower_whisker,
1987,upper_whisker,
1987,median,
1987,median_lower_confidence,
1987,median_upper_confidence,
1987,n,
1988,mean,
1988,mean_lower_confidence,
1988,mean_upper_confidence,
1988,lower_quartile,
1988,boxplot_median,
1988,upper_quartile,
1988,lower_whisker,
1988,upper_whisker,
1988,median,
1988,median_lower_confidence,
1988,median_upper_confidence,
1988,n,
1989,mean,
1989,mean_lower_confidence,
1989,mean_upper_confidence,
1989,lower_quartile,
1989,boxplot_median,
1989,upper_quartile,
1989,lower_whisker,
1989,upper_whisker,
1989,median,
1989,median_lower_confidence,
1989,median_upper_confidence,
1989,n,
1990,mean,7.524819321072849
1990,mean_lower_confidence,7.385679983711957
1990,mean_upper_confidence,7.663958658433741
1990,lower_quartile,6.0
1990,boxplot_median,8.0
1990,upper_quartile,10.0
1990,lower_whisker,0.0
1990,upper_whisker,10.0
1990,n,1477.0
1991,mean,
1991,mean_lower_confidence,
1991,mean_upper_confidence,
1991,lower_quartile,
1991,boxplot_median,
1991,upper_quartile,
1991,lower_whisker,
1991,upper_whisker,
1991,median,
