year,pgisced97,sampreg,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1984,Pre-primary Level,West,,,,,,,,,,,,
1984,Primary Level,West,,,,,,,,,,,,
1984,Lower Secondary Level,West,,,,,,,,,,,,
1984,Upper Secondary Level,West,,,,,,,,,,,,
1984,Post-secondary Non-tertiary Level,West,,,,,,,,,,,,
1984,First Stage of Tertiary Education,West,,,,,,,,,,,,
1984,Second Stage of Tertiary Education,West,,,,,,,,,,,,
1985,Pre-primary Level,West,,,,,,,,,,,,
1985,Primary Level,West,434,37.525076523247215,37.12745121921857,37.92270182727586,35.0,40.0,40.0,27.5,47.5,40.0,40.0,40.0
1985,Lower Secondary Level,West,1359,33.4689958876229,33.15804867798417,33.779943097261636,25.01380075111452,40.0,40.0,2.534501877786301,62.47929887332822,40.0,40.0,42.0
1985,Upper Secondary Level,West,3134,35.44409961394501,35.262393841076545,35.62580538681348,30.0,40.0,40.0,15.0,55.0,40.0,40.0,40.0
1985,Post-secondary Non-tertiary Level,West,175,34.190160691231874,33.25112753606176,35.12919384640199,30.0,35.0,40.0,15.0,55.0,35.0,30.0,35.0
1985,First Stage of Tertiary Education,West,414,35.66620160838508,35.188047796406295,36.144355420363866,30.0,40.0,40.0,15.0,55.0,40.0,40.0,40.0
1985,Second Stage of Tertiary Education,West,571,35.07731855107253,34.665411258539166,35.489225843605894,30.0,40.0,40.0,15.0,55.0,40.0,40.0,40.0
1986,Pre-primary Level,West,,,,,,,,,,,,
1986,Primary Level,West,418,36.89685708466841,36.4689270148215,37.32478715451532,35.0,40.0,40.0,27.5,47.5,40.0,40.0,40.0
1986,Lower Secondary Level,West,1347,33.83237646852804,33.54674179595078,34.1180111411053,30.0,38.0,40.0,15.0,55.0,38.0,36.0,38.0
1986,Upper Secondary Level,West,3084,35.44972274802705,35.27306385231384,35.62638164374026,30.0,40.0,40.0,15.0,55.0,40.0,40.0,40.0
1986,Post-secondary Non-tertiary Level,West,184,33.57320886183366,32.899887327286876,34.24653039638045,30.0,35.0,40.0,15.0,55.0,35.0,32.0,35.0
1986,First Stage of Tertiary Education,West,385,35.482478630138125,34.993943482239935,35.971013778036316,30.0,40.0,40.0,15.0,55.0,40.0,40.0,42.0
1986,Second Stage of Tertiary Education,West,566,34.92965494458794,34.54955689545293,35.309752993722945,30.0,38.0,40.0,15.0,55.0,38.0,36.0,41.0
1987,Pre-primary Level,West,,,,,,,,,,,,
1987,Primary Level,West,388,37.641410008027286,37.241041560419056,38.041778455635516,36.0,40.0,40.0,30.0,46.0,40.0,40.0,40.0
1987,Lower Secondary Level,West,1302,34.051552715127286,33.76966836738531,34.333437062869265,30.0,38.0,40.0,15.0,55.0,38.0,36.0,38.0
1987,Upper Secondary Level,West,3031,36.32820074941075,36.15955824596688,36.49684325285462,35.0,40.0,40.0,27.5,47.5,40.0,40.0,41.0
1987,Post-secondary Non-tertiary Level,West,178,34.45177801240016,33.66077463548356,35.24278138931676,30.0,38.0,40.0,15.0,55.0,38.0,36.0,41.0
