year,quintil_oecd,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1984,1st Quintile,,,,,,,,,,,,
1984,2nd Quintile,,,,,,,,,,,,
1984,3rd Quintile,,,,,,,,,,,,
1984,4th Quintile,,,,,,,,,,,,
1984,5th Quintile,,,,,,,,,,,,
1985,1st Quintile,881,35.11737054586207,34.72572274738647,35.509018344337676,30.0,40.0,40.0,15.0,55.0,40.0,40.0,40.0
1985,2nd Quintile,1053,35.04115941464354,34.706651119264514,35.37566771002256,30.0,40.0,40.0,15.0,55.0,40.0,40.0,40.0
1985,3rd Quintile,1263,35.06478273684022,34.79030578544865,35.33925968823179,30.0,40.0,40.0,15.0,55.0,40.0,40.0,40.0
1985,4th Quintile,1470,35.320555074376124,35.063295685533184,35.57781446321906,30.0,40.0,40.0,15.0,55.0,40.0,40.0,40.0
1985,5th Quintile,1543,34.81119150366379,34.5406878445395,35.08169516278809,30.0,40.0,40.0,15.0,55.0,40.0,40.0,42.0
1986,1st Quintile,766,35.48171441736364,35.12667766406966,35.83675117065762,30.0,40.0,40.0,15.0,55.0,40.0,40.0,40.0
1986,2nd Quintile,1053,36.08128016845854,35.77193667260359,36.390623664313495,34.86057168879773,40.0,40.0,27.151429221994317,47.709142466803414,40.0,40.0,40.0
1986,3rd Quintile,1286,34.898164771911105,34.64008862743283,35.15624091638938,30.0,40.0,40.0,15.0,55.0,40.0,40.0,42.0
1986,4th Quintile,1503,34.84049868074116,34.59414233813055,35.086855023351774,30.0,38.0,40.0,15.0,55.0,38.0,36.0,38.0
1986,5th Quintile,1501,34.72554847004708,34.45958344692393,34.99151349317023,30.0,38.0,40.0,15.0,55.0,38.0,36.0,40.0
1987,1st Quintile,701,35.16070691027435,34.75362267100773,35.567791149540966,30.0,40.0,40.0,15.0,55.0,40.0,40.0,41.0
1987,2nd Quintile,1050,35.92186299547264,35.651253708565044,36.19247228238023,35.0,40.0,40.0,27.5,47.5,40.0,40.0,41.0
1987,3rd Quintile,1239,35.74939257600337,35.485287548807136,36.01349760319961,35.0,40.0,40.0,27.5,47.5,40.0,40.0,42.0
1987,4th Quintile,1479,35.89968082612493,35.65751102190586,36.141850630343995,35.0,39.0,40.0,27.5,47.5,39.0,38.0,40.0
1987,5th Quintile,1481,35.81285409172128,35.55311609710565,36.072592086336904,30.0,39.0,40.0,15.0,55.0,39.0,38.0,40.0
1988,1st Quintile,713,36.3339937661031,35.972685551836975,36.69530198036922,35.0,40.0,40.0,27.5,47.5,40.0,40.0,40.0
1988,2nd Quintile,1035,34.73281131539631,34.42127788906573,35.044344741726896,30.0,38.0,40.0,15.0,55.0,38.0,36.0,38.0
1988,3rd Quintile,1221,35.570975745137495,35.31189040865082,35.83006108162417,35.0,39.0,40.0,27.5,47.5,39.0,38.0,40.0
1988,4th Quintile,1382,35.34249703726896,35.088558276947026,35.5964357975909,32.0,38.0,40.0,20.0,52.0,38.0,37.0,38.0
1988,5th Quintile,1430,35.040223740297876,34.79164699390984,35.28880048668591,30.0,38.0,40.0,15.0,55.0,38.0,38.0,38.0
1989,1st Quintile,685,35.3699529472565,34.991171370925265,35.748734523587736,30.0,38.0,40.0,15.0,55.0,38.0,36.0,38.0
1989,2nd Quintile,965,35.11568250360566,34.78636685964277,35.444998147568555,30.0,38.0,40.0,15.0,55.0,38.0,36.0,38.0
1989,3rd Quintile,1110,35.01307042722153,34.74770327945843,35.27843757498463,32.0,38.0,40.0,20.0,52.0,38.0,38.0,38.0
1989,4th Quintile,1315,35.57381253564686,35.33658164324737,35.81104342804635,35.0,38.0,40.0,27.5,47.5,38.0,38.0,38.0
1989,5th Quintile,1307,34.855998440285326,34.58430176401492,35.127695116555735,30.0,38.0,40.0,15.0,55.0,38.0,38.0,39.0
1990,1st Quintile,989,34.588151492525725,34.32046757459302,34.85583541045843,30.0,38.0,40.0,15.0,55.0,38.0,38.0,39.0
1990,2nd Quintile,1216,33.85885446962108,33.587166355676985,34.13054258356517,30.0,37.0,40.0,15.0,55.0,37.0,36.0,39.0
1990,3rd Quintile,1301,34.15513357571611,33.90759512805606,34.402672023376155,30.0,37.0,40.0,15.0,55.0,37.0,36.0,37.0
1990,4th Quintile,1440,34.83461170417468,34.611767597567884,35.05745581078147,32.0,37.0,40.0,20.0,52.0,37.0,36.0,37.0
1990,5th Quintile,1389,34.48807131153024,34.24305034712594,34.733092275934546,30.0,37.0,40.0,15.0,55.0,37.0,36.0,38.0
1991,1st Quintile,735,34.375725313222354,34.00573200099508,34.745718625449626,30.0,37.0,40.0,15.0,55.0,37.0,36.0,37.0
1991,2nd Quintile,1045,33.4941912166978,33.18183743203514,33.80654500136046,30.0,37.0,40.0,15.0,55.0,37.0,36.0,38.0
1991,3rd Quintile,1186,34.51057377970884,34.244548133491755,34.77659942592593,30.0,37.0,40.0,15.0,55.0,37.0,36.0,37.0
1991,4th Quintile,1333,34.1898396640532,33.93313668263703,34.44654264546938,30.0,37.0,40.0,15.0,55.0,37.0,36.0,37.0
1991,5th Quintile,1368,34.61259587093382,34.35414245800731,34.87104928386034,30.0,37.0,40.0,15.0,55.0,37.0,37.0,39.0
1992,1st Quintile,385,34.42760926152074,33.90091885691327,34.954299666128215,30.0,38.0,40.0,15.0,55.0,38.0,38.0,39.0
1992,2nd Quintile,792,34.431312690877846,34.105990585953734,34.75663479580196,30.0,38.0,40.0,15.0,55.0,38.0,38.0,39.0
